erc,pr,pdsi,population,tmmx,sph,th,tmmn,elevation,NDVI,PrevFireMask,vs,FireMask
88.25042724609375,0.0,0.898423433303833,0.11073999106884003,308.1871032714844,0.0020812456496059895,246.48690795898438,282.45758056640625,1519.0,3262.0,0.0,3.4472522735595703,0.0
88.22561645507812,0.0,0.8744736313819885,0.03768688440322876,308.0806579589844,0.0020793075673282146,246.59136962890625,282.564208984375,1493.0,3035.0,0.0,3.45513916015625,0.0
88.19911193847656,0.0,0.8351136445999146,0.03713075444102287,307.95928955078125,0.0020766612142324448,246.64833068847656,282.68499755859375,1510.0,2887.0,0.0,3.462611436843872,0.0
88.17041015625,0.0,0.801737368106842,0.03686761483550072,307.82464599609375,0.0020734004210680723,246.66159057617188,282.8179016113281,1520.0,2992.0,0.0,3.4696898460388184,0.0
88.13902282714844,0.0,0.7957386374473572,0.03777723014354706,307.67840576171875,0.002069618785753846,246.63491821289062,282.96087646484375,1544.0,3108.0,0.0,3.4763948917388916,0.0
88.10444641113281,0.0,0.8325950503349304,0.037810951471328735,307.5222473144531,0.0020654096733778715,246.57208251953125,283.1118469238281,1559.0,3025.0,0.0,3.4827470779418945,0.0
88.06619262695312,0.0,0.9004978537559509,0.037810951471328735,307.35784912109375,0.002060867380350828,246.47683715820312,283.26873779296875,1574.0,3470.0,0.0,3.488767385482788,0.0
88.02375793457031,0.0,0.9801519513130188,0.037810951471328735,307.18695068359375,0.002056084806099534,246.3529815673828,283.4294738769531,1583.0,3350.0,0.0,3.494476079940796,0.0
87.97665405273438,0.0,1.0522736310958862,0.037810951471328735,307.01116943359375,0.002051156247034669,246.20428466796875,283.5920104980469,1631.0,3200.0,0.0,3.499894142150879,0.0
87.92438507080078,0.0,1.0988049507141113,0.037810951471328735,306.83221435546875,0.0020461748354136944,246.0345001220703,283.7543029785156,1643.0,3338.0,0.0,3.5050418376922607,0.0
87.86644744873047,0.0,1.1319735050201416,0.037810951471328735,306.6517639160156,0.0020412346348166466,245.84742736816406,283.9142150878906,1676.0,3338.0,0.0,3.5099401473999023,0.0
87.80236053466797,0.0,1.1556134223937988,0.037810951471328735,306.4715270996094,0.0020364290103316307,245.64682006835938,284.06976318359375,1724.0,3317.0,0.0,3.5146095752716064,0.0
87.73161315917969,0.0,1.1629120111465454,0.037810951471328735,306.29315185546875,0.0020318517927080393,245.4364471435547,284.2188415527344,1739.0,3335.0,0.0,3.519070863723755,0.0
87.6537094116211,0.0,1.1470566987991333,0.037810955196619034,306.11834716796875,0.0020275963470339775,245.22007751464844,284.359375,1713.0,3601.0,0.0,3.5233445167541504,0.0
87.56816864013672,0.0,1.09645414352417,0.037810951471328735,305.94879150390625,0.0020237567368894815,245.0015106201172,284.4892883300781,1787.0,3267.0,0.0,3.527451276779175,0.0
87.4744873046875,0.0,1.0000665187835693,0.037810955196619034,305.7861633300781,0.0020204263273626566,244.7845001220703,284.6065673828125,1853.0,3015.0,0.0,3.531411647796631,0.0
87.37216186523438,0.0,0.8832245469093323,0.037810955196619034,305.63214111328125,0.002017698949202895,244.57281494140625,284.7091369628906,1883.0,3227.0,0.0,3.5352463722229004,0.0
87.26071166992188,0.0,0.7742064595222473,0.037810955196619034,305.4884033203125,0.002015668200328946,244.3702392578125,284.7948913574219,1905.0,3682.0,0.0,3.5389761924743652,0.0
87.1396255493164,0.0,0.7012905478477478,0.037810951471328735,305.3566589355469,0.0020144274458289146,244.18052673339844,284.86175537109375,1939.0,3762.0,0.0,3.542621374130249,0.0
87.0061264038086,0.0,0.6739779710769653,0.037810951471328735,305.234619140625,0.0020139364060014486,243.9904022216797,284.90869140625,1985.0,4584.0,0.0,3.546128988265991,0.0
86.85584259033203,0.0,0.6742697954177856,0.037810955196619034,305.1144714355469,0.002013925928622484,243.7665557861328,284.937744140625,2042.0,4906.0,0.0,3.5493531227111816,0.0
86.6902847290039,0.0,0.691807210445404,0.037810951471328735,304.9961242675781,0.0020143541041761637,243.51226806640625,284.9506530761719,2205.0,4906.0,0.0,3.5523040294647217,0.0
86.51115417480469,0.0,0.716246485710144,0.037810951471328735,304.8797607421875,0.0020151883363723755,243.23223876953125,284.94921875,2300.0,5509.0,0.0,3.554997205734253,0.0
86.32015991210938,0.0,0.7388712763786316,0.03781095892190933,304.7655944824219,0.0020163962617516518,242.9310760498047,284.9351501464844,2254.0,6213.0,0.0,3.557448387145996,0.0
86.1190185546875,0.0,0.7714434862136841,0.037810951471328735,304.6538391113281,0.0020179455168545246,242.6134796142578,284.9101867675781,2337.0,6169.0,0.0,3.5596730709075928,0.0
85.90943908691406,0.0,0.8115946054458618,0.037810951471328735,304.54473876953125,0.0020198035053908825,242.28407287597656,284.8760986328125,2441.0,6711.0,0.0,3.5616872310638428,0.0
85.69312286376953,0.0,0.8502526879310608,0.037810955196619034,304.4384460449219,0.0020219378639012575,241.947509765625,284.8345642089844,2367.0,6994.0,0.0,3.5635061264038086,0.0
85.4717788696289,0.0,0.8783458471298218,0.037810955196619034,304.335205078125,0.002024316228926182,241.6084747314453,284.7873840332031,2275.0,6249.0,0.0,3.565145969390869,0.0
85.24712371826172,0.0,0.8852565288543701,0.037810951471328735,304.2351989746094,0.002026906004175544,241.2716064453125,284.73626708984375,2236.0,5755.0,0.0,3.566622018814087,0.0
85.02086639404297,0.0,0.8697777986526489,0.037810951471328735,304.138671875,0.0020296748261898756,240.9415740966797,284.6829833984375,2239.0,5455.0,0.0,3.5679497718811035,0.0
84.79470825195312,0.0,0.8483524918556213,0.037810955196619034,304.0457763671875,0.0020325900986790657,240.6230010986328,284.62921142578125,2242.0,4976.0,0.0,3.569145441055298,0.0
84.57035827636719,0.0,0.8381548523902893,0.037810955196619034,303.956787109375,0.002035619458183646,240.32058715820312,284.5767517089844,2238.0,4976.0,0.0,3.5702242851257324,0.0
84.34953308105469,0.0,0.8563432693481445,0.07720838487148285,303.8718566894531,0.002038730541244149,240.0389404296875,284.52734375,2217.0,5084.0,0.0,3.571202278137207,0.0
84.1339340209961,0.0,0.9087125062942505,0.13941946625709534,303.7912292480469,0.002041890751570463,239.7827606201172,284.482666015625,2198.0,5140.0,0.0,3.572094678878784,0.0
83.9252700805664,0.0,0.9841417670249939,0.14478987455368042,303.715087890625,0.0020450677257031202,239.5566864013672,284.44451904296875,2239.0,5152.0,0.0,3.5729174613952637,0.0
83.72525787353516,0.0,1.0726591348648071,0.14478987455368042,303.6436462402344,0.0020482291001826525,239.3653564453125,284.4146423339844,2189.0,5099.0,0.0,3.573686361312866,0.0
83.53559875488281,0.0,1.1642929315567017,0.14478987455368042,303.5771179199219,0.0020513422787189484,239.2134552001953,284.3947448730469,2186.0,4172.0,0.0,3.5744166374206543,0.0
83.35800170898438,0.0,1.251267910003662,0.15692368149757385,303.5157165527344,0.0020543746650218964,239.10562133789062,284.3865661621094,2276.0,4225.0,0.0,3.575124502182007,0.0
83.19418334960938,0.0,1.3439033031463623,0.15888458490371704,303.45965576171875,0.0020572941284626722,239.04652404785156,284.3918762207031,2263.0,4846.0,0.0,3.5758249759674072,0.0
83.04057312011719,0.0,1.4400899410247803,0.15888458490371704,303.41156005859375,0.0020603681914508343,239.0340118408203,284.40985107421875,2263.0,4935.0,0.0,3.5764832496643066,0.0
82.88683319091797,0.0,1.533511757850647,0.15888458490371704,303.37615966796875,0.002064179629087448,239.05453491210938,284.4354553222656,2216.0,5279.0,0.0,3.576998472213745,0.0
82.7333984375,0.0,1.6178526878356934,0.15888458490371704,303.3521728515625,0.002068634144961834,239.10604858398438,284.4679260253906,2173.0,5279.0,0.0,3.577376127243042,0.0
82.58113861083984,0.0,1.6943507194519043,0.15888458490371704,303.3381652832031,0.0020736129954457283,239.18698120117188,284.5066833496094,2165.0,4950.0,0.0,3.5776255130767822,0.0
82.43087768554688,0.0,1.77135169506073,0.15888458490371704,303.33258056640625,0.0020789976697415113,239.29576110839844,284.5511169433594,2107.0,5001.0,0.0,3.577755928039551,0.0
82.28348541259766,0.0,1.8388561010360718,0.15888458490371704,303.333984375,0.0020846696570515633,239.4308624267578,284.60064697265625,2051.0,4514.0,0.0,3.5777764320373535,0.0
82.13980865478516,0.0,1.8861932754516602,0.15888458490371704,303.3409118652344,0.0020905104465782642,239.59071350097656,284.6546936035156,2144.0,5015.0,0.0,3.5776963233947754,0.0
87.55747985839844,0.0,0.6174626350402832,0.8046633005142212,308.14434814453125,0.002039279555901885,236.4395294189453,282.0422668457031,1468.0,2037.0,0.0,3.225853443145752,0.0
87.56072998046875,0.0,0.619706392288208,0.8046633005142212,308.19464111328125,0.0020442986860871315,237.04083251953125,282.02105712890625,1453.0,2315.0,0.0,3.2375986576080322,0.0
87.57896423339844,0.0,0.6245253682136536,0.9017664790153503,308.2419738769531,0.002049114555120468,237.67755126953125,282.0042724609375,1422.0,2492.0,0.0,3.249833345413208,0.0
87.60993957519531,0.0,0.6293938159942627,11.132823944091797,308.28570556640625,0.0020537106320261955,238.3416748046875,281.9920349121094,1411.0,2508.0,0.0,3.2624635696411133,0.0
87.65145111083984,0.0,0.6322891116142273,10.94430160522461,308.32525634765625,0.0020580715499818325,239.0251922607422,281.98455810546875,1396.0,2932.0,0.0,3.275395631790161,0.0
87.70126342773438,0.0,0.6352618336677551,10.221492767333984,308.36004638671875,0.0020621810108423233,239.7200927734375,281.9819641113281,1391.0,2606.0,0.0,3.2885355949401855,0.0
87.75714111328125,0.0,0.6383193135261536,15.086983680725098,308.389404296875,0.0020660231821238995,240.41836547851562,281.9844970703125,1402.0,2326.0,0.0,3.3017899990081787,0.0
87.8168716430664,0.0,0.6407146453857422,10.663280487060547,308.4128112792969,0.0020695822313427925,241.11196899414062,281.99224853515625,1412.0,2371.0,0.0,3.3150646686553955,0.0
87.87821960449219,0.0,0.6417010426521301,8.976419448852539,308.42962646484375,0.0020728420931845903,241.7929229736328,282.00543212890625,1409.0,2371.0,0.0,3.3282663822174072,0.0
87.93896484375,0.0,0.6389172673225403,6.717594146728516,308.4392395019531,0.002075786702334881,242.45318603515625,282.024169921875,1398.0,2782.0,0.0,3.3413009643554688,0.0
87.99687957763672,0.0,0.6313564777374268,2.40043568611145,308.4410705566406,0.002078400459140539,243.08474731445312,282.0487060546875,1382.0,3842.0,0.0,3.354074716567993,0.0
88.04973602294922,0.0,0.6239030957221985,9.131447792053223,308.4345397949219,0.0020806670654565096,243.6796112060547,282.0791320800781,1383.0,4687.0,0.0,3.3664941787719727,0.0
88.09529876708984,0.0,0.6215863227844238,3.803321123123169,308.4189758300781,0.0020825709216296673,244.229736328125,282.11566162109375,1397.0,3660.0,0.0,3.378465175628662,0.0
88.13136291503906,0.0,0.6295096278190613,3.5570778846740723,308.39385986328125,0.0020840957295149565,244.7271270751953,282.1584167480469,1436.0,2465.0,0.0,3.3898942470550537,0.0
88.15568542480469,0.0,0.653236448764801,3.5570783615112305,308.3585510253906,0.0020852258894592524,245.16375732421875,282.2076110839844,1456.0,2752.0,0.0,3.4006874561309814,0.0
88.1660385131836,0.0,0.6872113943099976,3.5570783615112305,308.3124694824219,0.002085945103317499,245.5316162109375,282.2633972167969,1463.0,2846.0,0.0,3.4107511043548584,0.0
88.16020965576172,0.0,0.7220841646194458,4.271728515625,308.2549743652344,0.002086237771436572,245.82269287109375,282.3259582519531,1477.0,2746.0,0.0,3.4199914932250977,0.0
88.14151000976562,0.0,0.7485045790672302,2.0610785484313965,308.1835632324219,0.002085939049720764,246.0385284423828,282.3990478515625,1488.0,2915.0,0.0,3.428473949432373,0.0
88.1208724975586,0.0,0.7561573386192322,0.2890452742576599,308.0945739746094,0.002084763254970312,246.1983642578125,282.48968505859375,1493.0,2631.0,0.0,3.4365150928497314,0.0
88.09830474853516,0.0,0.7404557466506958,0.037810955196619034,307.98944091796875,0.002082791179418564,246.306640625,282.5961608886719,1515.0,2631.0,0.0,3.444146156311035,0.0
88.07334899902344,0.0,0.7164803743362427,0.037810955196619034,307.86981201171875,0.002080116653814912,246.3671417236328,282.7164001464844,1539.0,2872.0,0.0,3.451387405395508,0.0
88.04559326171875,0.0,0.7011417150497437,0.037810951471328735,307.73736572265625,0.002076832577586174,246.3836212158203,282.8483581542969,1539.0,2976.0,0.0,3.4582583904266357,0.0
88.01458740234375,0.0,0.7113503217697144,0.037810955196619034,307.59368896484375,0.002073032548651099,246.35986328125,282.9900207519531,1576.0,2980.0,0.0,3.4647796154022217,0.0
87.97990417480469,0.0,0.7618812918663025,0.037810951471328735,307.4404296875,0.002068809699267149,246.2996368408203,283.1393127441406,1576.0,3493.0,0.0,3.470970392227173,0.0
87.94111633300781,0.0,0.844269335269928,0.037810951471328735,307.2792663574219,0.0020642580930143595,246.20672607421875,283.29425048828125,1602.0,3741.0,0.0,3.476850986480713,0.0
87.89777374267578,0.0,0.938101053237915,0.03781095892190933,307.1117858886719,0.002059470396488905,246.08489990234375,283.4527282714844,1627.0,3410.0,0.0,3.4824411869049072,0.0
87.84945678710938,0.0,1.0229140520095825,0.037810951471328735,306.9396667480469,0.002054540440440178,245.9379119873047,283.6127624511719,1646.0,3180.0,0.0,3.4877610206604004,0.0
87.79573059082031,0.0,1.0794438123703003,0.037810955196619034,306.7645568847656,0.0020495615899562836,245.76956176757812,283.77227783203125,1671.0,2944.0,0.0,3.492830276489258,0.0
87.73615264892578,0.0,1.1189022064208984,0.037810951471328735,306.5880432128906,0.0020446269772946835,245.58360290527344,283.9292297363281,1695.0,3151.0,0.0,3.497668981552124,0.0
87.67029571533203,0.0,1.1465067863464355,0.03781095892190933,306.41180419921875,0.0020398302003741264,245.3838348388672,284.08160400390625,1757.0,3151.0,0.0,3.5022971630096436,0.0
87.59773254394531,0.0,1.157396674156189,0.037810951471328735,306.23748779296875,0.0020352646242827177,245.1739959716797,284.22735595703125,1799.0,3336.0,0.0,3.506734609603882,0.0
87.51801300048828,0.0,1.1467105150222778,0.037810955196619034,306.0666809082031,0.002031023846939206,244.9578857421875,284.3644104003906,1818.0,3369.0,0.0,3.5110011100769043,0.0
87.43071746826172,0.0,1.103777289390564,0.037810955196619034,305.9010925292969,0.0020272010006010532,244.73927307128906,284.49078369140625,1826.0,3321.0,0.0,3.5151166915893555,0.0
87.33540344238281,0.0,1.015224814414978,0.037810951471328735,305.7423400878906,0.0020238894503563643,244.5219268798828,284.6043701171875,1830.0,3702.0,0.0,3.51910138130188,0.0
87.23164367675781,0.0,0.9075980186462402,0.037810951471328735,305.5920104980469,0.002021182794123888,244.3096160888672,284.70318603515625,1878.0,3463.0,0.0,3.522975206375122,0.0
87.11900329589844,0.0,0.8108192682266235,0.03781095892190933,305.4518127441406,0.0020191743969917297,244.1061248779297,284.7851867675781,1932.0,3556.0,0.0,3.5267577171325684,0.0
86.9970474243164,0.0,0.7548111081123352,0.037810955196619034,305.3233642578125,0.002017957391217351,243.9152069091797,284.8482971191406,1999.0,3969.0,0.0,3.5304691791534424,0.0
86.86284637451172,0.0,0.7530072927474976,0.037810951471328735,305.2044982910156,0.002017492428421974,243.72317504882812,284.8912048339844,2180.0,5098.0,0.0,3.534064292907715,0.0
86.71162414550781,0.0,0.7864001989364624,0.037810951471328735,305.0877990722656,0.002017512684687972,243.49586486816406,284.91552734375,2220.0,5616.0,0.0,3.5374157428741455,0.0
86.54492950439453,0.0,0.838124692440033,0.037810955196619034,304.97308349609375,0.002017976250499487,243.2367706298828,284.9230651855469,2216.0,4995.0,0.0,3.540530204772949,0.0
86.36448669433594,0.0,0.8913264870643616,0.037810955196619034,304.8605651855469,0.00201885006390512,242.9507598876953,284.9157409667969,2245.0,4995.0,0.0,3.543419122695923,0.0
86.17205810546875,0.0,0.9309874773025513,0.037810955196619034,304.7503967285156,0.002020101295784116,242.64273071289062,284.89532470703125,2234.0,5388.0,0.0,3.5460948944091797,0.0
85.9693832397461,0.0,0.9684779047966003,0.037810955196619034,304.6427001953125,0.0020216971170157194,242.31752014160156,284.8636779785156,2264.0,5564.0,0.0,3.5485684871673584,0.0
85.75820922851562,0.0,1.0062600374221802,0.037810951471328735,304.5376892089844,0.0020236049313098192,241.98004150390625,284.8226623535156,2229.0,5834.0,0.0,3.550852060317993,0.0
85.540283203125,0.0,1.0400705337524414,0.037810951471328735,304.4355163574219,0.0020257916767150164,241.63514709472656,284.7740783691406,2183.0,5560.0,0.0,3.55295729637146,0.0
85.31734466552734,0.0,1.0656462907791138,0.037810951471328735,304.3363342285156,0.0020282247569411993,241.28770446777344,284.7198181152344,2167.0,5303.0,0.0,3.5548958778381348,0.0
85.09114837646484,0.0,1.0768320560455322,0.037810955196619034,304.2403259277344,0.002030871342867613,240.94261169433594,284.6616516113281,2178.0,5245.0,0.0,3.5566797256469727,0.0
84.86343383789062,0.0,1.0713378190994263,0.037810955196619034,304.1476135253906,0.002033698372542858,240.604736328125,284.6014709472656,2189.0,4883.0,0.0,3.5583200454711914,0.0
84.63595581054688,0.0,1.0603150129318237,0.03781095892190933,304.0583801269531,0.0020366734825074673,240.2789306640625,284.5411071777344,2159.0,5349.0,0.0,3.559828996658325,0.0
84.41044616699219,0.0,1.0555530786514282,0.037810951471328735,303.9728088378906,0.0020397633779793978,239.9700927734375,284.4823913574219,2159.0,5134.0,0.0,3.56121826171875,0.0
84.18866729736328,0.0,1.0688199996948242,0.04404635727405548,303.89105224609375,0.002042935462668538,239.68310546875,284.42718505859375,2200.0,5134.0,0.0,3.562499523162842,0.0
83.97235107421875,0.0,1.1006951332092285,0.04847334325313568,303.813232421875,0.002046156907454133,239.4228057861328,284.3772888183594,2169.0,5378.0,0.0,3.5636844635009766,0.0
83.76325225830078,0.0,1.1443899869918823,0.12852051854133606,303.7395935058594,0.002049395116046071,239.19410705566406,284.3345642089844,2209.0,5316.0,0.0,3.5647847652435303,0.0
83.5631103515625,0.0,1.1982464790344238,0.14478987455368042,303.67022705078125,0.0020526170264929533,239.00186157226562,284.30084228515625,2154.0,5117.0,0.0,3.565812349319458,0.0
83.3736801147461,0.0,1.2606066465377808,0.14478987455368042,303.6053161621094,0.0020557898096740246,238.8509521484375,284.2779846191406,2205.0,4802.0,0.0,3.5667788982391357,0.0
83.19669342041016,0.0,1.3312512636184692,0.15694017708301544,303.5450439453125,0.0020588806364685297,238.7462615966797,284.2677917480469,2251.0,4403.0,0.0,3.5676958560943604,0.0
83.0339126586914,0.0,1.4182482957839966,0.15888458490371704,303.48956298828125,0.002061856910586357,238.69264221191406,284.27215576171875,2232.0,4897.0,0.0,3.568575143814087,0.0
82.88185119628906,0.0,1.5150024890899658,0.15888461470603943,303.44146728515625,0.0020649922080338,238.6880645751953,284.29034423828125,2212.0,4924.0,0.0,3.569383382797241,0.0
82.73026275634766,0.0,1.611550211906433,0.15888458490371704,303.4055480957031,0.0020688814111053944,238.71873474121094,284.31732177734375,2221.0,5224.0,0.0,3.5700314044952393,0.0
82.57952117919922,0.0,1.6979272365570068,0.15888458490371704,303.38055419921875,0.00207342766225338,238.78237915039062,284.3521728515625,2147.0,5482.0,0.0,3.570526361465454,0.0
82.43041229248047,0.0,1.7758591175079346,0.15888458490371704,303.36505126953125,0.002078509656712413,238.87730407714844,284.3942565917969,2169.0,4828.0,0.0,3.570878744125366,0.0
82.28372955322266,0.0,1.858309268951416,0.15888458490371704,303.35760498046875,0.0020840060897171497,239.00177001953125,284.4428405761719,2147.0,4828.0,0.0,3.571099281311035,0.0
82.14025115966797,0.0,1.9300682544708252,0.15888458490371704,303.35675048828125,0.002089795656502247,239.15402221679688,284.49725341796875,2049.0,4094.0,0.0,3.5711984634399414,0.0
82.00076293945312,0.0,1.9748919010162354,0.15888458490371704,303.361083984375,0.002095756819471717,239.33233642578125,284.5567932128906,2103.0,5059.0,0.0,3.5711865425109863,0.0
87.28678131103516,0.0,0.6243777275085449,0.7724078893661499,308.0841369628906,0.0020438239444047213,236.08482360839844,282.0306701660156,1431.0,2274.0,0.0,3.2228715419769287,0.0
87.29759216308594,0.0,0.6264836192131042,0.7978138327598572,308.12982177734375,0.0020487597212195396,236.69818115234375,282.0140686035156,1426.0,2139.0,0.0,3.2340221405029297,0.0
87.32379913330078,0.0,0.6301345825195312,0.6393219232559204,308.1723937988281,0.002053486183285713,237.3490447998047,282.0020446777344,1412.0,2277.0,0.0,3.245649814605713,0.0
87.36308288574219,0.0,0.6334550976753235,3.828016996383667,308.2112731933594,0.0020579879637807608,238.02906799316406,281.9947204589844,1404.0,2858.0,0.0,3.2576653957366943,0.0
87.41313171386719,0.0,0.6350053548812866,7.147613525390625,308.2459411621094,0.0020622508600354195,238.7299041748047,281.9921875,1397.0,2387.0,0.0,3.269979238510132,0.0
87.47161865234375,0.0,0.6366358399391174,8.351758003234863,308.2758483886719,0.002066259738057852,239.44317626953125,281.99456787109375,1407.0,1961.0,0.0,3.282501697540283,0.0
87.53622436523438,0.0,0.638014018535614,7.913054943084717,308.30047607421875,0.002070000162348151,240.1605224609375,282.001953125,1421.0,2083.0,0.0,3.2951436042785645,0.0
87.6046371459961,0.0,0.6381180286407471,6.4827165603637695,308.3192443847656,0.0020734574645757675,240.87359619140625,282.01446533203125,1427.0,2036.0,0.0,3.3078150749206543,0.0
87.6745376586914,0.0,0.6359260082244873,0.569522500038147,308.3316650390625,0.002076616743579507,241.57403564453125,282.0322265625,1422.0,2454.0,0.0,3.3204264640808105,0.0
87.74359893798828,0.0,0.629905641078949,0.44857311248779297,308.337158203125,0.002079463331028819,242.25347900390625,282.0552978515625,1417.0,3333.0,0.0,3.3328888416290283,0.0
87.80951690673828,0.0,0.6199737787246704,0.767560601234436,308.335205078125,0.002081982558593154,242.903564453125,282.0838317871094,1403.0,3333.0,0.0,3.3451120853424072,0.0
87.86996459960938,0.0,0.6087731122970581,6.524382591247559,308.32525634765625,0.0020841595251113176,243.5159454345703,282.1178894042969,1386.0,5166.0,0.0,3.3570070266723633,0.0
87.92262268066406,0.0,0.5990055203437805,5.298195838928223,308.3067932128906,0.0020859800279140472,244.08224487304688,282.1576232910156,1388.0,3822.0,0.0,3.3684840202331543,0.0
87.96517944335938,0.0,0.5932775139808655,3.6043591499328613,308.27923583984375,0.0020874287001788616,244.5941162109375,282.203125,1404.0,2393.0,0.0,3.379453420639038,0.0
87.99530792236328,0.0,0.5893698334693909,3.5570778846740723,308.2420654296875,0.002088491339236498,245.04319763183594,282.2545166015625,1430.0,2355.0,0.0,3.3898260593414307,0.0
88.01069641113281,0.0,0.5868447422981262,3.5570783615112305,308.1947326660156,0.002089153043925762,245.42112731933594,282.3118896484375,1448.0,2462.0,0.0,3.3995120525360107,0.0
88.00902557373047,0.0,0.5878915786743164,3.5570778846740723,308.13671875,0.0020893991459161043,245.7195587158203,282.3753356933594,1472.0,2638.0,0.0,3.4084219932556152,0.0
87.9936294555664,0.0,0.5946998596191406,3.1703567504882812,308.06549072265625,0.0020890631712973118,245.9402313232422,282.4486999511719,1492.0,2595.0,0.0,3.416618585586548,0.0
87.97562408447266,0.0,0.6082507967948914,0.5617161989212036,307.97735595703125,0.002087854314595461,246.103515625,282.5390625,1512.0,2590.0,0.0,3.4244041442871094,0.0
87.95506286621094,0.0,0.6246442794799805,0.037810955196619034,307.8736877441406,0.0020858533680438995,246.21397399902344,282.644775390625,1522.0,2625.0,0.0,3.431809186935425,0.0
87.93155670166016,0.0,0.6465563178062439,0.037810955196619034,307.756103515625,0.0020831534639000893,246.27545166015625,282.7637939453125,1577.0,2625.0,0.0,3.438852071762085,0.0
87.90473175048828,0.0,0.6777520179748535,0.037810955196619034,307.62615966796875,0.002079848200082779,246.29183959960938,282.89410400390625,1578.0,2891.0,0.0,3.445552110671997,0.0
87.87419891357422,0.0,0.7219967246055603,0.037810955196619034,307.4855041503906,0.002076031407341361,246.26695251464844,283.0337219238281,1590.0,2974.0,0.0,3.45192813873291,0.0
87.8395767211914,0.0,0.7882593274116516,0.037810955196619034,307.3356628417969,0.0020717959851026535,246.20468139648438,283.18060302734375,1611.0,3050.0,0.0,3.4579992294311523,0.0
87.80047607421875,0.0,0.8765972852706909,0.037810955196619034,307.1782531738281,0.0020672359969466925,246.10888671875,283.3327941894531,1624.0,3121.0,0.0,3.4637839794158936,0.0
87.75652313232422,0.0,0.9709278345108032,0.037810955196619034,307.014892578125,0.0020624445751309395,245.98342895507812,283.48822021484375,1673.0,3184.0,0.0,3.469301462173462,0.0
87.70732116699219,0.0,1.0550283193588257,0.037810955196619034,306.84710693359375,0.0020575153175741434,245.8321533203125,283.6449279785156,1681.0,3215.0,0.0,3.4745705127716064,0.0
