pdsi,vs,pr,FireMask,tmmx,PrevFireMask,elevation,NDVI,erc,population,th,sph,tmmn
-1.666770339012146,2.6453709602355957,0.0,0.0,305.30780029296875,0.0,681.0,1617.0,75.37017822265625,3.673304319381714,263.9864196777344,0.0034979109186679125,283.87115478515625
-1.6614054441452026,2.6509146690368652,0.0,0.0,305.34423828125,0.0,593.0,2132.0,75.36920166015625,4.401317596435547,263.81494140625,0.003497000550851226,283.883544921875
-1.6447787284851074,2.6560375690460205,0.0,0.0,305.37518310546875,0.0,521.0,6303.0,75.36280059814453,3.454969882965088,263.6688232421875,0.003496493212878704,283.8946228027344
-1.5935620069503784,2.660771131515503,0.0,0.0,305.40081787109375,0.0,452.0,6204.0,75.3519058227539,3.454969882965088,263.5455627441406,0.003496329765766859,283.904541015625
-1.5264538526535034,2.6651270389556885,0.0,0.0,305.42132568359375,0.0,441.0,6204.0,75.33771514892578,5.239124298095703,263.44146728515625,0.0034964345395565033,283.9134521484375
-1.4621552228927612,2.669116735458374,0.0,0.0,305.43682861328125,0.0,437.0,4690.0,75.3214340209961,7.2173566818237305,263.3529357910156,0.0034967316314578056,283.9214172363281
-1.41758394241333,2.6727519035339355,0.0,0.0,305.447509765625,0.0,436.0,3755.0,75.30424499511719,17.910846710205078,263.2762756347656,0.0034971449058502913,283.9285583496094
-1.384419322013855,2.676044464111328,0.0,0.0,305.4534606933594,0.0,435.0,4791.0,75.28734588623047,15.552075386047363,263.20782470703125,0.0034975989256054163,283.93505859375
-1.356290578842163,2.6790060997009277,0.0,0.0,305.45489501953125,0.0,450.0,4791.0,75.27193450927734,12.152680397033691,263.1439208984375,0.0034980173222720623,283.9410095214844
-1.331336498260498,2.6816484928131104,0.0,0.0,305.451904296875,0.0,449.0,5155.0,75.25921630859375,9.236299514770508,263.0809020996094,0.0034983244258910418,283.946533203125
-1.3076953887939453,2.683983087539673,0.0,0.0,305.4446716308594,0.0,445.0,5214.0,75.2503662109375,7.947725296020508,263.0151062011719,0.0034984443336725235,283.95172119140625
-1.283631682395935,2.6860218048095703,0.0,0.0,305.4333190917969,0.0,448.0,5221.0,75.24659729003906,1.7512428760528564,262.94287109375,0.0034983009099960327,283.95672607421875
-1.259604573249817,2.6877763271331787,0.0,0.0,305.41802978515625,0.0,453.0,5221.0,75.24909210205078,14.90985107421875,262.8605041503906,0.0034978187177330256,283.9617004394531
-1.2377448081970215,2.689258337020874,0.0,0.0,305.3989562988281,0.0,458.0,4623.0,75.25906372070312,18.004436492919922,262.764404296875,0.0034969213884323835,283.9667053222656
-1.2202178239822388,2.6904795169830322,0.0,0.0,305.3761901855469,0.0,462.0,5990.0,75.2776870727539,15.532386779785156,262.6508483886719,0.003495533252134919,283.9718933105469
-1.2091854810714722,2.69145131111145,0.0,0.0,305.3499450683594,0.0,465.0,6311.0,75.30616760253906,4.12831974029541,262.5162048339844,0.0034935784060508013,283.9773864746094
-1.205466628074646,2.692185878753662,0.0,0.0,305.3203430175781,0.0,470.0,6311.0,75.345703125,3.3302674293518066,262.3568115234375,0.003490980714559555,283.9833068847656
-1.2076019048690796,2.692694664001465,0.0,0.0,305.28753662109375,0.0,476.0,5494.0,75.39749145507812,30.70702362060547,262.1689758300781,0.003487664507701993,283.9897766113281
-1.2140851020812988,2.6929893493652344,0.0,0.0,305.25164794921875,0.0,483.0,4948.0,75.46272277832031,18.886825561523438,261.9490661621094,0.0034835541155189276,283.9969177246094
-1.2234100103378296,2.6930816173553467,0.0,0.0,305.2128601074219,0.0,488.0,4948.0,75.54258728027344,21.940128326416016,261.6933898925781,0.0034785731695592403,284.0048522949219
-1.233710527420044,2.6929831504821777,0.0,0.0,305.17132568359375,0.0,489.0,5738.0,75.63829040527344,21.940120697021484,261.3983459472656,0.0034726459998637438,284.0137023925781
-1.242763638496399,2.6925690174102783,0.0,0.0,305.1222229003906,0.0,498.0,6305.0,75.75028991699219,20.119979858398438,261.0584716796875,0.003465525573119521,284.0218200683594
-1.2541553974151611,2.6915743350982666,0.0,0.0,305.0560302734375,0.0,509.0,5565.0,75.8770523071289,10.584744453430176,260.67083740234375,0.0034568901173770428,284.0257873535156
-1.2723737955093384,2.6900455951690674,0.0,0.0,304.97467041015625,0.0,522.0,5565.0,76.01761627197266,21.2861385345459,260.2400817871094,0.003446893533691764,284.0262451171875
-1.3019068241119385,2.688039779663086,0.0,0.0,304.8805236816406,0.0,557.0,4295.0,76.17107391357422,21.289154052734375,259.77105712890625,0.0034357053227722645,284.02398681640625
-1.349450945854187,2.6856141090393066,0.0,0.0,304.7759704589844,0.0,633.0,2569.0,76.33649444580078,15.78261661529541,259.26861572265625,0.0034234952181577682,284.01971435546875
-1.4152648448944092,2.682826042175293,0.0,0.0,304.66339111328125,0.0,724.0,2314.0,76.5129623413086,0.2692141532897949,258.737548828125,0.0034104324877262115,284.0142822265625
-0.5785868167877197,2.5144126415252686,0.0,0.0,301.4639892578125,0.0,1324.0,7114.0,75.17143249511719,0.0,283.2021179199219,0.003593849018216133,283.073486328125
-0.5515022873878479,2.5067105293273926,0.0,0.0,301.5762023925781,0.0,1293.0,5934.0,75.22320556640625,0.0,282.36376953125,0.0035888731945306063,283.1045837402344
-0.5210346579551697,2.499419927597046,0.0,0.0,301.69525146484375,0.0,1255.0,5934.0,75.26519775390625,0.0,281.46295166015625,0.0035841981880366802,283.1346130371094
-0.48803621530532837,2.4925589561462402,0.0,0.0,301.82025146484375,0.0,1183.0,5549.0,75.29828643798828,0.0,280.5096740722656,0.003579807933419943,283.16363525390625
-0.46346578001976013,2.486145257949829,0.0,0.0,301.9502258300781,0.0,1113.0,5236.0,75.32337951660156,0.0,279.513916015625,0.0035756858997046947,283.19171142578125
-0.4582822024822235,2.480196952819824,0.0,0.0,302.0842590332031,0.0,1144.0,5552.0,75.34135437011719,0.0,278.4857177734375,0.0035718160215765238,283.2189636230469
-0.48787352442741394,2.474731922149658,0.0,0.0,302.221435546875,0.0,1115.0,5552.0,75.35311126708984,0.0,277.43511962890625,0.003568182000890374,283.2454528808594
-0.5751533508300781,2.4697680473327637,0.0,0.0,302.3608093261719,0.0,1086.0,5259.0,75.35952758789062,0.0,276.3721008300781,0.00356476753950119,283.271240234375
-0.6854631304740906,2.4653232097625732,0.0,0.0,302.5014343261719,0.0,1158.0,4901.0,75.36151123046875,0.0,275.30670166015625,0.0035615565720945597,283.29638671875
-0.7754266262054443,2.4614152908325195,0.0,0.0,302.64239501953125,0.0,1167.0,5482.0,75.35993194580078,0.8622223138809204,274.24896240234375,0.0035585323348641396,283.321044921875
-0.8016677498817444,2.458062171936035,0.0,0.0,302.7827453613281,0.0,1138.0,5482.0,75.35569763183594,1.6598948240280151,273.2088623046875,0.003555679228156805,283.34521484375
-0.7162973284721375,2.455281972885132,0.0,0.0,302.92156982421875,0.0,1170.0,5908.0,75.34968566894531,2.470658302307129,272.1964416503906,0.003552980488166213,283.3689880371094
-0.531467080116272,2.453092336654663,0.0,0.0,303.05792236328125,0.0,1136.0,7147.0,75.3427963256836,2.6538140773773193,271.2217102050781,0.0035504200495779514,283.3924865722656
-0.31891852617263794,2.4515113830566406,0.0,0.0,303.19085693359375,0.0,1096.0,7147.0,75.3359146118164,2.958055019378662,270.294677734375,0.003547981847077608,283.41571044921875
-0.15121538937091827,2.450556755065918,0.0,0.0,303.3194580078125,0.0,1131.0,5921.0,75.3299331665039,2.9917168617248535,269.4253845214844,0.0035456493496894836,283.4388122558594
-0.1004628911614418,2.450246810913086,0.0,0.0,303.4427795410156,0.0,1118.0,6597.0,75.32573699951172,2.9917163848876953,268.6238708496094,0.0035434062592685223,283.46185302734375
-0.19055292010307312,2.450598955154419,0.0,0.0,303.55987548828125,0.0,1101.0,7627.0,75.32422637939453,2.9917168617248535,267.90008544921875,0.0035412367433309555,283.48486328125
-0.36692002415657043,2.4516313076019287,0.0,0.0,303.66986083984375,0.0,1116.0,7627.0,75.32627868652344,2.9917168617248535,267.26409912109375,0.0035391240380704403,283.5079650878906
-0.5692915916442871,2.453568935394287,0.0,0.0,303.7745056152344,0.0,1126.0,6760.0,75.33012390136719,2.9479050636291504,266.7125549316406,0.0035371468402445316,283.5311584472656
-0.7373951077461243,2.4568097591400146,0.0,0.0,303.8792724609375,0.0,1114.0,6342.0,75.33052062988281,1.6627404689788818,266.2186279296875,0.0035354895517230034,283.5543212890625
-0.8314398527145386,2.4612457752227783,0.0,0.0,303.9839782714844,0.0,1124.0,6485.0,75.3276596069336,1.0041918754577637,265.7774658203125,0.00353412888944149,283.5773620605469
-0.9083236455917358,2.4667515754699707,0.0,0.0,304.0881652832031,0.0,1128.0,6485.0,75.32194519042969,0.38128048181533813,265.385009765625,0.003533033886924386,283.6002502441406
-0.9564762115478516,2.4732019901275635,0.0,0.0,304.19146728515625,0.0,1108.0,6506.0,75.31378173828125,0.12470759451389313,265.0372619628906,0.003532173577696085,283.6229248046875
-0.9513409733772278,2.48047137260437,0.0,0.0,304.2934875488281,0.0,1077.0,5428.0,75.30358123779297,0.49893391132354736,264.73028564453125,0.003531516995280981,283.6453857421875
-0.8683614134788513,2.4884345531463623,0.0,0.0,304.3938293457031,0.0,1071.0,5806.0,75.29174041748047,0.9943376183509827,264.46002197265625,0.0035310336388647556,283.66754150390625
-0.6295228600502014,2.4969661235809326,0.0,0.0,304.4920349121094,0.0,1049.0,5806.0,75.2786636352539,1.1701164245605469,264.2225341796875,0.0035306920763105154,283.6893310546875
-0.23471713066101074,2.5059404373168945,0.0,0.0,304.5877380371094,0.0,1032.0,5345.0,75.26475524902344,1.1984953880310059,264.0137939453125,0.0035304618068039417,283.7107238769531
0.17590361833572388,2.515232563018799,0.0,0.0,304.6805725097656,0.0,967.0,4794.0,75.25042724609375,1.1984953880310059,263.8298034667969,0.0035303118638694286,283.731689453125
0.4613904654979706,2.52471661567688,0.0,0.0,304.7700500488281,0.0,929.0,3562.0,75.23607635498047,1.1731607913970947,263.6666259765625,0.00353021128103137,283.75213623046875
0.4813365638256073,2.5342676639556885,0.0,0.0,304.8558349609375,0.0,869.0,3562.0,75.22210693359375,0.8008025884628296,263.52020263671875,0.0035301288589835167,283.7720642089844
0.18277780711650848,2.543760299682617,0.0,0.0,304.9374694824219,0.0,790.0,2869.0,75.20893096923828,0.4625861644744873,263.3865661621094,0.0035300343297421932,283.7914123535156
-0.3080173134803772,2.5530686378479004,0.0,0.0,305.0146179199219,0.0,757.0,2830.0,75.19693756103516,0.8563594818115234,263.26171875,0.0035298962611705065,283.8100891113281
-0.8430461883544922,2.562067985534668,0.0,0.0,305.0868225097656,0.0,732.0,2830.0,75.1865463256836,1.7423427104949951,263.1416931152344,0.003529683919623494,283.8280944824219
-1.274306297302246,2.5706324577331543,0.0,0.0,305.1536865234375,0.0,716.0,2756.0,75.17815399169922,3.002145528793335,263.0224609375,0.003529366571456194,283.8453674316406
-1.4954041242599487,2.578636884689331,0.0,0.0,305.2148132324219,0.0,671.0,2586.0,75.17217254638672,3.7446727752685547,262.9000549316406,0.003528913017362356,283.8618469238281
-1.594117283821106,2.585955858230591,0.0,0.0,305.2698059082031,0.0,618.0,2831.0,75.16899108886719,11.98750114440918,262.7704772949219,0.0035282925236970186,283.8774719238281
-1.6184157133102417,2.592463970184326,0.0,0.0,305.3182678222656,0.0,550.0,2831.0,75.16902923583984,24.088600158691406,262.6297302246094,0.0035274741239845753,283.8922119140625
-1.606217861175537,2.598036050796509,0.0,0.0,305.3597717285156,0.0,520.0,5100.0,75.17268371582031,34.66590118408203,262.4737854003906,0.003526427084580064,283.9060363769531
-1.595442295074463,2.602797508239746,0.0,0.0,305.3943786621094,0.0,470.0,5627.0,75.17719268798828,68.13050079345703,262.31512451171875,0.003525323932990432,283.918701171875
-1.5807393789291382,2.6072463989257812,0.0,0.0,305.42303466796875,0.0,444.0,5535.0,75.17640686035156,5.52028226852417,262.18572998046875,0.0035245614126324654,283.9298400878906
-1.5394269227981567,2.61140775680542,0.0,0.0,305.4459533691406,0.0,445.0,5535.0,75.17124938964844,4.838009357452393,262.08282470703125,0.0035240843426436186,283.9395751953125
-1.4852606058120728,2.6152892112731934,0.0,0.0,305.46337890625,0.0,443.0,6678.0,75.16291046142578,25.25210952758789,262.00238037109375,0.003523822408169508,283.9480895996094
-1.4319987297058105,2.6188971996307373,0.0,0.0,305.4754638671875,0.0,440.0,5460.0,75.1525650024414,36.140411376953125,261.9402770996094,0.0035237043630331755,283.95550537109375
-1.3918144702911377,2.622239112854004,0.0,0.0,305.4823913574219,0.0,439.0,4790.0,75.14141082763672,2.0827698707580566,261.8924255371094,0.003523659659549594,283.96197509765625
-1.356339454650879,2.625321388244629,0.0,0.0,305.48443603515625,0.0,440.0,4790.0,75.13062286376953,25.757503509521484,261.85479736328125,0.003523617284372449,283.9676513671875
-1.3228198289871216,2.6281514167785645,0.0,0.0,305.48175048828125,0.0,445.0,5963.0,75.12137603759766,18.08232879638672,261.8232727050781,0.003523506224155426,283.9726867675781
-1.2929420471191406,2.6307358741760254,0.0,0.0,305.4745178222656,0.0,457.0,5919.0,75.11487579345703,6.42574405670166,261.7937927246094,0.003523255931213498,283.9772033691406
-1.26839280128479,2.633082151412964,0.0,0.0,305.4629821777344,0.0,450.0,5081.0,75.11228942871094,10.50123405456543,261.7622985839844,0.0035227953922003508,283.9813537597656
-1.2503697872161865,2.6351966857910156,0.0,0.0,305.4472961425781,0.0,451.0,5081.0,75.11479949951172,5.9902143478393555,261.7247009277344,0.0035220535937696695,283.9853210449219
-1.2379761934280396,2.6370866298675537,0.0,0.0,305.4277038574219,0.0,454.0,5476.0,75.12359619140625,11.973115921020508,261.67694091796875,0.0035209599882364273,283.98919677734375
-1.2303268909454346,2.638758897781372,0.0,0.0,305.4043884277344,0.0,458.0,4170.0,75.1398696899414,7.794071197509766,261.6148986816406,0.0035194435622543097,283.9931945800781
-1.2265799045562744,2.6402206420898438,0.0,0.0,305.3775634765625,0.0,462.0,4170.0,75.16478729248047,13.795095443725586,261.5345153808594,0.003517433302477002,283.9974060058594
-1.225904941558838,2.6414785385131836,0.0,0.0,305.3473815917969,0.0,468.0,4922.0,75.19954681396484,8.017449378967285,261.4317626953125,0.0035148586612194777,284.0019836425781
-1.2295215129852295,2.6425397396087646,0.0,0.0,305.3140869140625,0.0,474.0,4834.0,75.24533081054688,6.141141891479492,261.302490234375,0.0035116486251354218,284.0071105957031
-1.2375166416168213,2.643411159515381,0.0,0.0,305.27789306640625,0.0,479.0,5113.0,75.30331420898438,4.235051155090332,261.1426696777344,0.00350773218087852,284.01287841796875
-1.24819815158844,2.644099712371826,0.0,0.0,305.23895263671875,0.0,481.0,5113.0,75.37468719482422,6.059106349945068,260.9482116699219,0.0035030385479331017,284.0195007324219
-1.2598741054534912,2.6446125507354736,0.0,0.0,305.1974792480469,0.0,484.0,6340.0,75.46062469482422,15.304742813110352,260.7150573730469,0.003497496945783496,284.0270690917969
-1.2702815532684326,2.644956350326538,0.0,0.0,305.1537170410156,0.0,488.0,4481.0,75.56232452392578,8.394174575805664,260.4390869140625,0.0034910363610833883,284.0357666015625
-1.2760566473007202,2.645033359527588,0.0,0.0,305.1027526855469,0.0,495.0,5663.0,75.68034362792969,7.45382833480835,260.1148681640625,0.0034834002144634724,284.0439453125
-1.2821288108825684,2.644641160964966,0.0,0.0,305.034912109375,0.0,502.0,5663.0,75.81336212158203,9.745190620422363,259.74005126953125,0.0034742364659905434,284.0481872558594
-1.2947773933410645,2.6438169479370117,0.0,0.0,304.95208740234375,0.0,526.0,6800.0,75.96038818359375,16.089397430419922,259.3195495605469,0.003463700180873275,284.0490417480469
-1.3202823400497437,2.642606735229492,0.0,0.0,304.856689453125,0.0,583.0,5109.0,76.1204605102539,12.770584106445312,258.8585510253906,0.0034519631881266832,284.0473327636719
-1.3655604124069214,2.641057014465332,0.0,0.0,304.75103759765625,0.0,680.0,2261.0,76.29261779785156,4.529760837554932,258.3621826171875,0.003439197549596429,284.04376220703125
-1.429159164428711,2.6392135620117188,0.0,0.0,304.6375427246094,0.0,678.0,2261.0,76.47589874267578,4.604020118713379,257.8355407714844,0.0034255750942975283,284.0390930175781
-0.5817998051643372,2.530576467514038,0.0,0.0,301.4237060546875,0.0,1334.0,6109.0,74.88858032226562,0.0,282.85272216796875,0.0036073678638786077,283.0460510253906
-0.5558301210403442,2.5214481353759766,0.0,0.0,301.5408020019531,0.0,1259.0,6109.0,74.93720245361328,0.0,281.95672607421875,0.0036030663177371025,283.0788269042969
-0.528397798538208,2.5126233100891113,0.0,0.0,301.6650390625,0.0,1209.0,5337.0,74.9765396118164,0.0,280.995361328125,0.0035990907344967127,283.11065673828125
-0.5006294846534729,2.5041325092315674,0.0,0.0,301.79547119140625,0.0,1215.0,5331.0,75.00745391845703,0.0,279.9792175292969,0.003595419228076935,283.1416015625
-0.47942718863487244,2.4960057735443115,0.0,0.0,301.9310302734375,0.0,1248.0,5960.0,75.03081512451172,0.0,278.91888427734375,0.003592030145227909,283.1717224121094
-0.47169291973114014,2.4882731437683105,0.0,0.0,302.0707702636719,0.0,1257.0,5960.0,75.04749298095703,0.0,277.824951171875,0.0035889013670384884,283.2010803222656
-0.48736947774887085,2.4809648990631104,0.0,0.0,302.2137145996094,0.0,1213.0,5659.0,75.05835723876953,0.11338396370410919,276.7080383300781,0.0035860117059201,283.229736328125
-0.5420564413070679,2.4741110801696777,0.0,0.0,302.3588562011719,0.0,1203.0,5119.0,75.06426239013672,0.6577675342559814,275.5787048339844,0.0035833390429615974,283.25775146484375
-0.612651526927948,2.4677422046661377,0.0,0.0,302.50518798828125,0.0,1177.0,5119.0,75.06609344482422,1.1117236614227295,274.44757080078125,0.0035808617249131203,283.28515625
-0.6701349020004272,2.461888313293457,0.0,0.0,302.6517333984375,0.0,1204.0,6421.0,75.06471252441406,2.2148871421813965,273.3251953125,0.0035785578656941652,283.3120422363281
-0.6854866147041321,2.4565792083740234,0.0,0.0,302.7975158691406,0.0,1120.0,7480.0,75.06098175048828,2.6292362213134766,272.22216796875,0.0035764058120548725,283.3384704589844
-0.6276066303253174,2.451845645904541,0.0,0.0,302.9414978027344,0.0,1061.0,7223.0,75.05577850341797,2.4139909744262695,271.1490783691406,0.0035743836779147387,283.3644714355469
-0.5052117705345154,2.4477174282073975,0.0,0.0,303.0827331542969,0.0,1003.0,7223.0,75.04996490478516,1.4187915325164795,270.1165771484375,0.0035724700428545475,283.3901062011719
-0.3641699552536011,2.4442250728607178,0.0,0.0,303.2202453613281,0.0,936.0,6009.0,75.04441833496094,7.446324348449707,269.1351623535156,0.003570642787963152,283.41546630859375
-0.25084373354911804,2.4413983821868896,0.0,0.0,303.35296630859375,0.0,939.0,4793.0,75.03999328613281,1.6425457000732422,268.2154846191406,0.003568880259990692,283.4405822753906
-0.21109755337238312,2.439267635345459,0.0,0.0,303.47998046875,0.0,930.0,4550.0,75.03755950927734,1.9292320013046265,267.3681335449219,0.0035671605728566647,283.46551513671875
-0.25421449542045593,2.437863349914551,0.0,0.0,303.60028076171875,0.0,919.0,4550.0,75.03799438476562,2.136996269226074,266.60369873046875,0.0035654623061418533,283.4903564453125
-0.3485565483570099,2.4372153282165527,0.0,0.0,303.71282958984375,0.0,962.0,5149.0,75.04216003417969,2.664975643157959,265.9327392578125,0.0035637635737657547,283.5151062011719
-0.4637906551361084,2.4375154972076416,0.0,0.0,303.8195495605469,0.0,995.0,5618.0,75.04837036132812,2.9302618503570557,265.3515930175781,0.003562149591743946,283.53985595703125
-0.5695837736129761,2.4390738010406494,0.0,0.0,303.9259948730469,0.0,1003.0,5866.0,75.05160522460938,2.9326539039611816,264.83172607421875,0.0035608294419944286,283.5645446777344
-0.6487277150154114,2.4417884349823,0.0,0.0,304.0320129394531,0.0,973.0,5866.0,75.05204010009766,7.680733680725098,264.367919921875,0.0035597803071141243,283.5891418457031
-0.7384929656982422,2.4455437660217285,0.0,0.0,304.13720703125,0.0,903.0,5939.0,75.05004119873047,4.312936782836914,263.9560852050781,0.0035589709877967834,283.61358642578125
-0.821611762046814,2.4502241611480713,0.0,0.0,304.2412109375,0.0,925.0,5678.0,75.04597473144531,3.6554226875305176,263.5920104980469,0.003558369819074869,283.6377868652344
-0.8718478083610535,2.455714464187622,0.0,0.0,304.3436279296875,0.0,972.0,5678.0,75.04022216796875,1.1984952688217163,263.2715759277344,0.0035579458344727755,283.6617431640625
-0.8629647493362427,2.4618990421295166,0.0,0.0,304.4440612792969,0.0,932.0,4633.0,75.03313446044922,1.1984953880310059,262.9906311035156,0.003557667601853609,283.6853332519531
-0.7406778335571289,2.4686625003814697,0.0,0.0,304.5421447753906,0.0,878.0,3617.0,75.02510070800781,1.1984952688217163,262.7450256347656,0.0035575039219111204,283.70855712890625
-0.5117034316062927,2.475889205932617,0.0,0.0,304.6374816894531,0.0,853.0,3990.0,75.0164794921875,9.021036148071289,262.53057861328125,0.0035574231296777725,283.7313537597656
-0.2693745195865631,2.4834635257720947,0.0,0.0,304.72967529296875,0.0,789.0,3990.0,75.00764465332031,9.014976501464844,262.3431396484375,0.0035573942586779594,283.7536315917969
-0.10748954862356186,2.491270065307617,0.0,0.0,304.8183288574219,0.0,800.0,4456.0,74.99895477294922,3.1031546592712402,262.1785888671875,0.003557385876774788,283.7753601074219
