vs,population,pdsi,NDVI,FireMask,tmmn,sph,erc,pr,elevation,tmmx,PrevFireMask,th
8.452821731567383,0.037810955196619034,-2.2518422603607178,5955.0,0.0,280.4273376464844,0.002947978675365448,101.4551010131836,0.0,2182.0,299.70672607421875,0.0,235.70162963867188
8.46420669555664,0.037810951471328735,-2.2795865535736084,5782.0,0.0,280.4359130859375,0.0029486948624253273,101.34335327148438,0.0,2190.0,299.62640380859375,0.0,235.70162963867188
6.82702112197876,0.0,-2.4491324424743652,2170.0,0.0,279.6439514160156,0.0029539645183831453,102.76976776123047,0.0,1768.0,302.2188415527344,0.0,235.91432189941406
6.854172229766846,0.0026581105776131153,-2.4575674533843994,2354.0,0.0,279.65679931640625,0.00296077155508101,102.7070541381836,0.0,1746.0,302.3244323730469,0.0,235.89651489257812
6.882179260253906,0.09033885598182678,-2.4681951999664307,2312.0,0.0,279.66986083984375,0.0029677809216082096,102.643310546875,0.0,1732.0,302.4306335449219,0.0,235.87890625
6.910958290100098,0.12782719731330872,-2.4802613258361816,2211.0,0.0,279.6827392578125,0.002974902046844363,102.57884979248047,0.0,1716.0,302.5362243652344,0.0,235.86166381835938
6.940423965454102,0.05801216512918472,-2.492891311645508,2068.0,0.0,279.695068359375,0.0029820443596690893,102.51399993896484,0.0,1723.0,302.6399230957031,0.0,235.8449249267578
6.9704909324646,0.048034414649009705,-2.5048117637634277,2131.0,0.0,279.70648193359375,0.002989117754623294,102.44908142089844,0.0,1717.0,302.7404479980469,0.0,235.82888793945312
7.001074314117432,0.048034414649009705,-2.5176498889923096,2131.0,0.0,279.7165832519531,0.002996031427755952,102.3843994140625,0.0,1755.0,302.8365783691406,0.0,235.8136749267578
7.0320892333984375,0.048034414649009705,-2.533661365509033,2119.0,0.0,279.7250061035156,0.0030026950407773256,102.3202896118164,0.0,1730.0,302.927001953125,0.0,235.79945373535156
7.063450336456299,0.048034414649009705,-2.555101156234741,2249.0,0.0,279.73138427734375,0.003009018488228321,102.25707244873047,0.0,1844.0,303.0104675292969,0.0,235.78640747070312
7.095073223114014,0.04803440719842911,-2.5847859382629395,2094.0,0.0,279.7353515625,0.003014910966157913,102.19505310058594,0.0,1887.0,303.0857238769531,0.0,235.774658203125
7.126872539520264,0.04803440719842911,-2.6231048107147217,1991.0,0.0,279.7364807128906,0.0030202821362763643,102.13455963134766,0.0,1766.0,303.1514892578125,0.0,235.764404296875
7.1593780517578125,0.048034414649009705,-2.66548228263855,2040.0,0.0,279.7343444824219,0.003025403246283531,102.07321166992188,0.0,1632.0,303.21099853515625,0.0,235.7555694580078
7.193783760070801,0.15709325671195984,-2.707153081893921,2021.0,0.0,279.7288513183594,0.0030309816356748343,102.00575256347656,0.0,1614.0,303.2731018066406,0.0,235.7477569580078
7.229917526245117,0.32630378007888794,-2.7433762550354004,1945.0,0.0,279.7204284667969,0.003036958398297429,101.93301391601562,0.0,1609.0,303.3371887207031,0.0,235.7408905029297
7.267555236816406,0.32540178298950195,-2.775219440460205,1904.0,0.0,279.7095031738281,0.003043245756998658,101.85601806640625,0.0,1581.0,303.4023132324219,0.0,235.73489379882812
7.306475639343262,0.3435133695602417,-2.805011749267578,2093.0,0.0,279.6965637207031,0.0030497568659484386,101.77581787109375,0.0,1541.0,303.46759033203125,0.0,235.72970581054688
7.3464555740356445,0.29769420623779297,-2.831760883331299,2051.0,0.0,279.6819763183594,0.003056403947994113,101.69344329833984,0.0,1495.0,303.5320129394531,0.0,235.7252655029297
7.387271881103516,0.263122022151947,-2.854473829269409,2051.0,0.0,279.666259765625,0.0030630999244749546,101.60993194580078,0.0,1476.0,303.5946960449219,0.0,235.72146606445312
7.428702354431152,0.5895036458969116,-2.8718936443328857,2042.0,0.0,279.64984130859375,0.0030697572510689497,101.52632141113281,0.0,1447.0,303.6546936035156,0.0,235.71829223632812
7.470524311065674,3.154353141784668,-2.882380485534668,1817.0,0.0,279.6331481933594,0.003076288616284728,101.44364929199219,0.0,1429.0,303.7110290527344,0.0,235.71563720703125
7.512515068054199,3.9706058502197266,-2.888457775115967,2049.0,0.0,279.6166687011719,0.0030826067086309195,101.36295318603516,0.0,1401.0,303.7627868652344,0.0,235.71343994140625
7.554451942443848,4.945099830627441,-2.893317937850952,2585.0,0.0,279.6007995605469,0.00308862398378551,101.2852783203125,0.0,1366.0,303.8090515136719,0.0,235.71163940429688
7.5961127281188965,17.834922790527344,-2.900153875350952,2740.0,0.0,279.58599853515625,0.003094252897426486,101.21165466308594,0.0,1379.0,303.8488464355469,0.0,235.71017456054688
7.637273788452148,5.8793439865112305,-2.9119980335235596,2038.0,0.0,279.57275390625,0.0030994066037237644,101.14312744140625,0.0,1399.0,303.88128662109375,0.0,235.70896911621094
7.677712917327881,0.0556487962603569,-2.9277729988098145,2089.0,0.0,279.56146240234375,0.0031039973255246878,101.08071899414062,0.0,1406.0,303.9053649902344,0.0,235.7079315185547
7.717207908630371,4.443418025970459,-2.9433960914611816,1973.0,0.0,279.5525817871094,0.003107937751337886,101.0254898071289,0.0,1425.0,303.9201965332031,0.0,235.70703125
7.755535125732422,4.360663890838623,-2.9547438621520996,1766.0,0.0,279.54656982421875,0.003111140802502632,100.97845458984375,0.0,1432.0,303.9248352050781,0.0,235.70619201660156
7.792472839355469,4.499640464782715,-2.957733631134033,1766.0,0.0,279.5438537597656,0.0031135184690356255,100.94066619873047,0.0,1444.0,303.9183044433594,0.0,235.705322265625
7.827797889709473,2.7426259517669678,-2.9516990184783936,1822.0,0.0,279.5448913574219,0.003114983905106783,100.91316223144531,0.0,1471.0,303.89971923828125,0.0,235.70437622070312
7.861288070678711,0.04067645221948624,-2.9392902851104736,2063.0,0.0,279.5501403808594,0.0031154497992247343,100.89696502685547,0.0,1488.0,303.86810302734375,0.0,235.70327758789062
7.892719745635986,0.04067644476890564,-2.922778606414795,2127.0,0.0,279.56005859375,0.003114828374236822,100.89313507080078,0.0,1512.0,303.8225402832031,0.0,235.7019500732422
7.922211647033691,0.04067644476890564,-2.904435634613037,2236.0,0.0,279.5751037597656,0.0031129352282732725,100.90482330322266,0.0,1558.0,303.7606201171875,0.0,235.70053100585938
7.950441837310791,0.04067644476890564,-2.885713815689087,2427.0,0.0,279.5953674316406,0.003109591780230403,100.93604278564453,0.0,1672.0,303.6795959472656,0.0,235.6993865966797
7.977501392364502,0.04067645221948624,-2.864075183868408,2691.0,0.0,279.6203308105469,0.003104932839050889,100.98477935791016,0.0,1742.0,303.5811462402344,0.0,235.69850158691406
8.003457069396973,0.04067644476890564,-2.840413808822632,2640.0,0.0,279.6495056152344,0.0030991025269031525,101.0488052368164,0.0,1764.0,303.46697998046875,0.0,235.69786071777344
8.028375625610352,0.04067644849419594,-2.8162946701049805,2651.0,0.0,279.682373046875,0.0030922447331249714,101.12592315673828,0.0,1775.0,303.3388671875,0.0,235.6974334716797
8.052323341369629,0.04067644476890564,-2.7932825088500977,3305.0,0.0,279.7183837890625,0.003084504045546055,101.21392059326172,0.0,1716.0,303.1986083984375,0.0,235.6971893310547
8.075366973876953,0.04067644849419594,-2.771972894668579,2651.0,0.0,279.7571105957031,0.0030760245863348246,101.3105697631836,0.0,1641.0,303.04791259765625,0.0,235.69712829589844
8.097574234008789,0.04067644849419594,-2.7513184547424316,2651.0,0.0,279.7979736328125,0.0030669504776597023,101.4136734008789,0.0,1636.0,302.88861083984375,0.0,235.6972198486328
8.119009971618652,0.04067645221948624,-2.7309978008270264,2044.0,0.0,279.8404846191406,0.00305742584168911,101.5210189819336,0.0,1677.0,302.722412109375,0.0,235.6974334716797
8.139742851257324,0.05397581309080124,-2.710702657699585,3138.0,0.0,279.8841552734375,0.003047594800591469,101.63037872314453,0.0,1701.0,302.55108642578125,0.0,235.69775390625
8.15983772277832,0.2122999131679535,-2.690237522125244,3240.0,0.0,279.9284362792969,0.0030376017093658447,101.73955535888672,0.0,1711.0,302.37640380859375,0.0,235.69815063476562
8.179361343383789,0.38218557834625244,-2.6713995933532715,3348.0,0.0,279.9728088378906,0.003027590923011303,101.8463363647461,0.0,1714.0,302.2001647949219,0.0,235.6986083984375
8.198381423950195,0.3439163565635681,-2.6532058715820312,3579.0,0.0,280.0168151855469,0.003017706098034978,101.94850158691406,0.0,1668.0,302.0240783691406,0.0,235.6990966796875
8.216964721679688,0.06314249336719513,-2.633396863937378,3390.0,0.0,280.0599365234375,0.0030080920550972223,102.04383850097656,0.0,1629.0,301.84991455078125,0.0,235.69960021972656
8.235177040100098,0.037810951471328735,-2.609712839126587,3056.0,0.0,280.10162353515625,0.0029988926835358143,102.13014221191406,0.0,1676.0,301.6794738769531,0.0,235.70010375976562
8.253085136413574,0.03781095892190933,-2.580592632293701,3609.0,0.0,280.141357421875,0.002990251872688532,102.20519256591797,0.0,1715.0,301.5144958496094,0.0,235.7005615234375
8.270755767822266,0.037810955196619034,-2.5476086139678955,3542.0,0.0,280.1787109375,0.002982314443215728,102.26678466796875,0.0,1734.0,301.3567199707031,0.0,235.7009735107422
8.28825569152832,0.037810955196619034,-2.5110974311828613,3542.0,0.0,280.21307373046875,0.0029752240516245365,102.31269836425781,0.0,1793.0,301.2079772949219,0.0,235.7012939453125
8.305651664733887,0.037810951471328735,-2.471158981323242,3823.0,0.0,280.2439880371094,0.002969125285744667,102.3407211303711,0.0,1848.0,301.0699462890625,0.0,235.70152282714844
8.323010444641113,0.03781095892190933,-2.427893877029419,3569.0,0.0,280.2709655761719,0.0029641620349138975,102.34864807128906,0.0,1844.0,300.9444580078125,0.0,235.70162963867188
8.339731216430664,0.037810955196619034,-2.3755605220794678,3920.0,0.0,280.2937316894531,0.0029602227732539177,102.3365249633789,0.0,1830.0,300.8290710449219,0.0,235.70162963867188
8.35451889038086,0.037810951471328735,-2.314030408859253,4233.0,0.0,280.31292724609375,0.002956799231469631,102.30891418457031,0.0,1886.0,300.715576171875,0.0,235.70162963867188
8.367588996887207,0.037810955196619034,-2.25335431098938,4191.0,0.0,280.3289489746094,0.002953847637400031,102.26721954345703,0.0,1938.0,300.60382080078125,0.0,235.70162963867188
8.37921142578125,0.037810955196619034,-2.2035915851593018,3905.0,0.0,280.34222412109375,0.0029513430781662464,102.2126693725586,0.0,1928.0,300.494140625,0.0,235.70162963867188
8.389656066894531,0.037810955196619034,-2.1742024421691895,3865.0,0.0,280.3531494140625,0.002949260640889406,102.14649963378906,0.0,1927.0,300.38665771484375,0.0,235.70162963867188
8.399191856384277,0.037810951471328735,-2.163146734237671,4594.0,0.0,280.36212158203125,0.0029475754126906395,102.06995391845703,0.0,1996.0,300.28167724609375,0.0,235.70162963867188
8.408087730407715,0.037810951471328735,-2.1651058197021484,5277.0,0.0,280.36956787109375,0.0029462622478604317,101.98426818847656,0.0,2112.0,300.1794128417969,0.0,235.70162963867188
8.416614532470703,0.037810951471328735,-2.1762194633483887,5277.0,0.0,280.3758544921875,0.0029452964663505554,101.89067077636719,0.0,2187.0,300.080078125,0.0,235.70162963867188
8.425041198730469,0.037810951471328735,-2.1926276683807373,5373.0,0.0,280.38140869140625,0.0029446531552821398,101.7904052734375,0.0,2229.0,299.98388671875,0.0,235.70162963867188
8.433636665344238,0.037810955196619034,-2.214154005050659,5636.0,0.0,280.3866271972656,0.00294430716894567,101.68470764160156,0.0,2220.0,299.89111328125,0.0,235.70162963867188
8.442670822143555,0.037810951471328735,-2.2467026710510254,6299.0,0.0,280.3919372558594,0.0029442335944622755,101.57481384277344,0.0,2285.0,299.8019714355469,0.0,235.70162963867188
8.452414512634277,0.037810951471328735,-2.284514904022217,5841.0,0.0,280.397705078125,0.002944407518953085,101.46196746826172,0.0,2300.0,299.7167053222656,0.0,235.70162963867188
8.463134765625,0.037810955196619034,-2.321047067642212,5998.0,0.0,280.40435791015625,0.0029448040295392275,101.34739685058594,0.0,2220.0,299.635498046875,0.0,235.70162963867188
6.858928680419922,0.0,-2.4586703777313232,2320.0,0.0,279.6275939941406,0.0029570762999355793,102.696533203125,0.0,1759.0,302.20574951171875,0.0,235.8468475341797
6.8858208656311035,0.06861983984708786,-2.4650931358337402,2281.0,0.0,279.63934326171875,0.0029642945155501366,102.63166046142578,0.0,1741.0,302.3164367675781,0.0,235.83470153808594
6.913558006286621,0.08994071930646896,-2.473682165145874,2268.0,0.0,279.6513366699219,0.0029716994613409042,102.56597137451172,0.0,1737.0,302.4275817871094,0.0,235.8226776123047
6.942054748535156,0.05043557286262512,-2.4844682216644287,1880.0,0.0,279.6632385253906,0.0029791961424052715,102.49983978271484,0.0,1764.0,302.5378723144531,0.0,235.81089782714844
6.971224784851074,0.048034414649009705,-2.4973537921905518,1965.0,0.0,279.6746826171875,0.0029866890981793404,102.4336166381836,0.0,1755.0,302.6459655761719,0.0,235.79946899414062
7.000983238220215,0.048034414649009705,-2.5112690925598145,2099.0,0.0,279.6853332519531,0.0029940828680992126,102.36766815185547,0.0,1813.0,302.7505798339844,0.0,235.78851318359375
7.031243801116943,0.048034410923719406,-2.5271036624908447,2454.0,0.0,279.69482421875,0.0030012824572622776,102.30236053466797,0.0,1777.0,302.8503723144531,0.0,235.77813720703125
7.0619215965271,0.048034414649009705,-2.5462894439697266,2454.0,0.0,279.7027893066406,0.003008192405104637,102.2380599975586,0.0,1837.0,302.9440002441406,0.0,235.7684326171875
7.092930316925049,0.048034410923719406,-2.570258140563965,2394.0,0.0,279.7088623046875,0.003014717251062393,102.17511749267578,0.0,1871.0,303.0301818847656,0.0,235.75950622558594
7.124184608459473,0.048034414649009705,-2.6012113094329834,2334.0,0.0,279.7127380371094,0.003020762000232935,102.1139144897461,0.0,1954.0,303.1075744628906,0.0,235.75149536132812
7.155599117279053,0.048034410923719406,-2.639939308166504,2276.0,0.0,279.7140197753906,0.0030262309592217207,102.05480194091797,0.0,1801.0,303.1748352050781,0.0,235.74449157714844
7.187701225280762,0.048034414649009705,-2.6823737621307373,2114.0,0.0,279.7122802734375,0.003031390719115734,101.99551391601562,0.0,1656.0,303.23516845703125,0.0,235.73846435546875
7.221682071685791,0.11661569029092789,-2.72424054145813,2070.0,0.0,279.7074890136719,0.0030369493179023266,101.93095397949219,0.0,1590.0,303.2973327636719,0.0,235.73312377929688
7.257369518280029,0.35590121150016785,-2.761289119720459,2097.0,0.0,279.7000427246094,0.003042852971702814,101.86185455322266,0.0,1573.0,303.36077880859375,0.0,235.7284393310547
7.2945427894592285,0.5189608335494995,-2.7947001457214355,2071.0,0.0,279.6903381347656,0.003049019258469343,101.78917694091797,0.0,1554.0,303.4247131347656,0.0,235.72434997558594
7.332981109619141,0.5339085459709167,-2.8264949321746826,2145.0,0.0,279.67877197265625,0.0030553664546459913,101.71385955810547,0.0,1529.0,303.48822021484375,0.0,235.72080993652344
7.372462272644043,0.22477859258651733,-2.8554513454437256,2072.0,0.0,279.6658020019531,0.0030618119053542614,101.6368637084961,0.0,1496.0,303.5504455566406,0.0,235.71775817871094
7.412766456604004,0.048034410923719406,-2.8803470134735107,2004.0,0.0,279.6518249511719,0.003068273887038231,101.55913543701172,0.0,1461.0,303.6105041503906,0.0,235.71517944335938
7.453670978546143,5.856884956359863,-2.8997392654418945,2004.0,0.0,279.6372375488281,0.00307467021048069,101.48162841796875,0.0,1440.0,303.6675720214844,0.0,235.71299743652344
7.494956016540527,12.214457511901855,-2.9121663570404053,2051.0,0.0,279.6224670410156,0.0030809184536337852,101.40530395507812,0.0,1422.0,303.7207946777344,0.0,235.71119689941406
7.536399841308594,12.216629028320312,-2.920161008834839,2351.0,0.0,279.60791015625,0.003086936892941594,101.33110046386719,0.0,1398.0,303.7692565917969,0.0,235.70970153808594
7.577780723571777,11.218517303466797,-2.9268593788146973,3001.0,0.0,279.5940246582031,0.003092643106356263,101.25997161865234,0.0,1372.0,303.8121032714844,0.0,235.70846557617188
7.6188788414001465,11.187356948852539,-2.9353976249694824,4040.0,0.0,279.5811767578125,0.0030979549046605825,101.19287872314453,0.0,1377.0,303.8485107421875,0.0,235.70745849609375
7.65947151184082,16.800039291381836,-2.9488377571105957,2880.0,0.0,279.5697937011719,0.003102790331467986,101.1307601928711,0.0,1391.0,303.8775939941406,0.0,235.70663452148438
7.699338912963867,5.288369178771973,-2.9661848545074463,2068.0,0.0,279.560302734375,0.003107067197561264,101.07457733154297,0.0,1401.0,303.8984680175781,0.0,235.7059326171875
7.7382588386535645,4.590716361999512,-2.9832305908203125,2157.0,0.0,279.5531311035156,0.0031107033137232065,101.02528381347656,0.0,1419.0,303.9102783203125,0.0,235.705322265625
7.776010990142822,4.590716361999512,-2.9957199096679688,2441.0,0.0,279.54864501953125,0.0031136167235672474,100.98382568359375,0.0,1439.0,303.9122009277344,0.0,235.70474243164062
