pr,FireMask,sph,pdsi,th,erc,vs,PrevFireMask,NDVI,population,elevation,tmmx,tmmn
0.5657767653465271,0.0,0.01385908666998148,4.173569202423096,249.36758422851562,35.26362228393555,1.6934150457382202,0.0,8532.0,123.57603454589844,348.0,307.29559326171875,293.2613220214844
0.4903962314128876,0.0,0.013838996179401875,4.1189751625061035,250.0326690673828,35.432273864746094,1.709870457649231,0.0,8801.0,57.97010040283203,291.0,307.3267517089844,293.2361145019531
0.41533032059669495,0.0,0.01381841953843832,4.051029205322266,250.68934631347656,35.597591400146484,1.726304292678833,0.0,8801.0,44.925071716308594,297.0,307.3545837402344,293.209228515625
0.34163451194763184,0.0,0.013797466643154621,3.969263792037964,251.33290100097656,35.75798416137695,1.7425953149795532,0.0,8770.0,48.61836242675781,283.0,307.37847900390625,293.18072509765625
0.27036425471305847,0.0,0.013776249252259731,3.867421865463257,251.95863342285156,35.91185760498047,1.758622169494629,0.0,8814.0,48.632057189941406,274.0,307.39776611328125,293.1507568359375
0.20257499814033508,0.0,0.01375487819314003,3.750728130340576,252.5618133544922,36.057621002197266,1.7742637395858765,0.0,8449.0,414.7893371582031,305.0,307.41180419921875,293.119384765625
0.1393222063779831,0.0,0.01373346522450447,3.6274733543395996,253.1377410888672,36.19367218017578,1.7893985509872437,0.0,6622.0,27.989667892456055,310.0,307.4199523925781,293.0867919921875
0.08166132867336273,0.0,0.013712120242416859,3.505948781967163,253.6816864013672,36.318424224853516,1.8039056062698364,0.0,6622.0,21.642169952392578,320.0,307.42156982421875,293.05303955078125
0.03064781054854393,0.0,0.013690955936908722,3.383704423904419,254.18893432617188,36.43027877807617,1.817663550376892,0.0,7957.0,23.736717224121094,320.0,307.4159851074219,293.01824951171875
-0.012662881053984165,0.0,0.013670082204043865,3.2461142539978027,254.65478515625,36.527645111083984,1.8305511474609375,0.0,8693.0,18.958402633666992,340.0,307.4025573730469,292.9825134277344
-0.0472152978181839,0.0,0.013649611733853817,3.1115853786468506,255.07452392578125,36.60893249511719,1.84244704246521,0.0,8354.0,12.932066917419434,372.0,307.3806457519531,292.94598388671875
-0.0731610506772995,0.0,0.013629356399178505,3.000251293182373,255.45245361328125,36.674652099609375,1.8534555435180664,0.0,8259.0,16.402294158935547,366.0,307.3498840332031,292.9079895019531
-0.09293561428785324,0.0,0.013608732260763645,2.9322261810302734,255.8065185546875,36.72905349731445,1.8640235662460327,0.0,7346.0,22.34366226196289,364.0,307.3107604980469,292.8672180175781
-0.10714466124773026,0.0,0.013587748631834984,2.9170732498168945,256.1378479003906,36.77292251586914,1.8741836547851562,0.0,7346.0,22.258657455444336,370.0,307.263916015625,292.8237609863281
-0.11631155014038086,0.0,0.013566437177360058,2.9404704570770264,256.4469299316406,36.80690002441406,1.8839514255523682,0.0,8000.0,27.824796676635742,391.0,307.20989990234375,292.7779235839844
-0.12095963209867477,0.0,0.013544829562306404,2.985248327255249,256.73419189453125,36.831626892089844,1.8933427333831787,0.0,8353.0,29.4569149017334,395.0,307.1492919921875,292.72998046875
-0.12161226570606232,0.0,0.013522958382964134,3.0342373847961426,257.0001525878906,36.84774398803711,1.902373194694519,0.0,8012.0,29.694618225097656,415.0,307.0826416015625,292.68011474609375
-0.11879279464483261,0.0,0.01350085623562336,3.0760462284088135,257.2452697753906,36.855892181396484,1.911058783531189,0.0,7797.0,32.02464294433594,422.0,307.0105285644531,292.62860107421875
-0.11302457749843597,0.0,0.013478553853929043,3.1356091499328613,257.469970703125,36.85671615600586,1.91941499710083,0.0,7791.0,43.99284362792969,404.0,306.9335021972656,292.5757141113281
-0.10483095794916153,0.0,0.013456083834171295,3.2013158798217773,257.6747741699219,36.85084915161133,1.927457571029663,0.0,7791.0,30.07037353515625,393.0,306.8522033691406,292.5216979980469
-0.0947352945804596,0.0,0.013433478772640228,3.2524912357330322,257.8601379394531,36.83894348144531,1.9352024793624878,0.0,8512.0,24.682689666748047,377.0,306.7671203613281,292.4667663574219
-0.08326093852519989,0.0,0.013410770334303379,3.2684597969055176,258.02655029296875,36.82162857055664,1.9426652193069458,0.0,8076.0,24.682689666748047,368.0,306.6788635253906,292.41119384765625
-0.07093124836683273,0.0,0.013387990184128284,3.232285976409912,258.1744384765625,36.79955291748047,1.949861764907837,0.0,7646.0,26.569488525390625,347.0,306.5880126953125,292.355224609375
-0.05826956406235695,0.0,0.013365170918405056,3.153193473815918,258.3042907714844,36.77335739135742,1.9568076133728027,0.0,7867.0,24.386154174804688,331.0,306.4950866699219,292.29913330078125
-0.045799244195222855,0.0,0.013342343270778656,3.0515687465667725,258.4165954589844,36.74367904663086,1.963518738746643,0.0,7116.0,43.59587478637695,323.0,306.4007263183594,292.2431335449219
-0.03404363989830017,0.0,0.01331954076886177,2.9478399753570557,258.51177978515625,36.71116256713867,1.9700106382369995,0.0,7116.0,44.24359893798828,333.0,306.3054504394531,292.1874694824219
-0.023526104167103767,0.0,0.013296795077621937,2.86200213432312,258.5903625488281,36.676448822021484,1.9762992858886719,0.0,7541.0,45.54447937011719,376.0,306.2098693847656,292.1324462890625
-0.01476998906582594,0.0,0.013274137862026691,2.7901790142059326,258.6528015136719,36.640174865722656,1.9824002981185913,0.0,7106.0,57.29319763183594,337.0,306.114501953125,292.0782470703125
-0.008298645727336407,0.0,0.013251601718366146,2.7227485179901123,258.6995544433594,36.60298538208008,1.988329529762268,0.0,7538.0,178.04705810546875,306.0,306.01995849609375,292.0251770019531
-0.004635427612811327,0.0,0.013229218311607838,2.6578688621520996,258.7310791015625,36.565521240234375,1.9941024780273438,0.0,6653.0,238.998779296875,313.0,305.9267883300781,291.97344970703125
-0.0043036858551204205,0.0,0.013207019306719303,2.5936975479125977,258.74786376953125,36.52842330932617,1.9997351169586182,0.0,6653.0,320.9215393066406,293.0,305.8355712890625,291.92333984375
-0.010762115009129047,0.0,0.013184593059122562,2.5262997150421143,258.7437744140625,36.49453353881836,2.0051157474517822,0.0,5329.0,901.8292236328125,269.0,305.7444152832031,291.8743591308594
-0.029623525217175484,0.0,0.01316107902675867,2.448591947555542,258.7059326171875,36.468040466308594,2.0099971294403076,0.0,5184.0,2253.899169921875,297.0,305.6484069824219,291.82513427734375
0.5746396780014038,0.0,0.013994256965816021,4.517702102661133,235.89202880859375,32.21295928955078,1.4505199193954468,0.0,8646.0,16.406688690185547,343.0,306.2496337890625,293.002197265625
0.5861243009567261,0.0,0.01399659551680088,4.574062824249268,236.08950805664062,32.22810363769531,1.455391764640808,0.0,8050.0,48.91550064086914,348.0,306.273193359375,293.0076904296875
0.6007738709449768,0.0,0.013998754322528839,4.635636329650879,236.31021118164062,32.25309371948242,1.4600821733474731,0.0,8537.0,24.52964973449707,301.0,306.2980041503906,293.01617431640625
0.6202563047409058,0.0,0.014001311734318733,4.702587127685547,236.55133056640625,32.289913177490234,1.4643707275390625,0.0,8451.0,26.042236328125,346.0,306.3251647949219,293.02880859375
0.6439563035964966,0.0,0.014004187658429146,4.768366813659668,236.81198120117188,32.33785629272461,1.468317985534668,0.0,8451.0,27.062156677246094,353.0,306.3544006347656,293.0451354980469
0.6711824536323547,0.0,0.01400727778673172,4.826318740844727,237.0913848876953,32.39613723754883,1.4719947576522827,0.0,8298.0,18.205684661865234,321.0,306.3855285644531,293.0646667480469
0.7012432813644409,0.0,0.014010477811098099,4.870086193084717,237.38876342773438,32.46395492553711,1.4754712581634521,0.0,9000.0,10.744211196899414,342.0,306.41827392578125,293.0868835449219
0.7334473729133606,0.0,0.01401368249207735,4.904443264007568,237.70333862304688,32.540523529052734,1.4788181781768799,0.0,8569.0,42.29479217529297,303.0,306.4524230957031,293.11126708984375
0.7671031951904297,0.0,0.014016787521541119,4.930597305297852,238.03431701660156,32.62504577636719,1.4821058511734009,0.0,8504.0,30.749988555908203,333.0,306.4877624511719,293.1373596191406
0.8015193343162537,0.0,0.014019686728715897,4.944677352905273,238.38092041015625,32.716732025146484,1.4854049682617188,0.0,6441.0,12.192636489868164,329.0,306.5240173339844,293.1646423339844
0.836004376411438,0.0,0.014022277668118477,4.942811965942383,238.7423858642578,32.814788818359375,1.488785982131958,0.0,6441.0,16.807191848754883,312.0,306.56097412109375,293.1925964355469
0.8698667883872986,0.0,0.014024454168975353,4.9204840660095215,239.117919921875,32.91842269897461,1.4923192262649536,0.0,7209.0,21.688865661621094,324.0,306.598388671875,293.2207336425781
0.9024151563644409,0.0,0.014026112854480743,4.875443458557129,239.50672912597656,33.02684020996094,1.4960753917694092,0.0,6996.0,24.511709213256836,339.0,306.6360168457031,293.24853515625
0.9329579472541809,0.0,0.014027147553861141,4.814895153045654,239.90806579589844,33.13924789428711,1.5001248121261597,0.0,6513.0,17.471939086914062,347.0,306.67364501953125,293.2755126953125
0.9608038663864136,0.0,0.01402745395898819,4.746862888336182,240.3211212158203,33.254859924316406,1.5045381784439087,0.0,8071.0,25.37836456298828,327.0,306.7110290527344,293.3011779785156
0.9852612614631653,0.0,0.014026927761733532,4.679370880126953,240.7451171875,33.37287521362305,1.5093858242034912,0.0,8071.0,32.4840087890625,351.0,306.7479248046875,293.3249816894531
1.005638837814331,0.0,0.014025464653968811,4.608957767486572,241.1792755126953,33.49250411987305,1.5147383213043213,0.0,8591.0,49.43389129638672,331.0,306.78411865234375,293.346435546875
1.021245002746582,0.0,0.014022959396243095,4.52907657623291,241.62283325195312,33.612953186035156,1.5206661224365234,0.0,8168.0,29.11922264099121,335.0,306.8193359375,293.36505126953125
1.0313884019851685,0.0,0.014019307680428028,4.44978141784668,242.07498168945312,33.73343276977539,1.5272397994995117,0.0,7431.0,25.22622299194336,321.0,306.8533630371094,293.3803405761719
1.0353776216506958,0.0,0.014014404267072678,4.381230354309082,242.53497314453125,33.853145599365234,1.534529685974121,0.0,7988.0,31.72897720336914,341.0,306.885986328125,293.3917541503906
1.0325210094451904,0.0,0.014008144848048687,4.333124160766602,243.0019989013672,33.9713020324707,1.5426065921783447,0.0,8611.0,34.476905822753906,336.0,306.9169616699219,293.3988342285156
1.0221272706985474,0.0,0.014000424183905125,4.303619861602783,243.47528076171875,34.08710861206055,1.5515406131744385,0.0,8611.0,49.785003662109375,329.0,306.9460144042969,293.4010314941406
1.0030286312103271,0.0,0.013991153798997402,4.287532329559326,243.9647979736328,34.20414352416992,1.5614949464797974,0.0,8129.0,47.25596618652344,345.0,306.9747009277344,293.3987121582031
0.974375307559967,0.0,0.013980372808873653,4.281641483306885,244.49134826660156,34.330928802490234,1.572640299797058,0.0,8357.0,64.67019653320312,345.0,307.0063781738281,293.3935546875
0.9371076822280884,0.0,0.013968187384307384,4.2827253341674805,245.0511474609375,34.466426849365234,1.5848623514175415,0.0,8243.0,62.843421936035156,341.0,307.04052734375,293.3857116699219
0.8922173380851746,0.0,0.013954701833426952,4.292764663696289,245.6395721435547,34.609256744384766,1.5980373620986938,0.0,7420.0,201.26492309570312,337.0,307.0765686035156,293.37530517578125
0.8406955599784851,0.0,0.013940022327005863,4.321991443634033,246.25193786621094,34.75804138183594,1.61204195022583,0.0,6096.0,92.57344818115234,325.0,307.1138000488281,293.3624572753906
0.7835339307785034,0.0,0.013924253173172474,4.357415199279785,246.8835906982422,34.911399841308594,1.6267526149749756,0.0,6096.0,61.247135162353516,362.0,307.1516418457031,293.3472595214844
0.721723735332489,0.0,0.01390750054270029,4.384116172790527,247.52989196777344,35.06794738769531,1.6420459747314453,0.0,7628.0,64.0005111694336,328.0,307.1894226074219,293.3298645019531
0.6562564969062805,0.0,0.01388986874371767,4.387173652648926,248.18617248535156,35.2263069152832,1.6577985286712646,0.0,8325.0,103.64826965332031,294.0,307.2265319824219,293.3103332519531
0.588123619556427,0.0,0.01387146394699812,4.3657989501953125,248.8477783203125,35.385093688964844,1.673886775970459,0.0,7642.0,197.82675170898438,246.0,307.2623291015625,293.2888488769531
0.5183165073394775,0.0,0.013852392323315144,4.329034328460693,249.5100555419922,35.54293441772461,1.6901872158050537,0.0,7645.0,5.6226806640625,285.0,307.296142578125,293.2654724121094
0.44782665371894836,0.0,0.013832757249474525,4.27667760848999,250.16836547851562,35.69844055175781,1.7065763473510742,0.0,9028.0,8.165985107421875,257.0,307.327392578125,293.2403564453125
0.37764543294906616,0.0,0.013812665827572346,4.208526134490967,250.81802368164062,35.85023498535156,1.722930908203125,0.0,9028.0,1.115659475326538,300.0,307.35540771484375,293.2135925292969
0.30876433849334717,0.0,0.013792221434414387,4.123415470123291,251.4543914794922,35.9969367980957,1.7391271591186523,0.0,8967.0,7.693528175354004,315.0,307.3795471191406,293.185302734375
0.24217474460601807,0.0,0.013771532103419304,4.013689041137695,252.07281494140625,36.13716125488281,1.7550417184829712,0.0,8726.0,15.884902954101562,315.0,307.399169921875,293.1556091308594
0.1788681149482727,0.0,0.013750700280070305,3.886192560195923,252.6686248779297,36.269535064697266,1.7705512046813965,0.0,8213.0,26.236392974853516,331.0,307.4136657714844,293.1246337890625
0.11983587592840195,0.0,0.013729833997786045,3.7515172958374023,253.23719787597656,36.39267349243164,1.785531997680664,0.0,8623.0,24.541858673095703,337.0,307.4223937988281,293.09246826171875
0.06606946140527725,0.0,0.013709036633372307,3.620253324508667,253.77383422851562,36.505191802978516,1.7998607158660889,0.0,8623.0,23.02246856689453,336.0,307.4247131347656,293.0592346191406
0.018560290336608887,0.0,0.013688413426280022,3.4917285442352295,254.27391052246094,36.605716705322266,1.8134138584136963,0.0,8542.0,32.17407989501953,348.0,307.41998291015625,293.0250549316406
-0.021700194105505943,0.0,0.01366807147860527,3.350280523300171,254.73277282714844,36.6928596496582,1.8260679244995117,0.0,7650.0,29.246204376220703,327.0,307.4075622558594,292.99005126953125
-0.05372055992484093,0.0,0.01364811509847641,3.2126691341400146,255.145751953125,36.7652473449707,1.83769953250885,0.0,7953.0,21.58714485168457,338.0,307.3868103027344,292.954345703125
-0.07760833203792572,0.0,0.013628385961055756,3.0974087715148926,255.51683044433594,36.82307052612305,1.8484076261520386,0.0,7971.0,18.578964233398438,324.0,307.3574523925781,292.9173278808594
-0.09558388590812683,0.0,0.013608366250991821,3.022989511489868,255.86317443847656,36.869510650634766,1.8586338758468628,0.0,7767.0,25.405595779418945,339.0,307.320068359375,292.8777160644531
-0.10823114216327667,0.0,0.013588056899607182,2.997515916824341,256.18603515625,36.90536117553711,1.868414282798767,0.0,7767.0,28.645103454589844,375.0,307.2752685546875,292.8356018066406
-0.1160595715045929,0.0,0.013567477464675903,3.0080459117889404,256.4859924316406,36.931304931640625,1.8777685165405273,0.0,8344.0,33.1732063293457,403.0,307.22357177734375,292.7912902832031
-0.11957864463329315,0.0,0.013546649366617203,3.0398035049438477,256.763671875,36.94803237915039,1.8867162466049194,0.0,7981.0,45.451171875,389.0,307.1654968261719,292.7449645996094
-0.11929783225059509,0.0,0.013525594025850296,3.0780141353607178,257.01971435546875,36.95623016357422,1.8952770233154297,0.0,8853.0,41.66347122192383,399.0,307.1015319824219,292.6968994140625
-0.11572659760713577,0.0,0.013504331931471825,3.1132781505584717,257.2546691894531,36.956581115722656,1.903470516204834,0.0,8900.0,28.859302520751953,384.0,307.03228759765625,292.6472473144531
-0.10937442630529404,0.0,0.013482884503901005,3.16907000541687,257.46917724609375,36.94977569580078,1.9113163948059082,0.0,8231.0,25.554723739624023,394.0,306.9582214355469,292.5962829589844
-0.10075077414512634,0.0,0.013461271300911903,3.233267307281494,257.6638488769531,36.936500549316406,1.9188343286514282,0.0,8231.0,25.080894470214844,379.0,306.8799133300781,292.54425048828125
-0.09036512672901154,0.0,0.013439514674246311,3.2851760387420654,257.83929443359375,36.91743469238281,1.9260437488555908,0.0,8622.0,23.123878479003906,371.0,306.7978515625,292.4913330078125
-0.07872693985700607,0.0,0.013417634181678295,3.304102897644043,257.99609375,36.893272399902344,1.932964563369751,0.0,7784.0,21.120101928710938,377.0,306.71258544921875,292.43780517578125
-0.0663456842303276,0.0,0.013395651243627071,3.274066925048828,258.1349182128906,36.86470031738281,1.939616322517395,0.0,8034.0,25.54629898071289,342.0,306.6246643066406,292.3838195800781
-0.05373084172606468,0.0,0.013373587280511856,3.2049779891967773,258.2563171386719,36.8323974609375,1.9460185766220093,0.0,7823.0,96.01229095458984,326.0,306.5345764160156,292.3296813964844
-0.041391875594854355,0.0,0.013351461850106716,3.114983558654785,258.36090087890625,36.79705810546875,1.9521911144256592,0.0,7823.0,102.55751037597656,321.0,306.44287109375,292.2756042480469
-0.029838258400559425,0.0,0.013329297304153442,3.022204637527466,258.4493103027344,36.759361267089844,1.958153486251831,0.0,7561.0,60.88514709472656,345.0,306.3500671386719,292.2217712402344
-0.019579457119107246,0.0,0.013307113200426102,2.944322109222412,258.52215576171875,36.71999740600586,1.9639252424240112,0.0,8112.0,38.54377746582031,344.0,306.2567138671875,292.1684265136719
-0.011124944314360619,0.0,0.01328493095934391,2.8760173320770264,258.58001708984375,36.679656982421875,1.9695261716842651,0.0,8539.0,45.26695251464844,339.0,306.1632995605469,292.1158142089844
-0.004984190221875906,0.0,0.013262772001326084,2.8097174167633057,258.6235046386719,36.63901901245117,1.974975824356079,0.0,8111.0,63.75958251953125,334.0,306.0704040527344,292.0641784667969
-0.0016666653100401163,0.0,0.01324065588414669,2.746375322341919,258.65325927734375,36.59877014160156,1.9802939891815186,0.0,8455.0,59.28248596191406,305.0,305.9785461425781,292.0137023925781
-0.0016818396979942918,0.0,0.01321860495954752,2.6869444847106934,258.66986083984375,36.55960464477539,1.9855000972747803,0.0,8455.0,109.9306640625,291.0,305.8882141113281,291.9646301269531
-0.008344310335814953,0.0,0.013196186162531376,2.630652666091919,258.6673889160156,36.52435302734375,1.9904708862304688,0.0,8047.0,109.2139892578125,281.0,305.7975158691406,291.91650390625
-0.027016961947083473,0.0,0.013172524981200695,2.571949005126953,258.6331481933594,36.497100830078125,1.9949284791946411,0.0,8144.0,236.26925659179688,305.0,305.7016906738281,291.867919921875
0.5132841467857361,0.0,0.014001399278640747,4.55418062210083,236.01266479492188,32.25171661376953,1.4479000568389893,0.0,8664.0,43.446502685546875,360.0,306.2548828125,293.0224609375
0.5237154364585876,0.0,0.014003255404531956,4.613771915435791,236.21067810058594,32.27184295654297,1.4527297019958496,0.0,8981.0,35.44695281982422,330.0,306.27825927734375,293.02764892578125
0.5371406674385071,0.0,0.014004874043166637,4.677912712097168,236.43240356445312,32.30437088012695,1.4573886394500732,0.0,8829.0,19.007293701171875,330.0,306.30291748046875,293.0357360839844
0.5551176071166992,0.0,0.01400679536163807,4.746682167053223,236.67539978027344,32.35164260864258,1.461654543876648,0.0,7977.0,36.70003128051758,350.0,306.329833984375,293.0478820800781
0.5770711898803711,0.0,0.014008949510753155,4.813852310180664,236.9386749267578,32.41263198852539,1.4655870199203491,0.0,7977.0,15.611479759216309,359.0,306.3588562011719,293.0635986328125
0.6023551225662231,0.0,0.014011244289577007,4.8730950355529785,237.2213592529297,32.486209869384766,1.4692554473876953,0.0,8520.0,20.06995391845703,343.0,306.3897399902344,293.0824279785156
0.6303231716156006,0.0,0.014013586565852165,4.918396949768066,237.52256774902344,32.57123947143555,1.4727290868759155,0.0,8276.0,7.6636762619018555,319.0,306.4222412109375,293.1038513183594
0.6603291034698486,0.0,0.014015883207321167,4.955090522766113,237.84140014648438,32.66659164428711,1.4760771989822388,0.0,8465.0,16.576513290405273,308.0,306.4561462402344,293.1274108886719
0.6917266249656677,0.0,0.0140180429443717,4.983884334564209,238.17698669433594,32.77112579345703,1.4793689250946045,0.0,7736.0,19.444412231445312,319.0,306.4912109375,293.1526184082031
0.7238695621490479,0.0,0.014019973576068878,5.0000152587890625,238.52841186523438,32.88371276855469,1.4826735258102417,0.0,7736.0,8.364721298217773,358.0,306.5271911621094,293.178955078125
0.7561115026473999,0.0,0.014021581038832664,4.998722076416016,238.89479064941406,33.00321960449219,1.486060380935669,0.0,7488.0,11.971637725830078,322.0,306.5638427734375,293.2059631347656
0.7878063917160034,0.0,0.014022774063050747,4.974232196807861,239.27525329589844,33.12851333618164,1.4895987510681152,0.0,5762.0,12.084875106811523,333.0,306.6009826660156,293.23309326171875
0.8183078169822693,0.0,0.014023459516465664,4.923141002655029,239.6688995361328,33.25845718383789,1.4933578968048096,0.0,6106.0,22.936044692993164,346.0,306.6383361816406,293.2599182128906
0.8469695448875427,0.0,0.014023546129465103,4.855170726776123,240.0748291015625,33.39192199707031,1.4974069595336914,0.0,6904.0,23.88143539428711,350.0,306.6756896972656,293.2859191894531
0.8731454014778137,0.0,0.014022939838469028,4.78122615814209,240.49217224121094,33.52777099609375,1.5018154382705688,0.0,7088.0,18.81845474243164,348.0,306.7127990722656,293.3106384277344
0.8961890935897827,0.0,0.014021549373865128,4.7122111320495605,240.92002868652344,33.66486740112305,1.5066522359848022,0.0,7088.0,24.906423568725586,353.0,306.7494201660156,293.3335266113281
0.9154543280601501,0.0,0.014019280672073364,4.646557331085205,241.3574981689453,33.802085876464844,1.5119869709014893,0.0,7006.0,24.648296356201172,334.0,306.78533935546875,293.3541259765625
0.9302948713302612,0.0,0.014016043394804,4.576011657714844,241.80372619628906,33.938289642333984,1.5178887844085693,0.0,8434.0,117.75079345703125,347.0,306.8203125,293.3719177246094
0.9400644898414612,0.0,0.014011743478477001,4.508233070373535,242.25778198242188,34.07234191894531,1.524426817893982,0.0,7639.0,77.16107177734375,341.0,306.8541259765625,293.386474609375
0.9441169500350952,0.0,0.014006288722157478,4.450985908508301,242.71881103515625,34.20310974121094,1.5316704511642456,0.0,7209.0,198.2989044189453,350.0,306.88653564453125,293.3972473144531
0.941805899143219,0.0,0.013999586924910545,4.411669731140137,243.18589782714844,34.329463958740234,1.5396889448165894,0.0,8029.0,77.34410095214844,350.0,306.91729736328125,293.4037780761719
0.9324852228164673,0.0,0.013991545885801315,4.3886518478393555,243.65817260742188,34.45027160644531,1.5485515594482422,0.0,8029.0,35.97052764892578,350.0,306.9461669921875,293.4055480957031
0.9150758981704712,0.0,0.013982072472572327,4.378128528594971,244.1455841064453,34.569034576416016,1.5584259033203125,0.0,6751.0,37.96385955810547,346.0,306.9746398925781,293.40289306640625
