elevation,sph,th,pdsi,FireMask,population,NDVI,pr,erc,PrevFireMask,vs,tmmn,tmmx
3481.0,0.0020200854633003473,258.4795227050781,-3.8532941341400146,0.0,0.3727315068244934,1534.0,-0.000663166691083461,51.85540771484375,0.0,5.654689311981201,264.01739501953125,277.71588134765625
3739.0,0.0020204370375722647,260.345703125,-3.8461716175079346,0.0,0.3727315664291382,1534.0,-0.0007725132163614035,51.89139175415039,0.0,5.659388542175293,264.0518798828125,277.73138427734375
3844.0,0.00202101725153625,262.4710388183594,-3.7991552352905273,0.0,0.3727315068244934,188.0,-0.0008468274027109146,51.92716979980469,-1.0,5.6646575927734375,264.0824890136719,277.7474670410156
3737.0,0.0020217986311763525,264.81805419921875,-3.7448885440826416,0.0,0.3727315068244934,469.0,-0.0008895986247807741,51.96208953857422,-1.0,5.670468330383301,264.1094970703125,277.7636413574219
3636.0,0.002022753469645977,267.3493347167969,-3.6967477798461914,0.0,0.3727315664291382,1383.0,-0.0009043161990121007,51.99550247192383,-1.0,5.676794052124023,264.1330871582031,277.7794494628906
3549.0,0.002023853361606598,270.0274353027344,-3.6261982917785645,0.0,0.3727315068244934,3062.0,-0.0008944695582613349,52.02674865722656,0.0,5.68360710144043,264.153564453125,277.7944641113281
3429.0,0.0020250710658729076,272.8149108886719,-3.5412240028381348,0.0,0.3727315068244934,3301.0,-0.0008635480189695954,52.05517578125,0.0,5.690880298614502,264.17108154296875,277.8082275390625
3328.0,0.002026378409937024,275.67431640625,-3.4521138668060303,0.0,0.3727315068244934,3761.0,-0.0008150409557856619,52.08013153076172,0.0,5.698586463928223,264.1858825683594,277.82025146484375
3267.0,0.002027747454121709,278.5682373046875,-3.3690474033355713,0.0,0.3727315068244934,3761.0,-0.000752437743358314,52.1009635925293,0.0,5.706697463989258,264.1982421875,277.83013916015625
3258.0,0.0020291507244110107,281.459228515625,-3.2869114875793457,0.0,0.3439779281616211,4040.0,-0.0006792276981286705,52.11701965332031,0.0,5.715186595916748,264.2083740234375,277.8373718261719
3093.0,0.0020305602811276913,284.3098449707031,-3.201807737350464,0.0,0.13098105788230896,3690.0,-0.0005989002529531717,52.12763977050781,0.0,5.724026203155518,264.21649169921875,277.841552734375
3054.0,0.002031948184594512,287.0826416015625,-3.119342088699341,0.0,0.0012622828362509608,3354.0,-0.0005149447242729366,52.132179260253906,0.0,5.733188629150391,264.2228088378906,277.8421936035156
3069.0,0.002033286727964878,289.7402038574219,-3.04512095451355,0.0,0.0,4640.0,-0.0004308504576329142,52.129981994628906,0.0,5.742647171020508,264.2276306152344,277.8388671875
3127.0,0.0020345482043921947,292.2450866699219,-2.982225179672241,0.0,0.0,5368.0,-0.00035010682768188417,52.120391845703125,0.0,5.752374172210693,264.2311096191406,277.8310852050781
3153.0,0.002035704208537936,294.559814453125,-2.9198429584503174,0.0,0.0,5368.0,-0.00027620320906862617,52.102760314941406,0.0,5.7623419761657715,264.2335205078125,277.8183898925781
3097.0,0.002036727499216795,296.64703369140625,-2.864736318588257,0.0,0.0,5334.0,-0.00021262896189000458,52.0764274597168,0.0,5.772523403167725,264.2350769042969,277.80035400390625
3015.0,0.0020375901367515326,298.4692077636719,-2.8275139331817627,0.0,0.0,4335.0,-0.00016287343169096857,52.04074478149414,0.0,5.782891273498535,264.23602294921875,277.7765197753906
2995.0,0.0020382641814649105,299.98895263671875,-2.818784475326538,0.0,0.0,4003.0,-0.0001304259931202978,51.995059967041016,0.0,5.793417453765869,264.236572265625,277.7464294433594
3005.0,0.002038721926510334,301.1688537597656,-2.8468856811523438,0.0,0.0,3787.0,-0.00011877601355081424,51.93871307373047,0.0,5.804075717926025,264.2369689941406,277.7096252441406
3083.0,0.00203884718939662,302.00299072265625,-2.9067721366882324,0.0,0.0,3623.0,-0.000125027188914828,51.866249084472656,0.0,5.815662384033203,264.2351379394531,277.6622314453125
3149.0,0.0020384727977216244,302.55615234375,-2.9886322021484375,0.0,0.0,3743.0,-0.00013650540495291352,51.76845169067383,0.0,5.829771518707275,264.2265930175781,277.5975646972656
3033.0,0.0020376660395413637,302.8546142578125,-3.0826539993286133,0.0,0.0,3743.0,-0.00015223596710711718,51.64807891845703,0.0,5.846078395843506,264.2120666503906,277.5176696777344
2965.0,0.0020365023519843817,302.92266845703125,-3.1796751022338867,0.0,0.0,5131.0,-0.00017171463696286082,51.50829315185547,0.0,5.864190578460693,264.1925354003906,277.42474365234375
3092.0,0.0020350569393485785,302.78466796875,-3.2944653034210205,0.0,0.0,3464.0,-0.00019443714700173587,51.352272033691406,0.0,5.883716106414795,264.16888427734375,277.32110595703125
3159.0,0.0020334050059318542,302.46490478515625,-3.4248108863830566,0.0,0.0,3590.0,-0.0002198992733610794,51.18317794799805,0.0,5.904262542724609,264.1420593261719,277.2089538574219
3292.0,0.0020316215232014656,301.9876708984375,-3.5541183948516846,0.0,0.0,3697.0,-0.0002475967339705676,51.00417709350586,0.0,5.925436496734619,264.1130065917969,277.090576171875
3445.0,0.0020297819282859564,301.37725830078125,-3.66579532623291,0.0,0.0,3900.0,-0.0002770253049675375,50.818443298339844,0.0,5.9468464851379395,264.0826416015625,276.96820068359375
3532.0,0.002027961192652583,300.6580505371094,-3.7470366954803467,0.0,0.0,3900.0,-0.00030768074793741107,50.6291389465332,0.0,5.968100070953369,264.0519104003906,276.8441162109375
3311.0,0.0020262347534298897,299.8542785644531,-3.8079919815063477,0.0,0.0,1889.0,-0.0003390587808098644,50.43943405151367,0.0,5.988804340362549,264.021728515625,276.7205505371094
3118.0,0.0020246778149157763,298.9903259277344,-3.8527486324310303,0.0,0.0,3784.0,-0.0003706551797222346,50.25249481201172,0.0,6.0085673332214355,263.9930419921875,276.59979248046875
3120.0,0.0020233653485774994,298.0904235839844,-3.883316993713379,0.0,0.0,4746.0,-0.0004019656917080283,50.07149124145508,0.0,6.026996612548828,263.96673583984375,276.48406982421875
3262.0,0.0020223730243742466,297.178955078125,-3.901707410812378,0.0,0.0,3636.0,-0.0004324860346969217,49.899593353271484,0.0,6.043699264526367,263.9438171386719,276.3756408691406
3371.0,0.0020217755809426308,296.2801818847656,-3.897455930709839,0.0,0.0,3500.0,-0.0004617120139300823,49.73996353149414,0.0,6.05828332901001,263.9251403808594,276.27679443359375
3485.0,0.002021648222580552,295.4184265136719,-3.8663899898529053,0.0,0.0,1972.0,-0.0004891393473371863,49.59577178955078,0.0,6.0703558921813965,263.9117126464844,276.18975830078125
3662.0,0.0020220663864165545,294.6180114746094,-3.8299484252929688,0.0,0.0,1972.0,-0.0005142638110555708,49.47018814086914,0.0,6.079525470733643,263.9044189453125,276.1167907714844
3963.0,0.002023105276748538,293.90325927734375,-3.8097455501556396,0.0,0.0,430.0,-0.0005365810939110816,49.36637878417969,0.0,6.0853986740112305,263.9041748046875,276.0601501464844
3865.0,0.002024840097874403,293.2984313964844,-3.827751398086548,0.0,0.0,291.0,-0.0005555870593525469,49.28750991821289,-1.0,6.087583541870117,263.9119567871094,276.0220947265625
3880.0,0.0020273460540920496,292.8278503417969,-3.8985652923583984,0.0,0.0,367.0,-0.0005707773379981518,49.236751556396484,0.0,6.08568811416626,263.92864990234375,276.0048828125
3820.0,0.0020306981168687344,292.515869140625,-3.9985105991363525,0.0,0.0,479.0,-0.0005816477350890636,49.2172737121582,-1.0,6.079319000244141,263.9552307128906,276.0107727050781
3725.0,0.0020350341219455004,292.3395080566406,-4.0963969230651855,0.0,0.0,1210.0,-0.0005880825920030475,49.22991943359375,-1.0,6.068454265594482,263.9933776855469,276.0419616699219
3718.0,0.0020404672250151634,292.2051086425781,-4.161034107208252,0.0,0.0,2530.0,-0.000590882555115968,49.26990509033203,0.0,6.053847789764404,264.0445251464844,276.09814453125
3634.0,0.0020468905568122864,292.1070861816406,-4.165564060211182,0.0,0.0,2530.0,-0.0005904175923205912,49.3348503112793,0.0,6.035758972167969,264.1073303222656,276.1768798828125
3533.0,0.002053838921710849,255.90310668945312,-3.732605218887329,0.0,0.008791415952146053,1973.0,0.01294101681560278,50.43113327026367,-1.0,5.639924049377441,262.5000915527344,277.19512939453125
3608.0,0.0020525408908724785,256.8920593261719,-3.7799506187438965,0.0,0.008791415952146053,1265.0,0.012288963422179222,50.428340911865234,-1.0,5.6533427238464355,262.5345458984375,277.19464111328125
3651.0,0.0020511115435510874,257.577880859375,-3.804788589477539,0.0,0.008791415952146053,2107.0,0.011600490659475327,50.441287994384766,0.0,5.6633992195129395,262.5794677734375,277.2002258300781
3519.0,0.0020495636854320765,257.99371337890625,-3.80147385597229,0.0,0.008791415952146053,1821.0,0.010878906585276127,50.4686393737793,0.0,5.67040491104126,262.63385009765625,277.2113342285156
3559.0,0.0020479182712733746,258.1728210449219,-3.7764673233032227,0.0,0.008791415020823479,2406.0,0.010130133479833603,50.50891876220703,0.0,5.6746649742126465,262.6966247558594,277.2273864746094
3309.0,0.0020461957901716232,258.1483154296875,-3.736342430114746,0.0,0.15573419630527496,2406.0,0.009360094554722309,50.56064987182617,0.0,5.676483154296875,262.7666931152344,277.2478332519531
3247.0,0.002044416731223464,257.953369140625,-3.687656879425049,0.0,0.537605881690979,3113.0,0.00857471115887165,50.62234878540039,0.0,5.676163196563721,262.8430480957031,277.2720642089844
3434.0,0.002042601816356182,257.6212158203125,-3.6377601623535156,0.0,0.5378954410552979,3660.0,0.007779906969517469,50.69254684448242,0.0,5.674009799957275,262.9245910644531,277.2995910644531
3286.0,0.0020407713018357754,257.1849670410156,-3.599339246749878,0.0,0.5378954410552979,2844.0,0.006981603801250458,50.76976013183594,0.0,5.6703267097473145,263.01025390625,277.32977294921875
3503.0,0.0020389461424201727,256.67779541015625,-3.558877468109131,0.0,0.5378954410552979,2181.0,0.006185724399983883,50.85251235961914,0.0,5.6654181480407715,263.0989685058594,277.362060546875
3461.0,0.0020371468272060156,256.1329345703125,-3.495579242706299,0.0,0.5378954410552979,3030.0,0.005398190580308437,50.939327239990234,0.0,5.65958833694458,263.189697265625,277.3958740234375
3429.0,0.0020353938452899456,255.58349609375,-3.3886494636535645,0.0,0.5378954410552979,3030.0,0.0046249255537986755,51.02872848510742,0.0,5.653141498565674,263.2813415527344,277.4306640625
3371.0,0.002033707918599248,255.0626678466797,-3.1956639289855957,0.0,0.5378954410552979,3167.0,0.0038718516007065773,51.11923599243164,0.0,5.646381378173828,263.37286376953125,277.46588134765625
3226.0,0.002032109536230564,254.60365295410156,-2.8776040077209473,0.0,0.5378954410552979,4834.0,0.003144890768453479,51.20936965942383,0.0,5.639612674713135,263.46319580078125,277.50091552734375
3039.0,0.0020306191872805357,254.23959350585938,-2.530578136444092,0.0,0.5378954410552979,4053.0,0.002449965802952647,51.29766082763672,0.0,5.633139610290527,263.55126953125,277.53521728515625
2849.0,0.002029257593676448,254.003662109375,-2.2597243785858154,0.0,0.5378954410552979,2852.0,0.0017929988680407405,51.38262176513672,0.0,5.627265453338623,263.6360168457031,277.5682067871094
2687.0,0.002028045244514942,253.92906188964844,-2.1701817512512207,0.0,61.79035949707031,3689.0,0.0011799128260463476,51.4627799987793,0.0,5.622294902801514,263.71636962890625,277.5993347167969
2696.0,0.002027002861723304,254.04893493652344,-2.3396692276000977,0.0,0.3727315068244934,4361.0,0.0006166297825984657,51.536659240722656,0.0,5.618532657623291,263.7912902832031,277.6280212402344
2901.0,0.0020261507015675306,254.39646911621094,-2.696058988571167,0.0,0.3727315068244934,4361.0,0.00010907238902291283,51.602783203125,0.0,5.616281509399414,263.8596496582031,277.6536865234375
