population,tmmx,th,tmmn,erc,FireMask,vs,pdsi,pr,elevation,NDVI,sph,PrevFireMask
35.405006408691406,305.64605712890625,66.2358627319336,293.08868408203125,18.291179656982422,0.0,2.4545490741729736,2.2694458961486816,0.0,40.0,8187.0,0.0149090476334095,0.0
54.76649475097656,305.63031005859375,66.43355560302734,293.1315002441406,18.430282592773438,0.0,2.464484930038452,2.20080304145813,0.0,40.0,8321.0,0.014919479377567768,0.0
55.109710693359375,305.61431884765625,66.64228057861328,293.1764221191406,18.57244300842285,0.0,2.4747464656829834,2.1239073276519775,0.0,38.0,8044.0,0.014930185861885548,0.0
58.1771240234375,305.59820556640625,66.86009216308594,293.22320556640625,18.71683120727539,0.0,2.4852468967437744,2.0230636596679688,0.0,41.0,7858.0,0.014941132627427578,0.0
74.98236083984375,305.58203125,67.0850601196289,293.27166748046875,18.86261558532715,0.0,2.4958994388580322,1.898755669593811,0.0,39.0,7668.0,0.014952285215258598,0.0
85.27388000488281,305.56591796875,67.31523895263672,293.32159423828125,19.008968353271484,0.0,2.506617307662964,1.7701364755630493,0.0,37.0,7325.0,0.014963606372475624,0.0
27.314289093017578,305.54998779296875,67.5486831665039,293.37274169921875,19.155057907104492,0.0,2.5173137187957764,1.6563591957092285,0.0,33.0,8252.0,0.014975062571465969,0.0
28.889236450195312,305.5343017578125,67.783447265625,293.4248962402344,19.3000545501709,0.0,2.5279018878936768,1.571890950202942,0.0,24.0,7801.0,0.014986616559326649,0.0
30.81557846069336,305.51904296875,68.01759338378906,293.47784423828125,19.44312858581543,0.0,2.538295269012451,1.5013394355773926,0.0,23.0,7809.0,0.014998234808444977,0.0
13.494722366333008,305.5042419433594,68.24917602539062,293.5314025878906,19.583446502685547,0.0,2.5484070777893066,1.444667100906372,0.0,21.0,7809.0,0.015009880997240543,0.0
9.039217948913574,305.4900207519531,68.47626495361328,293.5852966308594,19.720182418823242,0.0,2.558150291442871,1.4061963558197021,0.0,32.0,8243.0,0.015021519735455513,0.0
8.1535062789917,305.4764709472656,68.69690704345703,293.63934326171875,19.852502822875977,0.0,2.5674383640289307,1.3902496099472046,0.0,40.0,7553.0,0.01503311563283205,0.0
7.809788703918457,305.4637451171875,68.9091567993164,293.69329833984375,19.97957992553711,0.0,2.5761845111846924,1.406938910484314,0.0,51.0,7348.0,0.015044634230434895,0.0
7.809754371643066,305.4519348144531,69.111083984375,293.7469787597656,20.100582122802734,0.0,2.5843019485473633,1.4572370052337646,0.0,54.0,5284.0,0.015056039206683636,0.0
34.30622100830078,305.44110107421875,69.30073547363281,293.8001708984375,20.214679718017578,0.0,2.5917041301727295,1.522528886795044,0.0,56.0,5841.0,0.015067294239997864,0.0
31.39547348022461,305.4310607910156,69.48021697998047,293.8541259765625,20.325437545776367,0.0,2.598479747772217,1.5839463472366333,1.0385361747466959e-05,54.0,6621.0,0.015078503638505936,0.0
39.854042053222656,305.4212341308594,69.65751647949219,293.91192626953125,20.44141960144043,0.0,2.604977607727051,1.623186707496643,5.120002242620103e-05,52.0,7385.0,0.015089934691786766,0.0
31.569034576416016,305.41162109375,69.83297729492188,293.97308349609375,20.561626434326172,0.0,2.6112143993377686,1.6433676481246948,0.00011798746709246188,57.0,8050.0,0.015101565979421139,0.0
20.058513641357422,305.40228271484375,70.00662231445312,294.03704833984375,20.684703826904297,0.0,2.6171936988830566,1.6537964344024658,0.00020543162827380002,58.0,7943.0,0.015113365836441517,0.0
17.16820526123047,305.3932189941406,70.1784896850586,294.103271484375,20.809301376342773,0.0,2.6229193210601807,1.658633828163147,0.0003082164330407977,57.0,6814.0,0.015125302597880363,0.0
91.65184783935547,305.3845520019531,70.34860229492188,294.1712341308594,20.934064865112305,0.0,2.6283950805664062,1.662041187286377,0.0004210258193779737,56.0,7035.0,0.015137343667447567,0.0
25.089435577392578,305.3762512207031,70.51699829101562,294.2403564453125,21.057645797729492,0.0,2.633624792098999,1.6665430068969727,0.0005385437398217618,37.0,4919.0,0.015149456448853016,0.0
0.0,305.368408203125,70.68370819091797,294.3100891113281,21.178688049316406,0.0,2.6386117935180664,1.6680564880371094,0.0006554540595971048,38.0,4919.0,0.015161610208451748,0.0
2.0562448501586914,305.3610534667969,70.8487548828125,294.3798828125,21.29584312438965,0.0,2.6433603763580322,1.6676867008209229,0.0007664407603442669,40.0,4388.0,0.015173771418631077,0.0
87.93831634521484,305.35418701171875,71.0121841430664,294.44921875,21.407756805419922,0.0,2.647874116897583,1.6673516035079956,0.0008661877945996821,49.0,2839.0,0.01518590934574604,0.0
85.48250579833984,305.3479309082031,71.17401885986328,294.5174865722656,21.513078689575195,0.0,2.6521565914154053,1.6689691543579102,0.0009493790566921234,57.0,4888.0,0.015197990462183952,0.0
78.1920166015625,305.34228515625,71.33428955078125,294.5841369628906,21.610454559326172,0.0,2.6562116146087646,1.6699914932250977,0.0010106984991580248,58.0,6462.0,0.01520998403429985,0.0
18.26039695739746,305.3373107910156,71.49303436279297,294.648681640625,21.698535919189453,0.0,2.6600430011749268,1.6688214540481567,0.0010448299581184983,61.0,6913.0,0.015221858397126198,0.0
76.20268249511719,305.3330383300781,71.6502685546875,294.71051025390625,21.77596664428711,0.0,2.663654327392578,1.670765995979309,0.0010464575607329607,65.0,6535.0,0.015233579091727734,0.0
338.2193603515625,305.3294982910156,71.80604553222656,294.76910400390625,21.84139633178711,0.0,2.6670494079589844,1.6811530590057373,0.0010102650849148631,67.0,6877.0,0.01524511631578207,0.0
446.58447265625,305.3267517089844,71.96038055419922,294.82391357421875,21.893474578857422,0.0,2.670232057571411,1.705784559249878,0.0009309365414083004,66.0,7082.0,0.015256437472999096,0.0
376.6328125,305.3248596191406,72.11331176757812,294.8743591308594,21.93084716796875,0.0,2.673206090927124,1.7521882057189941,0.0008031557663343847,71.0,7787.0,0.0152675099670887,0.0
147.62132263183594,305.3238525390625,72.2648696899414,294.9198913574219,21.952163696289062,0.0,2.6759748458862305,1.8111274242401123,0.0006216068286448717,70.0,7857.0,0.015278302133083344,0.0
188.6610107421875,305.32373046875,72.41507720947266,294.9599609375,21.956071853637695,0.0,2.6785426139831543,1.8692736625671387,0.0003809735062532127,74.0,7613.0,0.015288781374692917,0.0
96.30325317382812,305.3246154785156,72.56398010253906,294.9940490722656,21.94121742248535,0.0,2.680912733078003,1.9132981300354004,7.593985355924815e-05,69.0,7133.0,0.015298916958272457,0.0
25.32586669921875,305.3269958496094,72.7124252319336,295.022216796875,21.905336380004883,0.0,2.68304705619812,1.9323371648788452,-0.0002931856724899262,68.0,7566.0,0.015308835543692112,0.0
641.8483276367188,305.331787109375,72.86199951171875,295.0457458496094,21.8467960357666,0.0,2.6848642826080322,1.9316117763519287,-0.0007150147575885057,68.0,7566.0,0.015318851917982101,0.0
464.23028564453125,305.3387451171875,73.01232147216797,295.0649108886719,21.76742935180664,0.0,2.6863784790039062,1.9206156730651855,-0.0011863013496622443,65.0,7715.0,0.015328929759562016,0.0
731.3441162109375,305.3475646972656,73.16292572021484,295.0800476074219,21.669166564941406,0.0,2.6876068115234375,1.9086313247680664,-0.0017041765386238694,66.0,8247.0,0.015339023433625698,0.0
1073.587646484375,305.3579406738281,73.31336975097656,295.0914001464844,21.553937911987305,0.0,2.6885669231414795,1.904941439628601,-0.0022657711524516344,62.0,8105.0,0.015349084511399269,0.0
1152.46630859375,305.36962890625,73.46318054199219,295.0992431640625,21.423673629760742,0.0,2.6892764568328857,1.9169282913208008,-0.0028682162519544363,56.0,7738.0,0.015359064564108849,0.0
583.4605102539062,305.3822937011719,73.6119155883789,295.10382080078125,21.280302047729492,0.0,2.6897523403167725,1.937944769859314,-0.003508643014356494,57.0,7004.0,0.015368917025625706,0.0
424.73858642578125,305.3956604003906,73.75912475585938,295.10546875,21.125757217407227,0.0,2.6900124549865723,1.9564554691314697,-0.004184182267636061,60.0,7307.0,0.015378594398498535,0.0
755.2962036132812,305.4094543457031,73.90433502197266,295.1043701171875,20.96196937561035,0.0,2.6900742053985596,1.9609249830245972,-0.004891965538263321,46.0,6756.0,0.015388049185276031,0.0
661.15478515625,305.4233093261719,74.04710388183594,295.10089111328125,20.790864944458008,0.0,2.6899547576904297,1.9417580366134644,-0.005629122722893953,35.0,7407.0,0.015397232957184315,0.0
251.1103515625,305.43701171875,74.18696594238281,295.0952453613281,20.614377975463867,0.0,2.689671754837036,1.9088188409805298,-0.0063927858136594296,29.0,8481.0,0.015406099148094654,0.0
96.35771179199219,305.4502258300781,74.32347869873047,295.08770751953125,20.434436798095703,0.0,2.6892428398132324,1.8618192672729492,-0.007180085405707359,15.0,6981.0,0.015414600260555744,0.0
510.803955078125,305.4626770019531,74.4561767578125,295.07855224609375,20.252971649169922,0.0,2.688685178756714,1.7959643602371216,-0.007988153025507927,14.0,7593.0,0.015422687865793705,0.0
885.9116821289062,305.47406005859375,74.58460235595703,295.0680847167969,20.071914672851562,0.0,2.688016414642334,1.7064588069915771,-0.008814118802547455,16.0,7350.0,0.015430314466357231,0.0
1942.556884765625,305.48406982421875,74.70831298828125,295.0565490722656,19.8931941986084,0.0,2.687253713607788,1.5823359489440918,-0.009655114263296127,16.0,6737.0,0.015437433496117592,0.0
1716.38671875,305.492431640625,74.82684326171875,295.044189453125,19.71874237060547,0.0,2.6864147186279297,1.4180556535720825,-0.010508270934224129,17.0,6737.0,0.015443997457623482,0.0
765.8389892578125,305.4988708496094,74.93974304199219,295.0313415527344,19.55048942565918,0.0,2.6855170726776123,1.2362922430038452,-0.011370718479156494,14.0,7019.0,0.01544995792210102,0.0
28.05344009399414,305.5030517578125,75.04654693603516,295.0182189941406,19.390363693237305,0.0,2.6845779418945312,1.0607309341430664,-0.012239589355885983,7.0,5651.0,0.015455267392098904,0.0
6.786972999572754,305.7850036621094,65.19670104980469,292.7442626953125,17.123737335205078,0.0,2.3663246631622314,2.0122156143188477,-0.004889765754342079,15.0,8680.0,0.01478720735758543,0.0
6.786972999572754,305.7741394042969,65.20369720458984,292.7581787109375,17.216541290283203,0.0,2.3711440563201904,1.977359652519226,-0.003411655081436038,15.0,8576.0,0.01479625515639782,0.0
6.78697395324707,305.7630920410156,65.22472381591797,292.77423095703125,17.31128692626953,0.0,2.3762047290802,1.949580192565918,-0.0021119050215929747,17.0,8398.0,0.014805310405790806,0.0
21.540721893310547,305.75189208984375,65.26073455810547,292.7924499511719,17.407665252685547,0.0,2.3814775943756104,1.9444689750671387,-0.001063386327587068,22.0,8050.0,0.014814270660281181,0.0
46.6464729309082,305.74053955078125,65.31266021728516,292.8128967285156,17.505367279052734,0.0,2.386934518814087,1.979475975036621,-0.0003389700723346323,24.0,8050.0,0.01482303161174059,0.0
48.48340606689453,305.7290954589844,65.3814468383789,292.8356018066406,17.604084014892578,0.0,2.3925466537475586,2.0703043937683105,-1.152716504293494e-05,24.0,8106.0,0.014831488952040672,0.0
44.82292938232422,305.71734619140625,65.47000122070312,292.86083984375,17.705615997314453,0.0,2.398505210876465,2.189337730407715,0.0,23.0,8458.0,0.014839805662631989,0.0
12.274978637695312,305.704833984375,65.58204650878906,292.8892517089844,17.814075469970703,0.0,2.4052367210388184,2.302074909210205,0.0,22.0,8387.0,0.014848500490188599,0.0
6.63899040222168,305.691650390625,65.71573638916016,292.92059326171875,17.928882598876953,0.0,2.412677764892578,2.374014377593994,0.0,36.0,8034.0,0.014857571572065353,0.0
6.638989448547363,305.6778869628906,65.8690414428711,292.95477294921875,18.049291610717773,0.0,2.4207465648651123,2.384948253631592,0.0,37.0,7561.0,0.014866995625197887,0.0
35.31336212158203,305.6636047363281,66.03993225097656,292.99151611328125,18.174558639526367,0.0,2.4293618202209473,2.3567378520965576,0.0,40.0,8085.0,0.014876747503876686,0.0
49.26408767700195,305.64892578125,66.22637939453125,293.03070068359375,18.303932189941406,0.0,2.438441753387451,2.300964117050171,0.0,39.0,8570.0,0.014886805787682533,0.0
49.26409149169922,305.6339416503906,66.42636108398438,293.07208251953125,18.436668395996094,0.0,2.4479050636291504,2.228316307067871,0.0,39.0,8049.0,0.014897146262228489,0.0
48.731327056884766,305.61871337890625,66.63784790039062,293.11553955078125,18.572021484375,0.0,2.457670211791992,2.1491262912750244,0.0,43.0,7779.0,0.014907744713127613,0.0
67.14338684082031,305.6033630371094,66.85881042480469,293.16082763671875,18.70924186706543,0.0,2.4676554203033447,2.049593210220337,0.0,43.0,8142.0,0.014918578788638115,0.0
70.23698425292969,305.5879821777344,67.08721923828125,293.2077941894531,18.847585678100586,0.0,2.4777796268463135,1.9297239780426025,0.0,39.0,8222.0,0.014929624274373055,0.0
55.63641357421875,305.5726318359375,67.32105255126953,293.2562561035156,18.986305236816406,0.0,2.4879610538482666,1.806161642074585,0.0,38.0,7524.0,0.014940858818590641,0.0
29.879817962646484,305.5574035644531,67.55828094482422,293.3059997558594,19.124652862548828,0.0,2.4981181621551514,1.6955490112304688,0.0,37.0,8026.0,0.01495225727558136,0.0
22.754005432128906,305.54241943359375,67.79688262939453,293.35687255859375,19.261882781982422,0.0,2.508169412612915,1.6101298332214355,0.0,24.0,8026.0,0.014963798224925995,0.0
12.524093627929688,305.52777099609375,68.03482055664062,293.40863037109375,19.397249221801758,0.0,2.518033504486084,1.5352281332015991,0.0,22.0,7788.0,0.014975456520915031,0.0
4.966691970825195,305.51348876953125,68.27006530761719,293.4611511230469,19.53000259399414,0.0,2.5276286602020264,1.472333550453186,0.0,24.0,8180.0,0.014987208880484104,0.0
12.933330535888672,305.499755859375,68.50060272216797,293.51422119140625,19.659400939941406,0.0,2.5368738174438477,1.4271574020385742,0.0,30.0,7879.0,0.014999032951891422,0.0
8.592584609985352,305.486572265625,68.72440338134766,293.567626953125,19.784692764282227,0.0,2.545686960220337,1.4054111242294312,0.0,38.0,7803.0,0.01501090545207262,0.0
7.794041156768799,305.4740905761719,68.93942260742188,293.6212463378906,19.905134201049805,0.0,2.5539867877960205,1.416090488433838,0.0,56.0,7627.0,0.015022801235318184,0.0
7.809755325317383,305.4623718261719,69.1436538696289,293.6748352050781,20.019977569580078,0.0,2.5616917610168457,1.4584318399429321,0.0,56.0,7048.0,0.015034697949886322,0.0
24.38539695739746,305.4515380859375,69.3350601196289,293.72821044921875,20.128475189208984,0.0,2.5687203407287598,1.5171736478805542,0.0,57.0,6584.0,0.01504657231271267,0.0
20.761882781982422,305.4413146972656,69.51585388183594,293.78277587890625,20.234050750732422,0.0,2.5751566886901855,1.5768829584121704,9.817983482207637e-06,55.0,7333.0,0.01505857054144144,0.0
22.37244987487793,305.4311828613281,69.69439697265625,293.8414611816406,20.344818115234375,0.0,2.5813281536102295,1.6228047609329224,4.840283509111032e-05,56.0,7240.0,0.015071025118231773,0.0
18.11762237548828,305.4211120605469,69.87105560302734,293.9038391113281,20.45978546142578,0.0,2.5872507095336914,1.662163257598877,0.00011154151434311643,59.0,6293.0,0.015083887614309788,0.0
18.11762237548828,305.41119384765625,70.04582977294922,293.9693298339844,20.577627182006836,0.0,2.5929274559020996,1.6997703313827515,0.0001942083763424307,61.0,7771.0,0.015097096562385559,0.0
23.858108520507812,305.4014587402344,70.21875762939453,294.037353515625,20.697017669677734,0.0,2.5983622074127197,1.7327141761779785,0.0002913777716457844,60.0,7501.0,0.015110588632524014,0.0
25.089435577392578,305.3919982910156,70.38986206054688,294.1072692871094,20.816631317138672,0.0,2.60355806350708,1.7580827474594116,0.00039802410174161196,53.0,7501.0,0.015124302357435226,0.0
25.089435577392578,305.3828430175781,70.55916595458984,294.1785583496094,20.935142517089844,0.0,2.608518600463867,1.7732932567596436,0.0005091216880828142,39.0,7418.0,0.015138176269829273,0.0
0.0,305.37408447265625,70.72669219970703,294.2505798339844,21.051223754882812,0.0,2.6132473945617676,1.7790559530258179,0.0006196449394337833,42.0,4901.0,0.015152147971093655,0.0
0.0,305.3657531738281,70.89246368408203,294.32275390625,21.16355323791504,0.0,2.6177475452423096,1.7776724100112915,0.0007245681481435895,41.0,5275.0,0.015166155993938446,0.0
24.426361083984375,305.3578796386719,71.05651092529297,294.39453125,21.270801544189453,0.0,2.6220226287841797,1.771422266960144,0.000818865722976625,38.0,5810.0,0.015180137939751148,0.0
25.2691650390625,305.3505859375,71.2188491821289,294.46527099609375,21.37164306640625,0.0,2.6260762214660645,1.7625850439071655,0.0008975120144896209,39.0,4497.0,0.015194032341241837,0.0
83.50555419921875,305.3439025878906,71.3795166015625,294.534423828125,21.46475601196289,0.0,2.629911422729492,1.7454619407653809,0.0009554814314469695,42.0,7260.0,0.015207776799798012,0.0
191.20901489257812,305.337890625,71.53852081298828,294.6014099121094,21.548810958862305,0.0,2.6335318088531494,1.7178540229797363,0.000987748266197741,46.0,8321.0,0.015221308916807175,0.0
262.4523010253906,305.33258056640625,71.6958999633789,294.66558837890625,21.62248420715332,0.0,2.6369409561157227,1.6909699440002441,0.0009892869275063276,54.0,7959.0,0.0152345672249794,0.0
308.27398681640625,305.32806396484375,71.8516616821289,294.7264404296875,21.684450149536133,0.0,2.6401422023773193,1.6760576963424683,0.0009550717077217996,53.0,8176.0,0.015247490257024765,0.0
853.8218994140625,305.32440185546875,72.00585174560547,294.7833251953125,21.733381271362305,0.0,2.6431386470794678,1.6846688985824585,0.00088007707381621,66.0,7660.0,0.015260015614330769,0.0
462.2090759277344,305.3216247558594,72.15847778320312,294.835693359375,21.767953872680664,0.0,2.6459343433380127,1.7247391939163208,0.0007592773181386292,72.0,7220.0,0.015272080898284912,0.0
135.46554565429688,305.31982421875,72.3095703125,294.8829345703125,21.786840438842773,0.0,2.6485321521759033,1.782797932624817,0.0005876468494534492,67.0,7101.0,0.015283624641597271,0.0
569.0133056640625,305.3190002441406,72.45915985107422,294.9244689941406,21.78871726989746,0.0,2.650935649871826,1.8413865566253662,0.0003601599601097405,73.0,7477.0,0.01529458537697792,0.0
633.9559326171875,305.31927490234375,72.60725402832031,294.9596862792969,21.77225685119629,0.0,2.653148651123047,1.8830459117889404,7.179106614785269e-05,66.0,7477.0,0.015304899774491787,0.0
25.64319610595703,305.3211364746094,72.7546615600586,294.98870849609375,21.735200881958008,0.0,2.655134677886963,1.8938320875167847,-0.0002771682047750801,57.0,6947.0,0.015314660035073757,0.0
168.99981689453125,305.3254089355469,72.90286254882812,295.01275634765625,21.675872802734375,0.0,2.65681791305542,1.8810752630233765,-0.0006759516545571387,62.0,8437.0,0.015324169769883156,0.0
208.8193817138672,305.3319091796875,73.0514907836914,295.0321960449219,21.596086502075195,0.0,2.6582112312316895,1.8563196659088135,-0.001121490728110075,60.0,8114.0,0.015333428978919983,0.0
979.438232421875,305.34027099609375,73.20014190673828,295.0473937988281,21.49775505065918,0.0,2.6593315601348877,1.8307384252548218,-0.001611072919331491,63.0,7697.0,0.015342424623668194,0.0
590.279296875,305.3502197265625,73.34838104248047,295.05859375,21.38279151916504,0.0,2.6601948738098145,1.8155031204223633,-0.0021419862750917673,63.0,8271.0,0.015351146459579468,0.0
544.3070678710938,305.36151123046875,73.49579620361328,295.06610107421875,21.25310707092285,0.0,2.660817861557007,1.8149704933166504,-0.002711518434807658,66.0,7557.0,0.01535958144813776,0.0
662.8233642578125,305.3738098144531,73.64196014404297,295.0702819824219,21.110612869262695,0.0,2.6612167358398438,1.8219165802001953,-0.003316957037895918,67.0,8025.0,0.01536771934479475,0.0
442.84930419921875,305.3868103027344,73.78646087646484,295.07135009765625,20.957223892211914,0.0,2.6614081859588623,1.8296443223953247,-0.003955589607357979,59.0,8288.0,0.015375548042356968,0.0
305.553955078125,305.4002685546875,73.92887878417969,295.0697021484375,20.794851303100586,0.0,2.6614081859588623,1.8314567804336548,-0.004624704830348492,61.0,7048.0,0.015383055433630943,0.0
881.4862670898438,305.4138488769531,74.06879425048828,295.0655822753906,20.625408172607422,0.0,2.66123366355896,1.8220843076705933,-0.005321589298546314,48.0,7453.0,0.015390230342745781,0.0
201.2058868408203,305.4272766113281,74.20578002929688,295.059326171875,20.450803756713867,0.0,2.660900592803955,1.8093254566192627,-0.006043531466275454,26.0,7472.0,0.01539706066250801,0.0
152.53610229492188,305.44024658203125,74.33941650390625,295.0512390136719,20.2729549407959,0.0,2.6604256629943848,1.7910995483398438,-0.006787819322198629,16.0,6700.0,0.015403534285724163,0.0
1300.610107421875,305.4524841308594,74.46929168701172,295.0416259765625,20.09377098083496,0.0,2.659825325012207,1.7617636919021606,-0.0075517394579946995,16.0,7278.0,0.015409641899168491,0.0
1067.295166015625,305.4637145996094,74.59498596191406,295.0307922363281,19.915164947509766,0.0,2.659115791320801,1.7156749963760376,-0.008332581259310246,16.0,7278.0,0.015415368601679802,0.0
1281.1063232421875,305.4736022949219,74.71607208251953,295.0190124511719,19.739049911499023,0.0,2.658313512802124,1.648098111152649,-0.009127630852162838,15.0,5722.0,0.015420705080032349,0.0
1245.81396484375,305.48187255859375,74.8321304321289,295.0066223144531,19.567337036132812,0.0,2.6574349403381348,1.5611985921859741,-0.009934176690876484,14.0,6929.0,0.015425639227032661,0.0
428.74639892578125,305.4882507324219,74.9427490234375,294.99395751953125,19.401939392089844,0.0,2.656496524810791,1.4602670669555664,-0.010749506764113903,12.0,5305.0,0.01543015893548727,0.0
982.1585693359375,305.492431640625,75.04749298095703,294.98126220703125,19.244768142700195,0.0,2.655514717102051,1.3506072759628296,-0.011570909060537815,9.0,5128.0,0.015434252098202705,0.0
23.107086181640625,305.78314208984375,65.23117065429688,292.6924133300781,17.14923667907715,0.0,2.3531312942504883,2.1991591453552246,-0.0043211220763623714,14.0,8562.0,0.014764420688152313,0.0
29.269996643066406,305.77239990234375,65.23115539550781,292.7064514160156,17.245983123779297,0.0,2.3578102588653564,2.165219306945801,-0.0030149046797305346,19.0,7866.0,0.014773791655898094,0.0
15.080422401428223,305.7615051269531,65.24591827392578,292.7225341796875,17.343786239624023,0.0,2.362713098526001,2.135406017303467,-0.0018663059454411268,24.0,7866.0,0.014783156104385853,0.0
16.375356674194336,305.75048828125,65.27650451660156,292.74072265625,17.44216537475586,0.0,2.367814540863037,2.1240410804748535,-0.0009397223475389183,21.0,8101.0,0.014792410656809807,0.0
42.008766174316406,305.7393798828125,65.32398223876953,292.760986328125,17.540632247924805,0.0,2.373089075088501,2.1468827724456787,-0.00029955036006867886,28.0,7810.0,0.014801456592977047,0.0
53.313438415527344,305.7282409667969,65.38938903808594,292.78338623046875,17.638708114624023,0.0,2.3785109519958496,2.2167017459869385,-1.0186640793108381e-05,36.0,8075.0,0.014810191467404366,0.0
49.970130920410156,305.71685791015625,65.47569274902344,292.8081970214844,17.738222122192383,0.0,2.3842575550079346,2.309732675552368,0.0,32.0,8682.0,0.014818749390542507,0.0
31.981971740722656,305.704833984375,65.58645629882812,292.83587646484375,17.843698501586914,0.0,2.390723943710327,2.3965954780578613,0.0,21.0,8141.0,0.014827595092356205,0.0
26.696502685546875,305.69219970703125,65.71974182128906,292.8663024902344,17.95465660095215,0.0,2.3978497982025146,2.4479098320007324,0.0,26.0,8423.0,0.014836735092103481,0.0
9.799951553344727,305.6790771484375,65.87344360351562,292.8993225097656,18.070430755615234,0.0,2.4055590629577637,2.446115016937256,0.0,30.0,8439.0,0.01484616007655859,0.0
21.970842361450195,305.6654968261719,66.04544830322266,292.9347839355469,18.19036293029785,0.0,2.4137752056121826,2.409501314163208,0.0,34.0,8326.0,0.014855856075882912,0.0
26.454490661621094,305.6515808105469,66.23363494873047,292.9725646972656,18.313785552978516,0.0,2.422421932220459,2.3488144874572754,0.0,38.0,7758.0,0.014865814708173275,0.0
32.04999923706055,305.6373596191406,66.43590545654297,293.012451171875,18.440038681030273,0.0,2.431422710418701,2.274080753326416,0.0,42.0,7117.0,0.014876022934913635,0.0
31.508377075195312,305.6229553222656,66.65013885498047,293.0543212890625,18.568456649780273,0.0,2.440701723098755,2.1950197219848633,0.0,44.0,8101.0,0.014886470511555672,0.0
60.16774368286133,305.6084289550781,66.87422943115234,293.0979919433594,18.698379516601562,0.0,2.4501821994781494,2.100254535675049,0.0,46.0,7991.0,0.014897146262228489,0.0
37.124542236328125,305.5938415527344,67.10604858398438,293.1433410644531,18.82914161682129,0.0,2.4597880840301514,1.9891157150268555,0.0,44.0,7848.0,0.014908039011061192,0.0
28.454086303710938,305.57928466796875,67.343505859375,293.1902160644531,18.960081100463867,0.0,2.469442844390869,1.8750005960464478,0.0,36.0,7848.0,0.014919137582182884,0.0
39.37191390991211,305.5648498535156,67.58448028564453,293.23846435546875,19.09053611755371,0.0,2.4790701866149902,1.7713067531585693,0.0,30.0,7447.0,0.014930430799722672,0.0
45.671939849853516,305.5505676269531,67.82685089111328,293.2878723144531,19.21984100341797,0.0,2.4885940551757812,1.687408447265625,0.0,27.0,7831.0,0.014941907487809658,0.0
42.58672332763672,305.53656005859375,68.06851959228516,293.33837890625,19.347335815429688,0.0,2.4979376792907715,1.609574317932129,0.0,25.0,7853.0,0.014953557401895523,0.0
33.26126480102539,305.52288818359375,68.30736541748047,293.3897399902344,19.472354888916016,0.0,2.5070250034332275,1.5412465333938599,0.0,26.0,7876.0,0.014965368434786797,0.0
25.798978805541992,305.5096130371094,68.5412826538086,293.4418640136719,19.594236373901367,0.0,2.515779733657837,1.4899036884307861,0.0,40.0,7550.0,0.014977330341935158,0.0
34.411155700683594,305.496826171875,68.76815032958984,293.49456787109375,19.712316513061523,0.0,2.524125337600708,1.4630244970321655,0.0,35.0,7178.0,0.014989431016147137,0.0
7.361441612243652,305.484619140625,68.9858627319336,293.5476989746094,19.8259334564209,0.0,2.5319855213165283,1.4692813158035278,0.0,45.0,8469.0,0.015001660212874413,0.0
2.0626368522644043,305.4730529785156,69.19230651855469,293.6011047363281,19.934425354003906,0.0,2.5392842292785645,1.506216287612915,0.0,56.0,8267.0,0.01501400675624609,0.0
