tmmn,pr,erc,elevation,PrevFireMask,th,population,pdsi,tmmx,FireMask,vs,NDVI,sph
274.69842529296875,0.0,45.79003143310547,1836.0,0.0,163.44654846191406,0.04796011745929718,-1.072800636291504,298.67388916015625,0.0,2.496459484100342,3403.0,0.006304484326392412
274.8058776855469,0.0,46.19266128540039,1833.0,0.0,163.312255859375,0.046633608639240265,-1.1569409370422363,298.5989685058594,0.0,2.5005695819854736,3403.0,0.006320387590676546
274.919921875,0.0,46.623653411865234,1837.0,0.0,163.1649627685547,0.048248421400785446,-1.1818925142288208,298.5161437988281,0.0,2.5044941902160645,3735.0,0.006336308550089598
275.0387268066406,0.0,47.077232360839844,1826.0,0.0,163.0015869140625,0.04824841022491455,-1.1707228422164917,298.4256896972656,0.0,2.5082013607025146,4074.0,0.006351885385811329
275.1604309082031,0.0,47.547630310058594,1828.0,0.0,162.8190460205078,0.03276227414608002,-1.1427870988845825,298.32794189453125,0.0,2.5116593837738037,4297.0,0.006366755813360214
275.2832336425781,0.0,48.02906799316406,1828.0,0.0,162.61427307128906,0.014474721625447273,-1.1174404621124268,298.22314453125,0.0,2.514836072921753,4297.0,0.006380557548254728
275.4053039550781,0.0,48.51578140258789,1832.0,0.0,162.3842010498047,0.11491380631923676,-1.0982580184936523,298.1116027832031,0.0,2.5176994800567627,3332.0,0.006392928771674633
275.5247802734375,0.0,49.00199508666992,1828.0,0.0,162.12571716308594,0.11635442078113556,-1.0695170164108276,297.99365234375,0.0,2.5202178955078125,3856.0,0.006403506733477116
275.639892578125,0.0,49.48193359375,1819.0,0.0,161.83578491210938,0.11635442823171616,-1.0380363464355469,297.8695373535156,0.0,2.5223591327667236,4908.0,0.006411929614841938
275.748779296875,0.0,49.949825286865234,1810.0,0.0,161.5113067626953,0.11635441333055496,-1.0111490488052368,297.7395935058594,0.0,2.5240914821624756,4465.0,0.006417835131287575
275.849609375,0.0,50.39990234375,1807.0,0.0,161.1492156982422,0.11635442078113556,-0.9962483644485474,297.60406494140625,0.0,2.5253827571868896,4465.0,0.006420861463993788
275.9405822753906,0.0,50.826393127441406,1807.0,0.0,160.7464141845703,0.11423023045063019,-0.9984305500984192,297.46331787109375,0.0,2.526201009750366,4846.0,0.006420645862817764
276.025390625,0.0,51.24673843383789,1809.0,0.0,160.3020477294922,0.051680564880371094,-1.0104784965515137,297.3116760253906,0.0,2.5263969898223877,3796.0,0.006416910327970982
276.114990234375,0.0,51.70634460449219,1849.0,0.0,159.82066345214844,0.03680126741528511,-1.0224087238311768,297.1377258300781,0.0,2.525747537612915,3105.0,0.006409853231161833
276.2088928222656,0.0,52.20138931274414,1927.0,0.0,159.3045654296875,0.03680126741528511,-1.024238109588623,296.9436950683594,0.0,2.52433705329895,3105.0,0.006399824284017086
276.3062744140625,0.0,52.726226806640625,1992.0,0.0,158.7559814453125,0.036521051079034805,-1.006866693496704,296.7322692871094,0.0,2.5222601890563965,4274.0,0.0063871718011796474
276.40625,0.0,53.275211334228516,2001.0,0.0,158.1771240234375,0.03647264838218689,-0.9720544219017029,296.5061950683594,0.0,2.519611358642578,6319.0,0.006372245028614998
276.5079650878906,0.0,53.84269714355469,2003.0,0.0,157.57015991210938,0.03680127114057541,-0.9284006953239441,296.2681579589844,0.0,2.5164852142333984,5640.0,0.006355391815304756
276.6105041503906,0.0,54.42304229736328,2063.0,0.0,156.93731689453125,0.03680126368999481,-0.88456791639328,296.0208435058594,0.0,2.5129764080047607,5640.0,0.006336961407214403
276.7130432128906,0.0,55.01059341430664,2143.0,0.0,156.28079223632812,0.03680126741528511,-0.8492186665534973,295.7669982910156,0.0,2.5091795921325684,7000.0,0.006317301653325558
276.814697265625,0.0,55.59971237182617,2199.0,0.0,155.60279846191406,0.03680126741528511,-0.8079296350479126,295.50927734375,0.0,2.5051891803741455,6593.0,0.006296762265264988
276.9145812988281,0.0,56.18474578857422,2253.0,0.0,154.90550231933594,0.03680126741528511,-0.7522676587104797,295.25042724609375,0.0,2.5011000633239746,5843.0,0.006275691092014313
277.0118408203125,0.0,56.76005554199219,2236.0,0.0,154.19114685058594,0.03680126741528511,-0.7125982046127319,294.9931640625,0.0,2.49700665473938,5843.0,0.006254436913877726
277.1055908203125,0.0,57.31999588012695,2135.0,0.0,153.4619140625,0.03680126368999481,-0.7194541692733765,294.7401428222656,0.0,2.4930033683776855,4967.0,0.00623334851115942
277.1949768066406,0.0,57.85891342163086,2134.0,0.0,152.72000122070312,0.03680126741528511,-0.8041789531707764,294.49407958984375,0.0,2.489185094833374,4540.0,0.0062127746641635895
277.27911376953125,0.0,58.37117004394531,2244.0,0.0,151.96762084960938,0.03680126741528511,-0.989391028881073,294.2577209472656,0.0,2.4856462478637695,5501.0,0.006193063221871853
277.3571472167969,0.0,58.85111999511719,2168.0,0.0,151.2069854736328,0.03680126368999481,-1.2386304140090942,294.0337219238281,0.0,2.4824817180633545,5501.0,0.006174563895910978
277.42822265625,0.0,59.293113708496094,2162.0,0.0,150.44027709960938,0.03680126741528511,-1.503818154335022,293.8248291015625,0.0,2.479785680770874,6773.0,0.006157624535262585
277.4914245605469,0.0,59.691505432128906,2187.0,0.0,149.66969299316406,0.03680126741528511,-1.7368754148483276,293.63372802734375,0.0,2.4776530265808105,6586.0,0.0061425939202308655
277.5458984375,0.0,60.040653228759766,2223.0,0.0,148.8974609375,0.03680126368999481,-1.9098796844482422,293.463134765625,0.0,2.4761784076690674,6042.0,0.006129820831120014
277.5907897949219,0.0,60.33490753173828,2319.0,0.0,148.12576293945312,0.03680127114057541,-2.0624184608459473,293.3157653808594,0.0,2.4754559993743896,6042.0,0.006119654048234224
277.625244140625,0.0,60.568626403808594,2434.0,0.0,147.3568115234375,0.03680126368999481,-2.191380262374878,293.19427490234375,0.0,2.475580930709839,5643.0,0.006112441420555115
277.6477355957031,0.0,60.73393249511719,2611.0,0.0,146.55641174316406,0.026594797149300575,-2.2885921001434326,293.09918212890625,0.0,2.4766719341278076,6344.0,0.006108337547630072
277.65728759765625,0.0,60.82707595825195,2628.0,0.0,145.65406799316406,0.0,-2.345879554748535,293.0259704589844,0.0,2.4787662029266357,6916.0,0.006106931250542402
277.655029296875,0.0,60.85503005981445,2605.0,0.0,144.66307067871094,0.0,-2.3394405841827393,292.9726257324219,0.0,2.48175311088562,6916.0,0.006107934284955263
277.6422424316406,0.0,60.82503890991211,2608.0,0.0,143.5996551513672,0.0,-2.2772815227508545,292.93743896484375,0.0,2.4855175018310547,6555.0,0.0061110700480639935
277.6201477050781,0.0,60.744354248046875,2597.0,0.0,142.4801025390625,0.0,-2.197437047958374,292.9185791015625,0.0,2.4899446964263916,6785.0,0.006116061005741358
277.35614013671875,0.0,55.62701416015625,2198.0,0.0,165.26998901367188,0.0,-1.4296672344207764,297.0189514160156,0.0,2.360236167907715,5137.0,0.006453718990087509
277.1773376464844,0.0,55.01166534423828,2091.0,0.0,164.8187713623047,4.496024484978989e-05,-1.2789064645767212,297.100341796875,0.0,2.3629403114318848,5388.0,0.00643856031820178
276.9908447265625,0.0,54.355621337890625,2032.0,0.0,164.4615020751953,0.006207650993019342,-1.0694390535354614,297.1941833496094,0.0,2.366410255432129,5388.0,0.006422929000109434
276.79852294921875,0.0,53.666969299316406,2117.0,0.0,164.18899536132812,0.01739571988582611,-0.8636364936828613,297.29852294921875,0.0,2.37056565284729,5038.0,0.006406975444406271
276.60223388671875,0.0,52.95377731323242,2138.0,0.0,163.99208068847656,0.020437516272068024,-0.7238702774047852,297.4114074707031,0.0,2.3753254413604736,4683.0,0.006390850525349379
276.40380859375,0.0,52.2241325378418,2091.0,0.0,163.861572265625,0.020437519997358322,-0.7031971216201782,297.5308837890625,0.0,2.3806090354919434,5204.0,0.006374704651534557
276.2051086425781,0.0,51.486106872558594,2090.0,0.0,163.7882843017578,0.020437516272068024,-0.7808597683906555,297.65496826171875,0.0,2.386335611343384,5204.0,0.00635868776589632
276.00799560546875,0.0,50.747779846191406,2036.0,0.0,163.76303100585938,0.017189307138323784,-0.9045296907424927,297.78173828125,0.0,2.3924243450164795,5191.0,0.006342951208353043
275.81427001953125,0.0,50.017234802246094,1969.0,0.0,163.77662658691406,0.004698177333921194,-1.022053599357605,297.90924072265625,0.0,2.398794412612915,5314.0,0.006327644921839237
275.62579345703125,0.0,49.30254364013672,1958.0,0.0,163.81988525390625,0.003155673388391733,-1.081308126449585,298.0355224609375,0.0,2.405364990234375,5103.0,0.006312919780611992
275.4444274902344,0.0,48.61178970336914,2023.0,0.0,163.88363647460938,0.0164036825299263,-1.0727150440216064,298.1585998535156,0.0,2.412055492401123,5103.0,0.00629892572760582
275.2720031738281,0.0,47.95304489135742,2053.0,0.0,163.9586944580078,0.020437516272068024,-1.0280766487121582,298.27655029296875,0.0,2.4187848567962646,4769.0,0.006285814102739096
275.1103820800781,0.0,47.33439636230469,2034.0,0.0,164.03585815429688,0.01869993656873703,-0.9628122448921204,298.3874206542969,0.0,2.4254724979400635,5528.0,0.006273734848946333
274.9613952636719,0.0,46.763916015625,1983.0,0.0,164.10597229003906,0.020437516272068024,-0.8923413753509521,298.4892272949219,0.0,2.432037591934204,5282.0,0.006262838374823332
274.8268737792969,0.0,46.24968338012695,1945.0,0.0,164.15982055664062,0.020437516272068024,-0.8285823464393616,298.58001708984375,0.0,2.438399076461792,5282.0,0.00625327555462718
274.7087097167969,0.0,45.79977798461914,1919.0,0.0,164.188232421875,0.0049867937341332436,-0.753058135509491,298.6578674316406,0.0,2.444476842880249,4832.0,0.006245196796953678
274.60870361328125,0.0,45.42227554321289,1919.0,0.0,164.18203735351562,0.0,-0.6711857318878174,298.7208251953125,0.0,2.4501893520355225,5634.0,0.006238752976059914
274.52874755859375,0.0,45.12525939941406,1914.0,0.0,164.13204956054688,0.0,-0.5965413451194763,298.76690673828125,0.0,2.455456256866455,5583.0,0.006234093569219112
274.47064208984375,0.0,44.91680145263672,1906.0,0.0,164.02906799316406,0.0,-0.5427011847496033,298.7941589355469,0.0,2.4601967334747314,5583.0,0.006231369916349649
274.4357604980469,0.0,44.798465728759766,1891.0,0.0,163.8892059326172,0.00022397059365175664,-0.5149053931236267,298.8044128417969,0.0,2.4645588397979736,3623.0,0.0062311142683029175
274.42291259765625,0.0,44.75685119628906,1866.0,0.0,163.76217651367188,0.024028509855270386,-0.5016717314720154,298.8051452636719,0.0,2.4689929485321045,4437.0,0.006234047003090382
274.43035888671875,0.0,44.786155700683594,1858.0,0.0,163.64694213867188,0.04816536605358124,-0.5059165954589844,298.79681396484375,0.0,2.4734866619110107,4443.0,0.00623984495177865
274.4563903808594,0.0,44.8809814453125,1851.0,0.0,163.54046630859375,0.04824840649962425,-0.5313279032707214,298.7795715332031,0.0,2.4780101776123047,4172.0,0.0062481495551764965
274.4992370605469,0.0,45.03593826293945,1846.0,0.0,163.43972778320312,0.04824841022491455,-0.5818668007850647,298.753662109375,0.0,2.4825334548950195,4172.0,0.006258603185415268
274.5571594238281,0.0,45.24562454223633,1846.0,0.0,163.34170532226562,0.04824841395020485,-0.6780527830123901,298.7192077636719,0.0,2.4870269298553467,3912.0,0.006270847748965025
274.6284484863281,0.0,45.504642486572266,1845.0,0.0,163.24342346191406,0.04824840649962425,-0.8095523118972778,298.67645263671875,0.0,2.4914603233337402,3826.0,0.006284525152295828
274.7113342285156,0.0,45.80759811401367,1846.0,0.0,163.14181518554688,0.04824841767549515,-0.9462506175041199,298.6255187988281,0.0,2.4958038330078125,3647.0,0.00629927683621645
274.8041076660156,0.0,46.14909362792969,1847.0,0.0,163.03392028808594,0.04824840649962425,-1.0580329895019531,298.5666198730469,0.0,2.500027656555176,3647.0,0.0063147456385195255
274.905029296875,0.0,46.52373504638672,1841.0,0.0,162.9166717529297,0.048242539167404175,-1.1186671257019043,298.49993896484375,0.0,2.5041019916534424,3637.0,0.006330572534352541
275.0123596191406,0.0,46.926124572753906,1837.0,0.0,162.78709411621094,0.04254315793514252,-1.138984203338623,298.4256591796875,0.0,2.5079965591430664,3770.0,0.006346400361508131
275.12432861328125,0.0,47.35086441040039,1832.0,0.0,162.64215087890625,0.04824840649962425,-1.1343005895614624,298.3439636230469,0.0,2.5116820335388184,3793.0,0.006361870560795069
275.2392578125,0.0,47.79255676269531,1840.0,0.0,162.4788360595703,0.009979424998164177,-1.117281198501587,298.2550354003906,0.0,2.5151278972625732,3793.0,0.006376625504344702
275.3553466796875,0.0,48.24580764770508,1837.0,0.0,162.2941436767578,0.038598574697971344,-1.1005905866622925,298.1590270996094,0.0,2.5183048248291016,3416.0,0.0063903070986270905
275.4709167480469,0.0,48.70521926879883,1842.0,0.0,162.0850372314453,0.10912303626537323,-1.0861599445343018,298.05615234375,0.0,2.5211825370788574,3381.0,0.006402556784451008
275.5841979980469,0.0,49.16539764404297,1842.0,0.0,161.8485107421875,0.11145645380020142,-1.0634846687316895,297.9466247558594,0.0,2.523731231689453,3518.0,0.006413016933947802
275.6934509277344,0.0,49.620941162109375,1835.0,0.0,161.58155822753906,0.11635442078113556,-1.0379204750061035,297.8305358886719,0.0,2.525921106338501,3518.0,0.006421328987926245
275.79693603515625,0.0,50.06645965576172,1832.0,0.0,161.28115844726562,0.11635442078113556,-1.015177607536316,297.7081604003906,0.0,2.527722120285034,3781.0,0.006427135784178972
275.8929443359375,0.0,50.496551513671875,1821.0,0.0,160.9442901611328,0.11635442078113556,-1.0009845495224,297.57965087890625,0.0,2.529104709625244,4077.0,0.006430078763514757
275.9797058105469,0.0,50.90582275390625,1815.0,0.0,160.56796264648438,0.11635442078113556,-0.9986092448234558,297.4451599121094,0.0,2.530038595199585,3556.0,0.00642979983240366
276.0608825683594,0.0,51.31135940551758,1811.0,0.0,160.15145874023438,0.11497458070516586,-1.002834439277649,297.29925537109375,0.0,2.5303800106048584,3556.0,0.006426017265766859
276.1470642089844,0.0,51.757102966308594,1823.0,0.0,159.69955444335938,0.0519539937376976,-1.0068365335464478,297.13104248046875,0.0,2.529912233352661,3218.0,0.006418914534151554
276.2377624511719,0.0,52.23914337158203,1897.0,0.0,159.2144775390625,0.03680126368999481,-1.0037919282913208,296.9427185058594,0.0,2.5287158489227295,4445.0,0.006408839486539364
276.33209228515625,0.0,52.75181198120117,1915.0,0.0,158.69830322265625,0.03680126368999481,-0.9871875047683716,296.7369689941406,0.0,2.526881694793701,5284.0,0.006396140903234482
276.42919921875,0.0,53.289432525634766,1905.0,0.0,158.15309143066406,0.03680126368999481,-0.9574049115180969,296.5164794921875,0.0,2.5245003700256348,5284.0,0.0063811661675572395
276.5281982421875,0.0,53.84633255004883,2000.0,0.0,157.5809326171875,0.03680126741528511,-0.9214611053466797,296.28399658203125,0.0,2.5216622352600098,5732.0,0.006364263594150543
276.6282043457031,0.0,54.41683578491211,2064.0,0.0,156.98387145996094,0.03680126368999481,-0.8866339921951294,296.04217529296875,0.0,2.518458366394043,6716.0,0.006345781497657299
276.7283630371094,0.0,54.995262145996094,2093.0,0.0,156.36399841308594,0.03680126368999481,-0.8602017164230347,295.7936706542969,0.0,2.5149788856506348,7123.0,0.006326067727059126
276.8277587890625,0.0,55.57594680786133,2112.0,0.0,155.72337341308594,0.03680126368999481,-0.8306586146354675,295.541259765625,0.0,2.511314868927002,7123.0,0.006305471062660217
276.9255065917969,0.0,56.1532096862793,2140.0,0.0,155.0640869140625,0.03680126741528511,-0.791018009185791,295.2875671386719,0.0,2.507556676864624,6676.0,0.0062843384221196175
277.0207824707031,0.0,56.721378326416016,2145.0,0.0,154.38819885253906,0.03680126368999481,-0.7656424641609192,295.0352783203125,0.0,2.5037949085235596,5067.0,0.006263019051402807
277.1126403808594,0.0,57.274776458740234,2122.0,0.0,153.69776916503906,0.03680126368999481,-0.7790301442146301,294.7871398925781,0.0,2.5001206398010254,5174.0,0.006241859868168831
277.20025634765625,0.0,57.8077278137207,2034.0,0.0,152.99490356445312,0.03680126368999481,-0.856444239616394,294.5458068847656,0.0,2.496623992919922,5174.0,0.006221210118383169
277.28271484375,0.0,58.3145637512207,2053.0,0.0,152.28163146972656,0.03680126741528511,-1.0174556970596313,294.3139953613281,0.0,2.4933958053588867,5451.0,0.006201417651027441
277.3591613769531,0.0,58.78960418701172,2082.0,0.0,151.56005859375,0.03680126368999481,-1.2317661046981812,294.0943603515625,0.0,2.4905266761779785,6305.0,0.006182829849421978
277.4287109375,0.0,59.22718048095703,2092.0,0.0,150.83224487304688,0.03680126741528511,-1.458891749382019,293.8896179199219,0.0,2.488107442855835,6722.0,0.006165795493870974
277.490478515625,0.0,59.62160873413086,2128.0,0.0,150.1002655029297,0.03680126368999481,-1.658348798751831,293.70245361328125,0.0,2.4862284660339355,6722.0,0.006150662433356047
277.5435791015625,0.0,59.96722412109375,2158.0,0.0,149.36618041992188,0.03680126368999481,-1.8064305782318115,293.5355529785156,0.0,2.484980344772339,5844.0,0.006137778516858816
277.5871276855469,0.0,60.25834655761719,2276.0,0.0,148.632080078125,0.03680126368999481,-1.9361129999160767,293.3916015625,0.0,2.4844541549682617,5704.0,0.0061274925246834755
277.6202697753906,0.0,60.48930358886719,2423.0,0.0,147.9000244140625,0.03680126368999481,-2.045400857925415,293.2733459472656,0.0,2.4847400188446045,7053.0,0.006120152305811644
277.6415710449219,0.0,60.652374267578125,2567.0,0.0,147.13706970214844,0.036075662821531296,-2.1281087398529053,293.1812438964844,0.0,2.485957622528076,7053.0,0.006115911062806845
277.6499938964844,0.0,60.74417495727539,2632.0,0.0,146.27540588378906,0.0,-2.178048610687256,293.11083984375,0.0,2.4881536960601807,7146.0,0.006114358548074961
277.6467590332031,0.0,60.77162551879883,2633.0,0.0,145.327880859375,0.0,-2.175074577331543,293.06024169921875,0.0,2.4912192821502686,7093.0,0.006115208379924297
277.6330871582031,0.0,60.74190902709961,2588.0,0.0,144.31015014648438,0.0,-2.1255319118499756,293.027587890625,0.0,2.495041608810425,7217.0,0.006118183024227619
277.6102294921875,0.0,60.662208557128906,2505.0,0.0,143.2379150390625,0.0,-2.0616579055786133,293.0111389160156,0.0,2.4995079040527344,7217.0,0.006123005878180265
277.4469909667969,0.0,55.9970703125,2108.0,0.0,164.65711975097656,0.008377738296985626,-1.5515021085739136,296.98309326171875,0.0,2.363539934158325,5590.0,0.006451908964663744
277.2738952636719,0.0,55.4025764465332,2131.0,0.0,164.23329162597656,0.014433611184358597,-1.5097953081130981,297.0565490722656,0.0,2.366312026977539,5343.0,0.006437302101403475
277.09332275390625,0.0,54.76800537109375,2181.0,0.0,163.89918518066406,0.020437516272068024,-1.4335976839065552,297.1417236328125,0.0,2.369837760925293,5511.0,0.006422297563403845
276.9071044921875,0.0,54.10118865966797,2238.0,0.0,163.64602661132812,0.020437519997358322,-1.3474489450454712,297.23681640625,0.0,2.374037027359009,4896.0,0.006407036446034908
276.71697998046875,0.0,53.409942626953125,2299.0,0.0,163.46507263183594,0.020437516272068024,-1.2758888006210327,297.3399658203125,0.0,2.3788301944732666,4896.0,0.0063916584476828575
276.52471923828125,0.0,52.70210266113281,2238.0,0.0,163.34754943847656,0.020437519997358322,-1.2380808591842651,297.44940185546875,0.0,2.3841378688812256,4456.0,0.006376303732395172
276.3321228027344,0.0,51.9854850769043,2124.0,0.0,163.2847137451172,0.020437516272068024,-1.2230511903762817,297.56329345703125,0.0,2.3898799419403076,5176.0,0.006361111532896757
276.1409606933594,0.0,51.26791763305664,2080.0,0.0,163.26779174804688,0.020437516272068024,-1.215446949005127,297.6798400878906,0.0,2.395977258682251,5626.0,0.006346222944557667
275.9530029296875,0.0,50.557228088378906,2032.0,0.0,163.28802490234375,0.019620077684521675,-1.2004997730255127,297.7972106933594,0.0,2.4023497104644775,5565.0,0.006331776734441519
275.77001953125,0.0,49.86124038696289,1993.0,0.0,163.33665466308594,0.0052554672583937645,-1.1634392738342285,297.9136047363281,0.0,2.4089174270629883,5565.0,0.006317913997918367
275.59381103515625,0.0,49.187782287597656,2086.0,0.0,163.40493774414062,0.01931045949459076,-1.0928412675857544,298.0272216796875,0.0,2.4156012535095215,5654.0,0.006304773967713118
275.4261474609375,0.0,48.544673919677734,2159.0,0.0,163.48410034179688,0.018862832337617874,-0.9994223713874817,298.13623046875,0.0,2.422321319580078,6340.0,0.006292496807873249
275.268798828125,0.0,47.93974685668945,2065.0,0.0,163.56536865234375,0.017636649310588837,-0.9011996388435364,298.2388610839844,0.0,2.428997755050659,6036.0,0.006281222682446241
275.12353515625,0.0,47.38081741333008,2018.0,0.0,163.6400146484375,0.020437518134713173,-0.8161901831626892,298.3332214355469,0.0,2.4355509281158447,6036.0,0.006271091289818287
274.9921569824219,0.0,46.8757209777832,1975.0,0.0,163.6992645263672,0.020437516272068024,-0.7606276869773865,298.4175720214844,0.0,2.441901206970215,5737.0,0.006262242794036865
274.87640380859375,0.0,46.43227767944336,1951.0,0.0,163.73434448242188,0.02057616412639618,-0.7280677556991577,298.49005126953125,0.0,2.4479689598083496,4394.0,0.006254817359149456
274.7781066894531,0.0,46.058311462402344,1966.0,0.0,163.73651123046875,0.023239459842443466,-0.7105779051780701,298.54888916015625,0.0,2.45367431640625,4305.0,0.006248954683542252
274.6990051269531,0.0,45.761653900146484,1927.0,0.0,163.69700622558594,0.012590231373906136,-0.7030225992202759,298.59222412109375,0.0,2.458937883377075,4305.0,0.006244794465601444
274.640869140625,0.0,45.55012130737305,1910.0,0.0,163.6070556640625,0.0010641743429005146,-0.700266420841217,298.6183166503906,0.0,2.463679552078247,5078.0,0.006242477335035801
274.6049499511719,0.0,45.42473602294922,1882.0,0.0,163.4821319580078,0.029360204935073853,-0.6987669467926025,298.6289978027344,0.0,2.4680426120758057,4466.0,0.006242536008358002
274.5899963378906,0.0,45.37155532836914,1877.0,0.0,163.3698272705078,0.048248402774333954,-0.7012969255447388,298.6316223144531,0.0,2.4724647998809814,4024.0,0.006245715077966452
274.5943298339844,0.0,45.38517761230469,1865.0,0.0,163.2690887451172,0.04824841395020485,-0.7107692956924438,298.6265563964844,0.0,2.476935386657715,4024.0,0.006251696962863207
274.6163330078125,0.0,45.460628509521484,1858.0,0.0,163.17698669433594,0.04824841022491455,-0.730009913444519,298.61383056640625,0.0,2.481426239013672,3726.0,0.006260128691792488
274.65435791015625,0.0,45.59292984008789,1853.0,0.0,163.09060668945312,0.048248402774333954,-0.7619689702987671,298.5935363769531,0.0,2.485909938812256,3801.0,0.006270657759159803
274.7067565917969,0.0,45.77711486816406,1850.0,0.0,163.0070037841797,0.04824840649962425,-0.8166494369506836,298.5657043457031,0.0,2.490358591079712,3886.0,0.006282932590693235
274.77191162109375,0.0,46.008201599121094,1852.0,0.0,162.9232940673828,0.048248402774333954,-0.8884441256523132,298.5303955078125,0.0,2.494744300842285,3886.0,0.00629659928381443
274.84820556640625,0.0,46.28122329711914,1851.0,0.0,162.83651733398438,0.04824841395020485,-0.9624305367469788,298.4876708984375,0.0,2.4990394115448,3888.0,0.0063113062642514706
