FireMask,elevation,th,vs,tmmn,tmmx,sph,pr,pdsi,NDVI,population,erc,PrevFireMask
0.0,1334.0,282.1893920898437,4.385825157165527,289.6878662109375,310.2648010253906,0.0032206918112933,0.0,-1.2710472345352173,6335.0,0.0,103.47176361083984,0.0
0.0,1336.0,282.1058044433594,4.386845588684082,289.6371459960937,310.3332824707031,0.0032261803280562,0.0,-1.276488184928894,7289.0,0.0,103.4138641357422,0.0
0.0,1337.0,282.0170288085937,4.386595726013184,289.600341796875,310.3966369628906,0.0032308518420904,0.0,-1.2780816555023191,6387.0,0.0,103.37165069580078,0.0
0.0,1339.0,281.92144775390625,4.384884357452393,289.57861328125,310.4538879394531,0.0032345694489777,0.0,-1.2736868858337402,6108.0,0.0,103.34676361083984,0.0
0.0,1343.0,281.8230895996094,4.382086277008057,289.5744934082031,310.5046081542969,0.0032373326830565,0.0,-1.2642474174499512,5364.0,0.001655631000176,103.34149169921876,0.0
0.0,1348.0,281.7329406738281,4.3793110847473145,289.5902404785156,310.54986572265625,0.003239418612793,0.0,-1.252824783325195,5364.0,0.1579131335020065,103.35690307617188,0.0
0.0,1353.0,281.6502685546875,4.376519680023193,289.6240234375,310.5904846191406,0.0032409143168479,0.0,-1.2424955368041992,6186.0,0.4966420233249664,103.39097595214844,0.0
0.0,1359.0,281.573974609375,4.373629093170166,289.6738586425781,310.627197265625,0.0032418984919786,0.0,-1.2362420558929443,4523.0,0.3980380296707153,103.4416046142578,0.0
0.0,1366.0,281.5028686523437,4.370555877685547,289.73779296875,310.66082763671875,0.0032424486707895,0.0,-1.2336094379425049,2631.0,0.1975796818733215,103.50668334960938,0.0
0.0,1370.0,281.4358215332031,4.367218017578125,289.8139038085937,310.6921081542969,0.0032426435500383,0.0,-1.2330392599105835,2311.0,0.1895790100097656,103.5841064453125,0.0
0.0,1380.0,281.3717041015625,4.363531589508057,289.900146484375,310.7218322753906,0.0032425611279904,0.0,-1.2337350845336914,2162.0,0.0266346465796232,103.6717758178711,0.0
0.0,1390.0,281.309326171875,4.359414100646973,289.99462890625,310.750732421875,0.0032422794029116,0.0,-1.2349004745483398,2109.0,0.0,103.767578125,0.0
0.0,1402.0,281.24755859375,4.354782104492188,290.0953674316406,310.7796630859375,0.0032418768387287,0.0,-1.2358392477035522,2210.0,0.0,103.86941528320312,0.0
0.0,1413.0,281.1852722167969,4.34955358505249,290.20037841796875,310.8092956542969,0.0032414316665381,0.0,-1.2367717027664185,2338.0,0.0,103.97518157958984,0.0
0.0,1426.0,281.1213073730469,4.343645095825195,290.3077392578125,310.8404846191406,0.0032410218846052,0.0,-1.2383002042770386,2414.0,0.0,104.082763671875,0.0
0.0,1439.0,281.05450439453125,4.336973667144775,290.4154357910156,310.8739624023437,0.0032407257240265,0.0,-1.2410166263580322,2341.0,0.0,104.19007110595705,0.0
0.0,1455.0,280.9837341308594,4.329456329345703,290.52154541015625,310.9105224609375,0.0032406214158982,0.0,-1.245512843132019,2341.0,0.0,104.29499053955078,0.0
0.0,1478.0,280.9078369140625,4.321010112762451,290.62408447265625,310.9508972167969,0.0032407871913164,0.0,-1.254699468612671,2363.0,0.0,104.39542388916016,0.0
0.0,1505.0,280.82568359375,4.311552047729492,290.7210998535156,310.99591064453125,0.0032413012813776,0.0,-1.268427491188049,2319.0,0.0,104.4892578125,0.0
0.0,1522.0,280.736083984375,4.300999164581299,290.8106384277344,311.0462951660156,0.0032422416843473,0.0,-1.2816022634506226,2367.0,0.0,104.57439422607422,0.0
0.0,1549.0,280.637939453125,4.289268970489502,290.8907165527344,311.1028137207031,0.0032436866313219,0.0,-1.2891185283660889,2278.0,0.0,104.6487274169922,0.0
0.0,1630.0,280.53009033203125,4.276278018951416,290.9593505859375,311.1662902832031,0.0032457145862281,0.0,-1.2858904600143433,2528.0,0.0,104.71015167236328,0.0
0.0,1674.0,280.411376953125,4.261943340301514,291.0146484375,311.2374572753906,0.003248403314501,0.0,-1.27013897895813,2660.0,0.0,104.7565689086914,0.0
0.0,1843.0,280.2806396484375,4.246181964874268,291.0545959472656,311.3171081542969,0.0032518315128982,0.0,-1.2466601133346558,3081.0,0.0,104.7858657836914,0.0
0.0,2021.0,280.1359558105469,4.228672027587891,291.0794982910156,311.4073791503906,0.0032561253756284,0.0,-1.2210036516189575,2957.0,0.0,104.79837799072266,0.0
0.0,1959.0,279.9758605957031,4.208959579467773,291.09393310546875,311.51080322265625,0.0032613710500299,0.0,-1.198719501495361,3040.0,0.0,104.7990264892578,0.0
0.0,1800.0,279.80194091796875,4.187235832214356,291.0989990234375,311.6260070800781,0.003267464460805,0.0,-1.1827962398529053,2624.0,0.0,104.78900146484376,0.0
0.0,1726.0,279.6158142089844,4.163712501525879,291.095703125,311.75146484375,0.0032742961775511,0.0,-1.168527364730835,2624.0,0.0,104.7693328857422,0.0
0.0,1718.0,279.4191589355469,4.1386027336120605,291.0849914550781,311.8856201171875,0.0032817565370351,0.0,-1.1565845012664795,2641.0,0.0013601640239357,104.74104309082033,0.0
0.0,1640.0,279.2136535644531,4.112117767333984,291.0677795410156,312.02691650390625,0.0032897365745157,0.0,-1.1481852531433103,2809.0,0.0270922109484672,104.70516967773438,0.0
0.0,1573.0,279.0009155273437,4.084470272064209,291.04510498046875,312.1738586425781,0.0032981268595904,0.0,-1.1445486545562744,2623.0,0.0270922109484672,104.66273498535156,0.0
0.0,1529.0,278.7826232910156,4.055872440338135,291.0178527832031,312.32489013671875,0.003306817729026,0.0,-1.1482446193695068,2798.0,0.0270922109484672,104.61476135253906,0.0
0.0,1445.0,278.5603942871094,4.026536464691162,290.987060546875,312.4784851074219,0.0033156999852508,0.0,-1.158078670501709,2491.0,0.0267734229564666,104.5622787475586,0.0
0.0,1408.0,278.3359069824219,3.996674299240112,290.9536437988281,312.6330871582031,0.0033246641978621,0.0,-1.1700117588043213,2353.0,0.0227426551282405,104.50631713867188,0.0
0.0,1384.0,278.11083984375,3.966498613357544,290.9185791015625,312.78717041015625,0.0033336009364575,0.0,-1.1800050735473633,2290.0,0.016846876591444,104.44790649414062,0.0
0.0,1360.0,277.88677978515625,3.936221122741699,290.8828125,312.939208984375,0.0033424007706344,0.0,-1.1844342947006226,2161.0,0.0184678696095943,104.3880615234375,0.0
0.0,1339.0,277.6654663085937,3.9060542583465576,290.84735107421875,313.087646484375,0.0033509547356516,0.0,-1.18485426902771,2089.0,0.0021165597718209,104.32782745361328,0.0
0.0,1320.0,277.448486328125,3.87621021270752,290.8131103515625,313.23095703125,0.0033591527026146,0.0,-1.182936191558838,2076.0,0.0,104.2682113647461,0.0
0.0,1300.0,277.2375183105469,3.846901178359986,290.78106689453125,313.3676147460937,0.0033668859396129,0.0,-1.1796693801879885,2076.0,0.0,104.21025848388672,0.0
0.0,1280.0,277.0342102050781,3.818339347839356,290.752197265625,313.49609375,0.0033740447834134,0.0,-1.1760432720184326,2062.0,0.0,104.15499114990234,0.0
0.0,1261.0,276.8402404785156,3.7907369136810303,290.7274475097656,313.6148376464844,0.0033805198036134,0.0,-1.1720807552337646,2081.0,0.0,104.10343170166016,0.0
0.0,1242.0,276.6572265625,3.76430606842041,290.7077941894531,313.7222900390625,0.0033862018026411,0.0,-1.1665773391723633,2121.0,0.0,104.05661010742188,0.0
0.0,1223.0,276.4868469238281,3.739259004592896,290.6941833496094,313.81695556640625,0.0033909811172634,0.0,-1.1606776714324951,2138.0,0.0,104.01555633544922,0.0
0.0,1202.0,276.33074951171875,3.715807914733887,290.6875915527344,313.89727783203125,0.0033947485499083,0.0,-1.1556313037872314,2111.0,0.0,103.98129272460938,0.0
0.0,1191.0,276.1879272460937,3.693742036819458,290.6879272460937,313.9645690917969,0.0033976486884057,0.0,-1.152686357498169,2054.0,0.0,103.9527359008789,0.0
0.0,1587.0,284.7723083496094,4.363255023956299,291.73834228515625,309.3215637207031,0.0031496093142777,0.0,-1.3561991453170776,2257.0,0.1820594668388366,105.41857147216795,0.0
0.0,1498.0,284.4520568847656,4.351941585540772,291.6388854980469,309.32623291015625,0.0031444793567061,0.0,-1.3604179620742798,2175.0,0.1820594668388366,105.36622619628906,0.0
0.0,1449.0,284.1673583984375,4.342650890350342,291.5433349609375,309.3319702148437,0.0031410949304699,0.0,-1.36227285861969,2191.0,0.1820594817399978,105.30704498291016,0.0
0.0,1444.0,283.91680908203125,4.335521697998047,291.44873046875,309.3404235839844,0.0031394807156175,0.0,-1.3601937294006348,2191.0,0.1820594817399978,105.23876190185548,0.0
0.0,1417.0,283.689453125,4.330392837524414,291.34796142578125,309.3560485839844,0.0031392842065542,0.0,-1.355113506317139,2277.0,0.1820594668388366,105.15852355957033,0.0
0.0,1409.0,283.4832458496094,4.327071189880371,291.2418518066406,309.37847900390625,0.0031403694301843,0.0,-1.3475744724273682,2391.0,0.1820594668388366,105.06778717041016,0.0
0.0,1392.0,283.2965393066406,4.325366973876953,291.131591796875,309.4071350097656,0.0031426115892827,0.0,-1.3377515077590942,2181.0,0.1744803786277771,104.9681396484375,0.0
0.0,1385.0,283.127685546875,4.325088977813721,291.018310546875,309.4414978027344,0.0031458854209631,0.0,-1.3258191347122192,2050.0,0.0626806020736694,104.86116790771484,0.0
0.0,1377.0,282.97509765625,4.326046943664551,290.9031677246094,309.48101806640625,0.0031500663608312,0.0,-1.3099820613861084,2051.0,0.0,104.74845886230467,0.0
0.0,1368.0,282.8370666503906,4.328051090240479,290.7872314453125,309.525146484375,0.0031550291460007,0.0,-1.288456678390503,2012.0,0.0,104.63160705566406,0.0
0.0,1360.0,282.7120056152344,4.3309102058410645,290.6717224121094,309.5733337402344,0.0031606492120772,0.0,-1.2658774852752686,1939.0,0.0,104.5121841430664,0.0
0.0,1351.0,282.5982360839844,4.3344340324401855,290.5577087402344,309.6250305175781,0.0031668012961745,0.0,-1.2470828294754028,1982.0,0.0,104.3917999267578,0.0
0.0,1345.0,282.494140625,4.338432312011719,290.4463806152344,309.6796875,0.0031733606010675,0.0,-1.2368977069854736,2128.0,0.0,104.27202606201172,0.0
0.0,1340.0,282.3981018066406,4.342714786529541,290.3388977050781,309.7367248535156,0.0031802020967006,0.0,-1.2373565435409546,2310.0,0.0407980717718601,104.15445709228516,0.0
0.0,1336.0,282.3084716796875,4.347090244293213,290.236328125,309.795654296875,0.0031872009858489,0.0,-1.244852900505066,2310.0,0.1392523497343063,104.04067993164062,0.0
0.0,1333.0,282.2235717773437,4.351369380950928,290.1398620605469,309.8559265136719,0.0031942322384566,0.0,-1.255168914794922,2885.0,0.1895069777965545,103.93228912353516,0.0
0.0,1335.0,282.1418151855469,4.355360984802246,290.0506286621094,309.9169311523437,0.0032011710572987,0.0,-1.2640864849090576,4636.0,0.0420484542846679,103.83086395263672,0.0
0.0,1337.0,282.0615234375,4.358874797821045,289.96978759765625,309.9781799316406,0.0032078921794891,0.0,-1.2682721614837646,5588.0,0.0,103.73799896240234,0.0
0.0,1338.0,281.9810791015625,4.361720561981201,289.8984375,310.0390930175781,0.0032142708078026,0.0,-1.2704453468322754,8354.0,0.2806563377380371,103.65528106689452,0.0
0.0,1339.0,281.8988647460937,4.363707542419434,289.8377685546875,310.09912109375,0.003220182377845,0.0,-1.2714072465896606,6267.0,0.5548436641693115,103.58429718017578,0.0
0.0,1340.0,281.8132019042969,4.364645481109619,289.78887939453125,310.15771484375,0.0032255013938993,0.0,-1.2712501287460327,2966.0,0.5286710262298584,103.52662658691406,0.0
0.0,1342.0,281.72247314453125,4.364343643188477,289.7528991699219,310.2143859863281,0.0032301032915711,0.0,-1.2700660228729248,2742.0,0.3907015919685364,103.48387908935548,0.0
0.0,1345.0,281.6250305175781,4.362612247467041,289.73101806640625,310.2684936523437,0.0032338628079742,0.0,-1.2672388553619385,3028.0,0.1959691643714904,103.45762634277344,0.0
0.0,1349.0,281.52490234375,4.359830379486084,289.7255249023437,310.31982421875,0.0032367962412536,0.0,-1.26242196559906,3183.0,0.1975796669721603,103.4499282836914,0.0
0.0,1355.0,281.43328857421875,4.35711669921875,289.73858642578125,310.36895751953125,0.0032391881104558,0.0,-1.2569762468338013,2690.0,0.1975796669721603,103.4615478515625,0.0
0.0,1361.0,281.3494567871094,4.354429721832275,289.7684631347656,310.41632080078125,0.0032411110587418,0.0,-1.252285122871399,2690.0,0.1975796669721603,103.49058532714844,0.0
0.0,1367.0,281.2722473144531,4.351683616638184,289.8133239746094,310.4623718261719,0.0032426277175545,0.0,-1.249688744544983,2587.0,0.1975796818733215,103.53508758544922,0.0
0.0,1374.0,281.2005615234375,4.348792552947998,289.871337890625,310.50762939453125,0.0032438011839985,0.0,-1.2489663362503052,2305.0,0.1975796669721603,103.59308624267578,0.0
0.0,1380.0,281.1332397460937,4.345670700073242,289.9407043457031,310.5524597167969,0.0032446943223476,0.0,-1.249427080154419,2368.0,0.0991945713758468,103.66262817382812,0.0
0.0,1387.0,281.06915283203125,4.34223222732544,290.01953125,310.5973815917969,0.0032453699968755,0.0,-1.250734806060791,2206.0,0.0,103.74175262451172,0.0
0.0,1400.0,281.0071105957031,4.338391304016113,290.10601806640625,310.6427917480469,0.0032458915375173,0.0,-1.2525529861450195,2202.0,0.0,103.82850646972656,0.0
0.0,1413.0,280.946044921875,4.334062576293945,290.1983337402344,310.689208984375,0.0032463215757161,0.0,-1.2545413970947266,2234.0,0.0,103.92091369628906,0.0
