pdsi,population,PrevFireMask,tmmn,FireMask,vs,elevation,th,sph,erc,NDVI,tmmx,pr
-0.9179349541664124,0.7187141180038452,0.0,269.221435546875,0.0,4.996174335479736,51.0,232.11610412597656,0.0010266058379784226,33.192508697509766,5262.0,278.5334777832031,-0.01715277135372162
-0.8777859807014465,1.644537091255188,0.0,269.2109069824219,0.0,4.9807538986206055,52.0,232.16363525390625,0.001025751349516213,33.17738723754883,4851.0,278.50421142578125,-0.01785820908844471
-0.8393824696540833,4.000032424926758,0.0,269.20147705078125,0.0,4.965123176574707,51.0,232.20726013183594,0.0010249384213238955,33.16023635864258,5892.0,278.4755554199219,-0.01809503883123398
-0.8065381646156311,6.095318794250488,0.0,269.1933288574219,0.0,4.949587821960449,51.0,232.24717712402344,0.00102417659945786,33.14069747924805,4840.0,278.44775390625,-0.01778530701994896
-0.7830666899681091,6.226140022277832,0.0,269.186767578125,0.0,4.934451580047607,53.0,232.28359985351562,0.0010234755463898182,33.118431091308594,4840.0,278.42108154296875,-0.01685105822980404
-0.7709106802940369,6.274535179138184,0.0,269.1820068359375,0.0,4.92002010345459,51.0,232.31668090820312,0.0010228449245914817,33.09307861328125,6322.0,278.39581298828125,-0.015214337967336178
-0.7665599584579468,5.422468185424805,0.0,269.1792907714844,0.0,4.906597137451172,52.0,232.34664916992188,0.0010222942801192403,33.06429672241211,4819.0,278.37213134765625,-0.012797193601727486
-0.7709518671035767,4.86961030960083,0.0,269.1789245605469,0.0,4.894488334655762,53.0,232.37367248535156,0.0010218332754448056,33.031734466552734,5270.0,278.3503723144531,-0.009521669708192348
-0.785470724105835,4.766396522521973,0.0,269.18115234375,0.0,4.883997917175293,54.0,232.39794921875,0.0010214716894552112,32.99503707885742,5119.5,278.3307189941406,-0.005309812258929014
-0.8115043640136719,7.118893623352051,0.0,269.1859436035156,0.0,4.874509334564209,56.0,232.41748046875,0.0010211782064288855,32.95443344116211,3923.5,278.31304931640625,-0.00014596548862755299
-0.8558202385902405,6.273591995239258,0.0,269.19281005859375,0.0,4.8642120361328125,56.0,232.42796325683594,0.0010208734311163425,32.911067962646484,4389.0,278.2965393066406,0.005841819103807211
-0.9164791703224182,2.5064635276794434,0.0,269.2015686035156,0.0,4.853178024291992,55.0,232.43014526367188,0.0010205646976828575,32.86506652832031,5397.0,278.2810974121094,0.012597283348441124
-0.9827516078948975,2.0314128398895264,0.0,269.2121276855469,0.0,4.841549873352051,55.0,232.42494201660156,0.001020262367092073,32.81650924682617,5833.0,278.26666259765625,0.020068027079105377
-1.0439079999923706,8.026629447937012,0.0,269.2242736816406,0.0,4.829468727111816,56.0,232.41326904296875,0.0010199768003076315,32.76548385620117,6149.0,278.253173828125,0.028201650828123093
-1.0889928340911865,5.359873294830322,0.0,269.2379150390625,0.0,4.817078113555908,58.0,232.39608764648438,0.0010197184747084975,32.712074279785156,5819.0,278.24053955078125,0.036945752799510956
-1.1131815910339355,4.556550025939941,0.0,269.25286865234375,0.0,4.804520130157471,56.0,232.37428283691406,0.0010194977512583137,32.65636444091797,6126.0,278.2287292480469,0.0462479367852211
-1.1291035413742065,4.036535263061523,0.0,269.2690124511719,0.0,4.79193639755249,60.0,232.34878540039062,0.0010193249909207225,32.59843444824219,5840.0,278.2176513671875,0.05605579912662506
-1.1515849828720093,13.735021591186523,0.0,269.2861633300781,0.0,4.779469966888428,60.0,232.32052612304688,0.0010192107874900103,32.53837203979492,5840.0,278.207275390625,0.06631693989038467
-1.1954516172409058,5.652921676635742,0.0,269.3042297363281,0.0,4.767263412475586,62.0,232.29043579101562,0.0010191653855144978,32.47626495361328,6293.0,278.197509765625,0.07697895914316177
-1.2744462490081787,5.014762878417969,0.0,269.3230285644531,0.0,4.755457878112793,62.0,232.25941467285156,0.0010191992623731494,32.41218948364258,4486.0,278.18829345703125,0.08798946440219879
