population,pdsi,vs,elevation,pr,sph,erc,tmmx,th,tmmn,NDVI,FireMask,PrevFireMask
0.0,-1.1538474559783936,3.7222604751586914,1215.0,0.0,0.0033934367820620537,103.98884582519531,313.86688232421875,276.4253845214844,290.69207763671875,2137.0,0.0,0.0
0.0,-1.1510593891143799,3.7000534534454346,1199.0,0.0,0.0033965837210416794,103.95833587646484,313.9372253417969,276.279541015625,290.6918640136719,2010.0,0.0,0.0
0.18205946683883667,-1.3452708721160889,4.378377437591553,1515.0,0.0,0.0031438248697668314,105.38726806640625,309.2405700683594,284.9385070800781,291.6939392089844,2145.0,0.0,0.0
0.18205946683883667,-1.3549461364746094,4.367720127105713,1495.0,0.0,0.0031385261099785566,105.32858276367188,309.2389831542969,284.6325988769531,291.5887145996094,2335.0,0.0,0.0
0.18205946683883667,-1.3611290454864502,4.359027862548828,1490.0,0.0,0.0031350685749202967,105.26383972167969,309.2419128417969,284.3604736328125,291.4879150390625,2335.0,0.0,0.0
0.18205948173999786,-1.3605269193649292,4.352445602416992,1474.0,0.0,0.0031334874220192432,105.1905517578125,309.25140380859375,284.12091064453125,291.3882751464844,2328.0,0.0,0.0
0.18205946683883667,-1.3541643619537354,4.347838401794434,1436.0,0.0,0.003133427584543824,105.10517883300781,309.2718505859375,283.9035949707031,291.281982421875,2318.0,0.0,0.0
0.15245269238948822,-1.343962550163269,4.345014572143555,1416.0,0.0,0.003134741447865963,105.00919342041016,309.302490234375,283.7066345214844,291.16998291015625,2342.0,0.0,0.0
0.035638533532619476,-1.3314608335494995,4.343782901763916,1403.0,0.0,0.003137292107567191,104.90423583984375,309.3423767089844,283.52838134765625,291.0534973144531,2252.0,0.0,0.0
0.0,-1.318198800086975,4.343952178955078,1393.0,0.0,0.003140942193567753,104.79196166992188,309.3905334472656,283.36724853515625,290.9337463378906,2187.0,0.0,0.0
0.0,-1.3035552501678467,4.345332145690918,1383.0,0.0,0.0031455554999411106,104.67401123046875,309.44598388671875,283.2216796875,290.81195068359375,2089.0,0.0,0.0
0.0,-1.2852203845977783,4.347732067108154,1398.0,0.0,0.003150994423776865,104.55201721191406,309.5078125,283.09002685546875,290.6893310546875,2064.0,0.0,0.0
0.0,-1.2664145231246948,4.3509602546691895,1401.0,0.0,0.003157122526317835,104.42764282226562,309.57501220703125,282.9707336425781,290.567138671875,1963.0,0.0,0.0
0.0,-1.250553846359253,4.354826927185059,1352.0,0.0,0.003163802670314908,104.3025131225586,309.64666748046875,282.8621826171875,290.4465637207031,1846.0,0.0,0.0
0.0,-1.241036057472229,4.359140396118164,1345.0,0.0,0.0031708981841802597,104.17827606201172,309.7218017578125,282.7627868652344,290.328857421875,1821.0,0.0,0.0
0.0,-1.238824486732483,4.363710403442383,1339.0,0.0,0.0031782719306647778,104.05657958984375,309.7994689941406,282.67095947265625,290.2152099609375,1821.0,0.0,0.0
0.0,-1.2415838241577148,4.368345737457275,1334.0,0.0,0.0031857870053499937,103.9390640258789,309.8786926269531,282.5850830078125,290.1069030761719,2072.0,0.0,0.0
0.08022993803024292,-1.2470002174377441,4.3728556632995605,1331.0,0.0,0.0031933067366480827,103.82737731933594,309.9585266113281,282.50360107421875,290.005126953125,2344.0,0.0,0.0
0.18985521793365479,-1.2527594566345215,4.377049446105957,1332.0,0.0,0.0032006939873099327,103.72315979003906,310.03802490234375,282.42486572265625,289.9111022949219,3943.0,0.0,0.0
0.0,-1.2574198246002197,4.380736351013184,1332.0,0.0,0.003207811852917075,103.62805938720703,310.1162109375,282.3473205566406,289.8260803222656,4597.0,0.0,0.0
0.0,-1.2639580965042114,4.383725166320801,1334.0,0.0,0.0032145234290510416,103.54370880126953,310.1921081542969,282.2693786621094,289.7512512207031,3614.0,0.0,0.0
0.0,-1.2710472345352173,4.385825157165527,1334.0,0.0,0.0032206918112933636,103.47176361083984,310.2648010253906,282.18939208984375,289.6878662109375,6335.0,0.0,0.0
0.0,-1.276488184928894,4.386845588684082,1336.0,0.0,0.0032261803280562162,103.41386413574219,310.3332824707031,282.1058044433594,289.63714599609375,7289.0,0.0,0.0
0.0,-1.2780816555023193,4.386595726013184,1337.0,0.0,0.0032308518420904875,103.37165069580078,310.3966369628906,282.01702880859375,289.600341796875,6387.0,0.0,0.0
0.0,-1.2736868858337402,4.384884357452393,1339.0,0.0,0.003234569448977709,103.34676361083984,310.4538879394531,281.92144775390625,289.57861328125,6108.0,0.0,0.0
0.0016556310001760721,-1.2642474174499512,4.382086277008057,1343.0,0.0,0.003237332683056593,103.34149169921875,310.5046081542969,281.8230895996094,289.5744934082031,5364.0,0.0,0.0
0.15791313350200653,-1.2528247833251953,4.3793110847473145,1348.0,0.0,0.003239418612793088,103.35690307617188,310.54986572265625,281.7329406738281,289.5902404785156,5364.0,0.0,0.0
0.49664202332496643,-1.2424955368041992,4.376519680023193,1353.0,0.0,0.0032409143168479204,103.39097595214844,310.5904846191406,281.6502685546875,289.6240234375,6186.0,0.0,0.0
0.39803802967071533,-1.2362420558929443,4.373629093170166,1359.0,0.0,0.0032418984919786453,103.44160461425781,310.627197265625,281.573974609375,289.6738586425781,4523.0,0.0,0.0
0.19757968187332153,-1.2336094379425049,4.370555877685547,1366.0,0.0,0.0032424486707895994,103.50668334960938,310.66082763671875,281.50286865234375,289.73779296875,2631.0,0.0,0.0
0.18957901000976562,-1.2330392599105835,4.367218017578125,1370.0,0.0,0.0032426435500383377,103.5841064453125,310.6921081542969,281.4358215332031,289.81390380859375,2311.0,0.0,0.0
0.026634646579623222,-1.2337350845336914,4.363531589508057,1380.0,0.0,0.0032425611279904842,103.6717758178711,310.7218322753906,281.3717041015625,289.900146484375,2162.0,0.0,0.0
0.0,-1.2349004745483398,4.359414100646973,1390.0,0.0,0.003242279402911663,103.767578125,310.750732421875,281.309326171875,289.99462890625,2109.0,0.0,0.0
0.0,-1.2358392477035522,4.3547821044921875,1402.0,0.0,0.0032418768387287855,103.86941528320312,310.7796630859375,281.24755859375,290.0953674316406,2210.0,0.0,0.0
0.0,-1.2367717027664185,4.34955358505249,1413.0,0.0,0.0032414316665381193,103.97518157958984,310.8092956542969,281.1852722167969,290.20037841796875,2338.0,0.0,0.0
0.0,-1.2383002042770386,4.343645095825195,1426.0,0.0,0.0032410218846052885,104.082763671875,310.8404846191406,281.1213073730469,290.3077392578125,2414.0,0.0,0.0
0.0,-1.2410166263580322,4.336973667144775,1439.0,0.0,0.003240725724026561,104.19007110595703,310.87396240234375,281.05450439453125,290.4154357910156,2341.0,0.0,0.0
0.0,-1.245512843132019,4.329456329345703,1455.0,0.0,0.003240621415898204,104.29499053955078,310.9105224609375,280.9837341308594,290.52154541015625,2341.0,0.0,0.0
0.0,-1.254699468612671,4.321010112762451,1478.0,0.0,0.0032407871913164854,104.39542388916016,310.9508972167969,280.9078369140625,290.62408447265625,2363.0,0.0,0.0
0.0,-1.2684274911880493,4.311552047729492,1505.0,0.0,0.003241301281377673,104.4892578125,310.99591064453125,280.82568359375,290.7210998535156,2319.0,0.0,0.0
0.0,-1.2816022634506226,4.300999164581299,1522.0,0.0,0.003242241684347391,104.57439422607422,311.0462951660156,280.736083984375,290.8106384277344,2367.0,0.0,0.0
0.0,-1.2891185283660889,4.289268970489502,1549.0,0.0,0.003243686631321907,104.64872741699219,311.1028137207031,280.637939453125,290.8907165527344,2278.0,0.0,0.0
0.0,-1.2858904600143433,4.276278018951416,1630.0,0.0,0.0032457145862281322,104.71015167236328,311.1662902832031,280.53009033203125,290.9593505859375,2528.0,0.0,0.0
0.0,-1.2701389789581299,4.261943340301514,1674.0,0.0,0.003248403314501047,104.7565689086914,311.2374572753906,280.411376953125,291.0146484375,2660.0,0.0,0.0
0.0,-1.2466601133346558,4.246181964874268,1843.0,0.0,0.0032518315128982067,104.7858657836914,311.3171081542969,280.2806396484375,291.0545959472656,3081.0,0.0,0.0
0.0,-1.2210036516189575,4.228672027587891,2021.0,0.0,0.0032561253756284714,104.79837799072266,311.4073791503906,280.1359558105469,291.0794982910156,2957.0,0.0,0.0
0.0,-1.1987195014953613,4.208959579467773,1959.0,0.0,0.003261371050029993,104.79902648925781,311.51080322265625,279.9758605957031,291.09393310546875,3040.0,0.0,0.0
0.0,-1.1827962398529053,4.1872358322143555,1800.0,0.0,0.0032674644608050585,104.78900146484375,311.6260070800781,279.80194091796875,291.0989990234375,2624.0,0.0,0.0
0.0,-1.168527364730835,4.163712501525879,1726.0,0.0,0.0032742961775511503,104.76933288574219,311.75146484375,279.6158142089844,291.095703125,2624.0,0.0,0.0
0.0013601640239357948,-1.1565845012664795,4.1386027336120605,1718.0,0.0,0.0032817565370351076,104.74104309082031,311.8856201171875,279.4191589355469,291.0849914550781,2641.0,0.0,0.0
0.027092210948467255,-1.1481852531433105,4.112117767333984,1640.0,0.0,0.0032897365745157003,104.70516967773438,312.02691650390625,279.2136535644531,291.0677795410156,2809.0,0.0,0.0
0.027092210948467255,-1.1445486545562744,4.084470272064209,1573.0,0.0,0.003298126859590411,104.66273498535156,312.1738586425781,279.00091552734375,291.04510498046875,2623.0,0.0,0.0
0.027092210948467255,-1.1482446193695068,4.055872440338135,1529.0,0.0,0.003306817729026079,104.61476135253906,312.32489013671875,278.7826232910156,291.0178527832031,2798.0,0.0,0.0
0.026773422956466675,-1.158078670501709,4.026536464691162,1445.0,0.0,0.0033156999852508307,104.5622787475586,312.4784851074219,278.5603942871094,290.987060546875,2491.0,0.0,0.0
0.022742655128240585,-1.1700117588043213,3.9966742992401123,1408.0,0.0,0.0033246641978621483,104.50631713867188,312.6330871582031,278.3359069824219,290.9536437988281,2353.0,0.0,0.0
0.016846876591444016,-1.1800050735473633,3.966498613357544,1384.0,0.0,0.0033336009364575148,104.44790649414062,312.78717041015625,278.11083984375,290.9185791015625,2290.0,0.0,0.0
0.018467869609594345,-1.1844342947006226,3.936221122741699,1360.0,0.0,0.0033424007706344128,104.3880615234375,312.939208984375,277.88677978515625,290.8828125,2161.0,0.0,0.0
0.002116559771820903,-1.18485426902771,3.9060542583465576,1339.0,0.0,0.0033509547356516123,104.32782745361328,313.087646484375,277.66546630859375,290.84735107421875,2089.0,0.0,0.0
0.0,-1.182936191558838,3.8762102127075195,1320.0,0.0,0.003359152702614665,104.2682113647461,313.23095703125,277.448486328125,290.8131103515625,2076.0,0.0,0.0
0.0,-1.1796693801879883,3.8469011783599854,1300.0,0.0,0.0033668859396129847,104.21025848388672,313.36761474609375,277.2375183105469,290.78106689453125,2076.0,0.0,0.0
0.0,-1.1760432720184326,3.8183393478393555,1280.0,0.0,0.00337404478341341,104.15499114990234,313.49609375,277.0342102050781,290.752197265625,2062.0,0.0,0.0
0.0,-1.1720807552337646,3.7907369136810303,1261.0,0.0,0.0033805198036134243,104.10343170166016,313.6148376464844,276.8402404785156,290.7274475097656,2081.0,0.0,0.0
0.0,-1.1665773391723633,3.76430606842041,1242.0,0.0,0.0033862018026411533,104.05661010742188,313.7222900390625,276.6572265625,290.7077941894531,2121.0,0.0,0.0
0.0,-1.1606776714324951,3.7392590045928955,1223.0,0.0,0.0033909811172634363,104.01555633544922,313.81695556640625,276.4868469238281,290.6941833496094,2138.0,0.0,0.0
0.0,-1.1556313037872314,3.7158079147338867,1202.0,0.0,0.0033947485499083996,103.98129272460938,313.89727783203125,276.33074951171875,290.6875915527344,2111.0,0.0,0.0
0.0,-1.152686357498169,3.693742036819458,1191.0,0.0,0.003397648688405752,103.9527359008789,313.9645690917969,276.18792724609375,290.68792724609375,2054.0,0.0,0.0
0.18205946683883667,-1.3561991453170776,4.363255023956299,1587.0,0.0,0.003149609314277768,105.41857147216797,309.3215637207031,284.7723083496094,291.73834228515625,2257.0,0.0,0.0
0.18205946683883667,-1.3604179620742798,4.3519415855407715,1498.0,0.0,0.0031444793567061424,105.36622619628906,309.32623291015625,284.4520568847656,291.6388854980469,2175.0,0.0,0.0
0.18205948173999786,-1.36227285861969,4.342650890350342,1449.0,0.0,0.0031410949304699898,105.30704498291016,309.33197021484375,284.1673583984375,291.5433349609375,2191.0,0.0,0.0
0.18205948173999786,-1.3601937294006348,4.335521697998047,1444.0,0.0,0.0031394807156175375,105.23876190185547,309.3404235839844,283.91680908203125,291.44873046875,2191.0,0.0,0.0
0.18205946683883667,-1.3551135063171387,4.330392837524414,1417.0,0.0,0.0031392842065542936,105.15852355957031,309.3560485839844,283.689453125,291.34796142578125,2277.0,0.0,0.0
0.18205946683883667,-1.3475744724273682,4.327071189880371,1409.0,0.0,0.0031403694301843643,105.06778717041016,309.37847900390625,283.4832458496094,291.2418518066406,2391.0,0.0,0.0
0.1744803786277771,-1.3377515077590942,4.325366973876953,1392.0,0.0,0.003142611589282751,104.9681396484375,309.4071350097656,283.2965393066406,291.131591796875,2181.0,0.0,0.0
0.06268060207366943,-1.3258191347122192,4.325088977813721,1385.0,0.0,0.003145885420963168,104.86116790771484,309.4414978027344,283.127685546875,291.018310546875,2050.0,0.0,0.0
0.0,-1.3099820613861084,4.326046943664551,1377.0,0.0,0.0031500663608312607,104.74845886230469,309.48101806640625,282.97509765625,290.9031677246094,2051.0,0.0,0.0
0.0,-1.288456678390503,4.3280510902404785,1368.0,0.0,0.003155029146000743,104.63160705566406,309.525146484375,282.8370666503906,290.7872314453125,2012.0,0.0,0.0
0.0,-1.2658774852752686,4.3309102058410645,1360.0,0.0,0.00316064921207726,104.5121841430664,309.5733337402344,282.7120056152344,290.6717224121094,1939.0,0.0,0.0
0.0,-1.2470828294754028,4.3344340324401855,1351.0,0.0,0.003166801296174526,104.39179992675781,309.6250305175781,282.5982360839844,290.5577087402344,1982.0,0.0,0.0
0.0,-1.2368977069854736,4.338432312011719,1345.0,0.0,0.003173360601067543,104.27202606201172,309.6796875,282.494140625,290.4463806152344,2128.0,0.0,0.0
0.04079807177186012,-1.2373565435409546,4.342714786529541,1340.0,0.0,0.0031802020967006683,104.15445709228516,309.7367248535156,282.3981018066406,290.3388977050781,2310.0,0.0,0.0
0.13925234973430634,-1.244852900505066,4.347090244293213,1336.0,0.0,0.0031872009858489037,104.04067993164062,309.795654296875,282.3084716796875,290.236328125,2310.0,0.0,0.0
0.18950697779655457,-1.2551689147949219,4.351369380950928,1333.0,0.0,0.003194232238456607,103.93228912353516,309.8559265136719,282.22357177734375,290.1398620605469,2885.0,0.0,0.0
0.04204845428466797,-1.2640864849090576,4.355360984802246,1335.0,0.0,0.0032011710572987795,103.83086395263672,309.91693115234375,282.1418151855469,290.0506286621094,4636.0,0.0,0.0
0.0,-1.2682721614837646,4.358874797821045,1337.0,0.0,0.0032078921794891357,103.73799896240234,309.9781799316406,282.0615234375,289.96978759765625,5588.0,0.0,0.0
0.2806563377380371,-1.2704453468322754,4.361720561981201,1338.0,0.0,0.003214270807802677,103.65528106689453,310.0390930175781,281.9810791015625,289.8984375,8354.0,0.0,0.0
0.5548436641693115,-1.2714072465896606,4.363707542419434,1339.0,0.0,0.003220182377845049,103.58429718017578,310.09912109375,281.89886474609375,289.8377685546875,6267.0,0.0,0.0
0.5286710262298584,-1.2712501287460327,4.364645481109619,1340.0,0.0,0.0032255013938993216,103.52662658691406,310.15771484375,281.8132019042969,289.78887939453125,2966.0,0.0,0.0
0.3907015919685364,-1.2700660228729248,4.364343643188477,1342.0,0.0,0.0032301032915711403,103.48387908935547,310.2143859863281,281.72247314453125,289.7528991699219,2742.0,0.0,0.0
0.19596916437149048,-1.2672388553619385,4.362612247467041,1345.0,0.0,0.0032338628079742193,103.45762634277344,310.26849365234375,281.6250305175781,289.73101806640625,3028.0,0.0,0.0
0.19757966697216034,-1.26242196559906,4.359830379486084,1349.0,0.0,0.0032367962412536144,103.4499282836914,310.31982421875,281.52490234375,289.72552490234375,3183.0,0.0,0.0
0.19757966697216034,-1.2569762468338013,4.35711669921875,1355.0,0.0,0.0032391881104558706,103.4615478515625,310.36895751953125,281.43328857421875,289.73858642578125,2690.0,0.0,0.0
0.19757966697216034,-1.252285122871399,4.354429721832275,1361.0,0.0,0.003241111058741808,103.49058532714844,310.41632080078125,281.3494567871094,289.7684631347656,2690.0,0.0,0.0
0.19757968187332153,-1.249688744544983,4.351683616638184,1367.0,0.0,0.0032426277175545692,103.53508758544922,310.4623718261719,281.2722473144531,289.8133239746094,2587.0,0.0,0.0
0.19757966697216034,-1.2489663362503052,4.348792552947998,1374.0,0.0,0.0032438011839985847,103.59308624267578,310.50762939453125,281.2005615234375,289.871337890625,2305.0,0.0,0.0
0.09919457137584686,-1.249427080154419,4.345670700073242,1380.0,0.0,0.003244694322347641,103.66262817382812,310.5524597167969,281.13323974609375,289.9407043457031,2368.0,0.0,0.0
0.0,-1.250734806060791,4.3422322273254395,1387.0,0.0,0.0032453699968755245,103.74175262451172,310.5973815917969,281.06915283203125,290.01953125,2206.0,0.0,0.0
