elevation,pdsi,pr,NDVI,FireMask,th,sph,vs,erc,population,PrevFireMask,tmmn,tmmx
660.0,1.2604705095291138,-9.417992987437174e-05,2744.0,0.0,288.8717346191406,0.0051499889232218266,2.199533700942993,63.001285552978516,0.20174752175807953,0.0,277.64263916015625,288.6612854003906
722.0,1.1803258657455444,-0.00011354022717569023,2790.0,0.0,288.9670715332031,0.005083658266812563,2.230609655380249,62.88836669921875,0.2434881031513214,0.0,277.3095397949219,288.46234130859375
764.0,1.1117362976074219,-0.00013261038111522794,2874.0,0.0,289.0478820800781,0.005021018907427788,2.2673890590667725,62.77894973754883,1.535991907119751,0.0,276.9941101074219,288.2689514160156
790.0,1.0466808080673218,-0.00015097830328159034,3038.0,0.0,289.1129455566406,0.004962926264852285,2.310424566268921,62.67704391479492,0.7797904014587402,0.0,276.70068359375,288.0838317871094
837.0,0.9869254231452942,-0.0001682318834355101,3347.0,0.0,289.1610412597656,0.004910235293209553,2.3602681159973145,62.5866584777832,0.0,0.0,276.4336242675781,287.9095153808594
926.0,0.9362426400184631,-0.00018395899678580463,3515.0,0.0,289.1909484863281,0.004863801412284374,2.4174723625183105,62.51179885864258,0.0,0.0,276.1972961425781,287.7486572265625
90.0,2.401808261871338,1.5929485016386025e-05,4697.0,0.0,284.2767333984375,0.005925467703491449,1.7310782670974731,52.4330940246582,11.258756637573242,0.0,281.33599853515625,288.242919921875
91.0,2.448810577392578,1.4678662410005927e-05,4702.0,0.0,284.3355712890625,0.005924236495047808,1.7387276887893677,52.519012451171875,2.172804355621338,0.0,281.3343200683594,288.2652893066406
93.0,2.5069241523742676,1.2663862435147166e-05,4702.0,0.0,284.3825378417969,0.005923915654420853,1.747448444366455,52.60061264038086,0.07905223965644836,0.0,281.33538818359375,288.28546142578125
95.0,2.5666239261627197,9.801265150599647e-06,5344.0,0.0,284.41876220703125,0.005924572702497244,1.7572479248046875,52.676944732666016,7.743401050567627,0.0,281.33941650390625,288.302734375
98.0,2.615994453430176,6.007049250911223e-06,4966.0,0.0,284.445556640625,0.005926275160163641,1.7681339979171753,52.7470588684082,11.375777244567871,0.0,281.3466796875,288.31646728515625
100.0,2.6431195735931396,1.1973913842666661e-06,4525.0,0.0,284.4640808105469,0.005929089151322842,1.7801140546798706,52.81001281738281,6.834808826446533,0.0,281.35748291015625,288.3259582519531
102.0,2.6416678428649902,-5.025726295571076e-06,4416.0,0.0,284.4630432128906,0.005933476611971855,1.7939754724502563,52.85992431640625,0.35529637336730957,0.0,281.3729553222656,288.3302001953125
103.0,2.619117021560669,-1.3260309060569853e-05,5483.0,0.0,284.4180908203125,0.005940189119428396,1.8112220764160156,52.88737487792969,0.3541146516799927,0.0,281.39483642578125,288.32867431640625
104.0,2.580376386642456,-2.3282291294890456e-05,6767.0,0.0,284.3332824707031,0.005948986858129501,1.83151113986969,52.89548873901367,0.0,0.0,281.4224548339844,288.3222351074219
106.0,2.5302298069000244,-3.4840209991671145e-05,6643.0,0.0,284.2137145996094,0.005959595087915659,1.8544355630874634,52.8878173828125,0.0,0.0,281.4550476074219,288.311767578125
107.0,2.472912311553955,-4.7682595322839916e-05,6643.0,0.0,284.06451416015625,0.005971739999949932,1.8795878887176514,52.86790466308594,1.6395273208618164,0.0,281.49188232421875,288.2981872558594
109.0,2.397698402404785,-6.155798473628238e-05,6206.0,0.0,283.8907775878906,0.0059851473197340965,1.9065608978271484,52.83930587768555,32.81270217895508,0.0,281.5322265625,288.28240966796875
110.0,2.307995557785034,-7.621491386089474e-05,5061.0,0.0,283.69757080078125,0.005999543238431215,1.9349472522735596,52.805564880371094,32.7858772277832,0.0,281.5752868652344,288.2652587890625
111.0,2.2163236141204834,-9.140191104961559e-05,3688.0,0.0,283.49005126953125,0.006014653481543064,1.9643396139144897,52.77022933959961,2453.64501953125,0.0,281.6203308105469,288.2477111816406
112.0,2.1352016925811768,-0.00010686751920729876,2626.0,0.0,283.2732849121094,0.006030204240232706,1.994330883026123,52.73685073852539,3039.33935546875,0.0,281.6665954589844,288.2306213378906
113.0,2.069885730743408,-0.0001223602594109252,4701.0,0.0,283.0523986816406,0.006045921240001917,2.0245134830474854,52.70897674560547,358.1374816894531,0.0,281.71331787109375,288.21490478515625
115.0,2.001101493835449,-0.00013762869639322162,4732.0,0.0,282.83245849609375,0.00606153067201376,2.0544803142547607,52.69015884399414,3.527984619140625,0.0,281.7597961425781,288.2014465332031
120.0,1.941811203956604,-0.0001524213294032961,5870.0,0.0,282.61859130859375,0.006076757796108723,2.0838241577148438,52.68394470214844,1.5032734870910645,0.0,281.8052673339844,288.1911315917969
125.0,1.9093897342681885,-0.00016648671589791775,5870.0,0.0,282.4158935546875,0.006091328803449869,2.1121373176574707,52.693878173828125,2.4508256912231445,0.0,281.84893798828125,288.1849060058594
132.0,1.9212121963500977,-0.00017957336967810988,5858.0,0.0,282.2294616699219,0.006104969885200262,2.1390130519866943,52.7235107421875,2.794147491455078,0.0,281.89007568359375,288.1836242675781
137.0,2.000237226486206,-0.00019142984820064157,7455.0,0.0,282.0644226074219,0.006117406766861677,2.164043664932251,52.77639389038086,0.18902210891246796,0.0,281.9279479980469,288.1882019042969
143.0,2.1377828121185303,-0.0002018046798184514,4523.0,0.0,281.92584228515625,0.0061283656395971775,2.186821937561035,52.856075286865234,0.0,0.0,281.9617614746094,288.19952392578125
152.0,2.297376871109009,-0.00021044639288447797,5083.0,0.0,281.81884765625,0.0061375717632472515,2.2069406509399414,52.966102600097656,0.009533487260341644,0.0,281.9908142089844,288.218505859375
163.0,2.4424681663513184,-0.0002171035303035751,5891.0,0.0,281.74853515625,0.006144751328974962,2.2239925861358643,53.110023498535156,0.10611727833747864,0.0,282.01434326171875,288.2460021972656
172.0,2.5381202697753906,-0.00022152460587676615,5741.0,0.0,281.7200012207031,0.006149630527943373,2.237570285797119,53.29138946533203,0.4845099449157715,0.0,282.03155517578125,288.2829895019531
180.0,2.5892066955566406,-0.0002234581916127354,5931.0,0.0,281.73834228515625,0.006151935085654259,2.2472665309906006,53.51374816894531,0.0,0.0,282.0417785644531,288.3302917480469
187.0,2.6159768104553223,-0.00022265176812652498,5931.0,0.0,281.80535888671875,0.006152342073619366,2.2525038719177246,53.78688049316406,0.0,0.0,282.04876708984375,288.39239501953125
194.0,2.633289098739624,-0.00021912860393058509,3989.0,0.0,281.91424560546875,0.00615271320566535,2.252995014190674,54.122474670410156,0.12929028272628784,0.0,282.0615234375,288.4760437011719
205.0,2.6560027599334717,-0.0002131568471668288,5760.0,0.0,282.0608825683594,0.006152932997792959,2.249246597290039,54.514068603515625,0.14224129915237427,0.0,282.0788269042969,288.57879638671875
217.0,2.693929672241211,-0.0002050089096883312,6054.0,0.0,282.2415466308594,0.006152810994535685,2.241786003112793,54.95463943481445,0.10951528698205948,0.0,282.09918212890625,288.6978454589844
228.0,2.7370548248291016,-0.0001949572324519977,4532.0,0.0,282.45233154296875,0.006152156740427017,2.231140613555908,55.43715286254883,1.6460776329040527,0.0,282.1210632324219,288.83038330078125
240.0,2.782456159591675,-0.00018327421275898814,4122.0,0.0,282.6894226074219,0.006150779780000448,2.2178380489349365,55.95458221435547,5.553811073303223,0.0,282.1428527832031,288.9736328125
246.0,2.828320264816284,-0.000170232291566208,2510.0,0.0,282.9490051269531,0.006148490123450756,2.2024054527282715,56.499900817871094,0.6238058805465698,0.0,282.1630859375,289.12481689453125
252.0,2.8728342056274414,-0.00015610388072673231,2611.0,0.0,283.22723388671875,0.006145096849650145,2.185370445251465,57.06607437133789,0.0,0.0,282.1802062988281,289.2811584472656
254.0,2.9187560081481934,-0.0001411613920936361,2611.0,0.0,283.520263671875,0.006140409968793392,2.1672606468200684,57.64607238769531,0.0,0.0,282.1926574707031,289.4398193359375
267.0,2.966766119003296,-0.00012567726662382483,2571.0,0.0,283.8243103027344,0.006134239491075277,2.1486032009124756,58.232872009277344,0.0,0.0,282.1989440917969,289.5980224609375
276.0,3.012315273284912,-0.00010992390889441594,2569.0,0.0,284.1355285644531,0.006126394495368004,2.1299257278442383,58.81943893432617,0.0,0.0,282.19744873046875,289.75299072265625
291.0,3.0508530139923096,-9.417374531039968e-05,2718.0,0.0,284.4500427246094,0.00611668499186635,2.111755609512329,59.398746490478516,0.0,0.0,282.18670654296875,289.9019470214844
295.0,3.0780746936798096,-7.869919500080869e-05,2788.0,0.0,284.7640686035156,0.0061049205251038074,2.0946204662323,59.96376419067383,0.0,0.0,282.1651611328125,290.0420837402344
301.0,3.094334363937378,-6.37726770946756e-05,2771.0,0.0,285.07379150390625,0.006090910639613867,2.079047441482544,60.50746154785156,0.0,0.0,282.1312255859375,290.1706237792969
312.0,3.1027262210845947,-4.966662163496949e-05,2712.0,0.0,285.37530517578125,0.006074465345591307,2.0655641555786133,61.02281188964844,0.0,0.0,282.08343505859375,290.28472900390625
324.0,3.1061482429504395,-3.665343683678657e-05,2610.0,0.0,285.66485595703125,0.006055393721908331,2.0546979904174805,61.50278091430664,0.0,0.0,282.02020263671875,290.3816833496094
319.0,3.107499361038208,-2.5005552743095905e-05,2610.0,0.0,285.9385681152344,0.006033505778759718,2.046976327896118,61.940345764160156,0.0,0.0,281.9400329589844,290.4586486816406
322.0,3.1168439388275146,-1.4995387573435437e-05,2516.0,0.0,286.192626953125,0.006008611526340246,2.042926788330078,62.32847213745117,0.0,0.0,281.84130859375,290.5128479003906
326.0,3.141751289367676,-6.895360456837807e-06,2516.0,0.0,286.4232177734375,0.0059805200435221195,2.043076753616333,62.660133361816406,0.0,0.0,281.7225646972656,290.54150390625
311.0,3.159141778945923,-9.7789381925395e-07,2391.0,0.0,286.62646484375,0.005949040874838829,2.0479536056518555,62.92829895019531,0.0,0.0,281.5822448730469,290.5417785644531
326.0,3.144702434539795,2.8471602036006516e-06,2434.0,0.0,286.8089294433594,0.005912750493735075,2.055915594100952,63.132728576660156,0.0,0.0,281.41357421875,290.5117492675781
335.0,3.07407283782959,5.3068688430357724e-06,2403.0,0.0,286.99090576171875,0.005869284737855196,2.0627222061157227,63.287227630615234,0.0,0.0,281.2066345214844,290.45318603515625
338.0,2.928446054458618,6.535674856422702e-06,2385.0,0.0,287.17205810546875,0.005819377023726702,2.0687434673309326,63.3963623046875,0.37273335456848145,0.0,280.96533203125,290.36871337890625
338.0,2.728067398071289,6.6425459408492316e-06,2414.0,0.0,287.3512268066406,0.0057638646103441715,2.074519157409668,63.46426010131836,1.4205498695373535,0.0,280.6939697265625,290.260986328125
358.0,2.504793167114258,5.7364509302715305e-06,2414.0,0.0,287.52728271484375,0.005703584291040897,2.080589532852173,63.495052337646484,1.826937198638916,0.0,280.3968811035156,290.132568359375
390.0,2.2904796600341797,3.926358203898417e-06,2480.0,0.0,287.69903564453125,0.0056393747217953205,2.0874948501586914,63.49285888671875,0.9873325824737549,0.0,280.07843017578125,289.986083984375
439.0,2.110809803009033,1.32123557250452e-06,2528.0,0.0,287.8653869628906,0.005572072695940733,2.095775604248047,63.46181106567383,0.9490147829055786,0.0,279.7429504394531,289.8241271972656
468.0,1.9437063932418823,-1.969948243640829e-06,2533.0,0.0,288.025146484375,0.005502515938133001,2.105971336364746,63.40603256225586,0.7236447334289551,0.0,279.3947448730469,289.6493225097656
517.0,1.785111427307129,-5.838224751641974e-06,2682.0,0.0,288.1771545410156,0.005431541707366705,2.1186230182647705,63.329647064208984,0.773291826248169,0.0,279.0381774902344,289.46429443359375
575.0,1.6380890607833862,-1.0174626368097961e-05,2841.0,0.0,288.3203125,0.005359988193958998,2.134270191192627,63.236785888671875,0.6854724884033203,0.0,278.6775817871094,289.2716064453125
607.0,1.505703091621399,-1.487018380430527e-05,2914.0,0.0,288.45343017578125,0.005288692191243172,2.1534531116485596,63.13157272338867,0.9411681890487671,0.0,278.3172607421875,289.07391357421875
670.0,1.3902857303619385,-1.9815928681055084e-05,2892.0,0.0,288.5753479003906,0.005218491889536381,2.1767125129699707,63.018131256103516,1.2799935340881348,0.0,277.96160888671875,288.8738098144531
733.0,1.29032301902771,-2.4902894438127987e-05,2892.0,0.0,288.6849670410156,0.005150224547833204,2.204587936401367,62.90059280395508,0.6739206314086914,0.0,277.61492919921875,288.6739196777344
771.0,1.2031329870224,-3.002211087732576e-05,2847.0,0.0,288.7810974121094,0.0050847274251282215,2.2376201152801514,62.783077239990234,0.0,0.0,277.2815246582031,288.476806640625
807.0,1.1260379552841187,-3.506461143842898e-05,2902.0,0.0,288.86260986328125,0.005022838711738586,2.276348829269409,62.669715881347656,0.0,0.0,276.9657897949219,288.28509521484375
815.0,1.0564086437225342,-3.992142592323944e-05,2987.0,0.0,288.9283142089844,0.004965395200997591,2.321314573287964,62.56463623046875,0.0,0.0,276.67205810546875,288.1014404296875
827.0,0.994299590587616,-4.448358595254831e-05,3112.0,0.0,288.97711181640625,0.004913235083222389,2.3730573654174805,62.47195816040039,0.0,0.0,276.4046325683594,287.92840576171875
900.0,0.9412189722061157,-4.8642123147146776e-05,3437.0,0.0,289.0078125,0.00486719561740756,2.432117462158203,62.395809173583984,0.0,0.0,276.1678466796875,287.7685852050781
90.0,2.490013837814331,6.688747472560763e-11,4182.0,0.0,283.97607421875,0.005923576653003693,1.7251619100570679,52.34893798828125,0.0,0.0,281.3427734375,288.1138000488281
90.0,2.5450055599212646,6.163530102964998e-11,4383.0,0.0,284.0273132324219,0.0059224520809948444,1.732470989227295,52.43714904785156,0.0,0.0,281.3421936035156,288.136474609375
91.0,2.617213726043701,5.317521423187088e-11,5677.0,0.0,284.06646728515625,0.005922207608819008,1.7408384084701538,52.52100372314453,0.0,0.0,281.34423828125,288.1570129394531
93.0,2.694303035736084,4.11552493473355e-11,6735.0,0.0,284.0948181152344,0.0059229047037661076,1.7502689361572266,52.59955596923828,0.0,0.0,281.3492126464844,288.1746826171875
96.0,2.7608840465545654,2.5223436186938564e-11,6735.0,0.0,284.1136779785156,0.00592460623010993,1.7607672214508057,52.671852111816406,0.0,0.0,281.3573303222656,288.1888122558594
97.0,2.801567554473877,5.027814102553929e-12,6998.0,0.0,284.12432861328125,0.005927374120801687,1.7723379135131836,52.7369499206543,1.5366722345352173,0.0,281.3688659667969,288.19873046875
99.0,2.8092830181121826,-2.110288853385267e-11,7458.0,0.0,284.1148681640625,0.0059316642582416534,1.7857611179351807,52.78898620605469,3.7525548934936523,0.0,281.385009765625,288.203369140625
100.0,2.794264078140259,-5.5679679616948974e-11,7052.0,0.0,284.0597229003906,0.00593823054805398,1.8025327920913696,52.81858444213867,3.7525546550750732,0.0,281.40753173828125,288.2021484375
102.0,2.76043701171875,-9.776171538966594e-11,7337.0,0.0,283.96319580078125,0.005946837365627289,1.8223153352737427,52.828857421875,1.4468921422958374,0.0,281.4357604980469,288.1959533691406
104.0,2.711517810821533,-1.4629308875413471e-10,6586.0,0.0,283.83062744140625,0.005957216490060091,1.844706654548645,52.82334899902344,6.916837692260742,0.0,281.4689636230469,288.1856689453125
105.0,2.650634288787842,-2.002179255722325e-10,5948.0,0.0,283.6673583984375,0.005969098769128323,1.8693047761917114,52.80559539794922,0.7281284332275391,0.0,281.50634765625,288.1722412109375
107.0,2.565603256225586,-2.584802927252383e-10,3812.0,0.0,283.478759765625,0.005982215516269207,1.8957077264785767,52.77914047241211,16.559675216674805,0.0,281.54718017578125,288.15655517578125
110.0,2.461301803588867,-3.20024340361158e-10,3812.0,0.0,283.2701721191406,0.00599629757925868,1.923513650894165,52.74751663208008,18.019641876220703,0.0,281.5907287597656,288.13958740234375
109.0,2.3526768684387207,-3.837941353612706e-10,3004.0,0.0,283.0469665527344,0.006011076271533966,1.9523204565048218,52.71426773071289,3660.684814453125,0.0,281.6361999511719,288.12225341796875
110.0,2.2546751499176025,-4.4873380011800634e-10,2777.0,0.0,282.81451416015625,0.006026282906532288,1.9817262887954712,52.68292999267578,3173.217041015625,0.0,281.6828308105469,288.10540771484375
112.0,2.1739816665649414,-5.137874570237955e-10,3010.0,0.0,282.578125,0.006041648332029581,2.011329174041748,52.65704345703125,4720.7294921875,0.0,281.72991943359375,288.0900573730469
114.0,2.0887229442596436,-5.77899172959917e-10,4176.0,0.0,282.34320068359375,0.00605690386146307,2.040727138519287,52.6401481628418,42.55316162109375,0.0,281.77667236328125,288.0770568847656
119.0,2.0127880573272705,-6.400130425632256e-10,4702.0,0.0,282.1150817871094,0.006071780808269978,2.0695180892944336,52.63578414916992,8.029088973999023,0.0,281.8223571777344,288.0673828125
123.0,1.965035319328308,-6.990731882261514e-10,5388.0,0.0,281.8990783691406,0.00608601002022624,2.0973002910614014,52.64748764038086,0.0,0.0,281.8661804199219,288.0618896484375
128.0,1.9643224477767944,-7.540237323411247e-10,6008.0,0.0,281.70062255859375,0.006099323276430368,2.123671531677246,52.67879867553711,0.6164970397949219,0.0,281.9074401855469,288.0615539550781
