tmmx,tmmn,PrevFireMask,pr,pdsi,FireMask,vs,elevation,population,erc,sph,th,NDVI
278.76336669921875,269.11505126953125,0.0,0.0,1.105031132698059,0.0,6.3590474128723145,97.0,8.162094116210938,27.225696563720703,0.0017047086730599403,72.92366790771484,5893.0
278.7744445800781,269.1133117675781,0.0,0.0,1.0623244047164917,0.0,6.366526126861572,97.0,7.091804027557373,27.205228805541992,0.0017084481660276651,72.92942810058594,5404.0
278.7854919433594,269.11151123046875,0.0,0.0,1.0219148397445679,0.0,6.373928546905518,108.0,5.428956508636475,27.186738967895508,0.0017118791583925486,72.94076538085938,6972.0
278.79656982421875,269.1095886230469,0.0,0.0,0.9919466376304626,0.0,6.381309509277344,100.0,3.660623550415039,27.169862747192383,0.0017150337807834148,72.95734405517578,7235.0
278.8077087402344,269.1075439453125,0.0,0.0,0.9806318879127502,0.0,6.3887224197387695,94.0,3.17204213142395,27.15423011779785,0.0017179439309984446,72.97881317138672,7401.0
278.8190002441406,269.1053771972656,0.0,0.0,0.997784435749054,0.0,6.396221160888672,87.0,3.1683926582336426,27.139476776123047,0.0017206412740051746,73.00485229492188,6837.0
278.8304138183594,269.10308837890625,0.0,0.0,1.0350738763809204,0.0,6.403859615325928,91.0,3.1683926582336426,27.125232696533203,0.0017231579404324293,73.03509521484375,6577.0
278.8420715332031,269.10064697265625,0.0,0.0,1.0766446590423584,0.0,6.411692142486572,89.0,1.8644917011260986,27.111133575439453,0.0017255258280783892,73.06922149658203,6523.0
278.8539733886719,269.0980529785156,0.0,0.0,1.1066412925720215,0.0,6.419771671295166,94.0,0.7206300497055054,27.096811294555664,0.0017277768347412348,73.10688018798828,6457.0
278.50714111328125,269.0202331542969,0.0,0.0,1.9577512741088867,0.0,6.389908790588379,117.0,7.164119720458984,29.08426284790039,0.001436138292774558,75.88176727294922,5571.0
278.50775146484375,269.0156555175781,0.0,0.0,2.045017957687378,0.0,6.375246047973633,119.0,7.175727844238281,29.044296264648438,0.001438478589989245,75.79107666015625,6553.0
278.5084228515625,269.0113220214844,0.0,0.0,2.132361888885498,0.0,6.3603596687316895,113.0,7.167032241821289,29.00318145751953,0.0014408165588974953,75.69580078125,6258.0
278.5091857910156,269.0072326660156,0.0,0.0,2.2044529914855957,0.0,6.3453803062438965,97.0,6.762327194213867,28.961111068725586,0.0014431716408580542,75.5969467163086,5527.0
278.510009765625,269.00341796875,0.0,0.0,2.255033493041992,0.0,6.33043909072876,86.0,5.662054061889648,28.918275833129883,0.0014455635100603104,75.49549865722656,5720.0
278.51092529296875,268.9999694824219,0.0,0.0,2.2962820529937744,0.0,6.315666198730469,79.0,5.197778701782227,28.874866485595703,0.0014480114914476871,75.3924560546875,5720.0
278.5119323730469,268.9968566894531,0.0,0.0,2.3266243934631348,0.0,6.3011932373046875,74.0,2.0222132205963135,28.831073760986328,0.0014505351427942514,75.2887954711914,5216.0
278.5130310058594,268.994140625,0.0,0.0,2.3437962532043457,0.0,6.287149906158447,84.0,2.2734150886535645,28.78708839416504,0.0014531539054587483,75.1855239868164,4326.0
278.5141906738281,268.9918518066406,0.0,0.0,2.345442295074463,0.0,6.273667812347412,85.0,7.514934062957764,28.74310302734375,0.0014558874536305666,75.0836181640625,5683.0
278.5155029296875,268.9900207519531,0.0,0.0,2.325340747833252,0.0,6.26087760925293,95.0,3.7307796478271484,28.69930648803711,0.0014587552286684513,74.98408508300781,6340.0
278.5168762207031,268.9886779785156,0.0,0.0,2.2874608039855957,0.0,6.2489094734191895,107.0,5.318485260009766,28.6558895111084,0.0014617767883464694,74.88790130615234,7122.0
278.51837158203125,268.98785400390625,0.0,0.0,2.241178035736084,0.0,6.237894535064697,120.0,5.179624557495117,28.61304473876953,0.0014649714576080441,74.79606628417969,6357.0
278.5199890136719,268.9875793457031,0.0,0.0,2.1958680152893066,0.0,6.227963447570801,117.0,5.119428634643555,28.570960998535156,0.0014683589106425643,74.70956420898438,6075.0
278.521728515625,268.9878845214844,0.0,0.0,2.160382032394409,0.0,6.219246864318848,123.0,17.020349502563477,28.529830932617188,0.0014719587052240968,74.62939453125,6026.0
278.5235900878906,268.9888000488281,0.0,0.0,2.1342220306396484,0.0,6.211875915527344,128.0,14.560806274414062,28.489845275878906,0.0014757901662960649,74.55654907226562,6028.0
278.5254821777344,268.99053955078125,0.0,0.0,2.109102249145508,0.0,6.205810546875,128.0,20.24346160888672,28.450593948364258,0.00147986167576164,74.49031829833984,6480.0
278.52728271484375,268.9933776855469,0.0,0.0,2.0765256881713867,0.0,6.200709342956543,130.0,23.073017120361328,28.410905838012695,0.0014841494848951697,74.42732238769531,6410.0
278.529052734375,268.9971923828125,0.0,0.0,2.0279946327209473,0.0,6.196505546569824,133.0,13.976799011230469,28.370834350585938,0.0014886378776282072,74.36723327636719,6978.0
278.53076171875,269.0018615722656,0.0,0.0,1.9550710916519165,0.0,6.193145751953125,128.0,6.1717658042907715,28.330476760864258,0.0014933113707229495,74.30986022949219,6978.0
278.5325012207031,269.00732421875,0.0,0.0,1.8612446784973145,0.0,6.190575122833252,126.0,7.213189125061035,28.289936065673828,0.0014981545973569155,74.25498962402344,6712.0
278.5342712402344,269.013427734375,0.0,0.0,1.7586579322814941,0.0,6.188739776611328,119.0,7.305099964141846,28.249309539794922,0.0015031523071229458,74.20242309570312,7079.0
278.5361022949219,269.02008056640625,0.0,0.0,1.6595237255096436,0.0,6.187585830688477,106.0,5.565812110900879,28.208698272705078,0.0015082890167832375,74.1519546508789,6829.0
278.53802490234375,269.02716064453125,0.0,0.0,1.5753066539764404,0.0,6.187058448791504,122.0,6.2785820960998535,28.168203353881836,0.0015135494759306312,74.10338592529297,7296.0
278.54010009765625,269.0345458984375,0.0,0.0,1.495970368385315,0.0,6.187104225158691,127.0,6.830983638763428,28.1279239654541,0.0015189183177426457,74.05651092529297,6459.0
278.5423278808594,269.0421447753906,0.0,0.0,1.420317530632019,0.0,6.187668323516846,132.0,6.749268531799316,28.087961196899414,0.0015243801753968,74.01112365722656,6072.0
278.5447692871094,269.0498352050781,0.0,0.0,1.3564332723617554,0.0,6.18869686126709,144.0,4.781529426574707,28.048412322998047,0.0015299197984859347,73.96703338623047,5227.0
278.5474548339844,269.0574951171875,0.0,0.0,1.3124028444290161,0.0,6.190135478973389,131.0,4.397680282592773,28.00937843322754,0.0015355217037722468,73.92401885986328,7211.0
278.5503845214844,269.0650329589844,0.0,0.0,1.296744704246521,0.0,6.191930770874023,138.0,4.397679328918457,27.970958709716797,0.0015411705244332552,73.88189697265625,6507.0
278.5535888671875,269.07232666015625,0.0,0.0,1.310995101928711,0.0,6.194027423858643,134.0,4.426632881164551,27.933256149291992,0.0015468511264771223,73.8404541015625,4923.0
278.5571594238281,269.07928466796875,0.0,0.0,1.3436827659606934,0.0,6.196372032165527,138.0,4.358285427093506,27.8963680267334,0.0015525480266660452,73.79948425292969,5216.0
278.5610656738281,269.08575439453125,0.0,0.0,1.3825050592422485,0.0,6.198910236358643,137.0,2.962829113006592,27.860395431518555,0.0015582458581775427,73.7587890625,5216.0
278.5653991699219,269.0916442871094,0.0,0.0,1.4151594638824463,0.0,6.201587677001953,141.0,3.974353313446045,27.825437545776367,0.0015639292541891336,73.71817016601562,4503.0
278.57012939453125,269.0968322753906,0.0,0.0,1.4395227432250977,0.0,6.204350471496582,144.0,4.7728071212768555,27.791593551635742,0.0015695829642936587,73.67742156982422,5710.0
278.5753173828125,269.1012268066406,0.0,0.0,1.4637364149093628,0.0,6.207144260406494,143.0,19.721843719482422,27.75896644592285,0.0015751916216686368,73.6363296508789,5490.0
278.5810241699219,269.1047058105469,0.0,0.0,1.4877305030822754,0.0,6.2099151611328125,123.0,15.605838775634766,27.727651596069336,0.0015807397430762649,73.59471130371094,5947.0
278.58721923828125,269.10736083984375,0.0,0.0,1.5114014148712158,0.0,6.212730407714844,106.0,14.265296936035156,27.69776153564453,0.001586295897141099,73.55191040039062,6312.0
278.5938720703125,269.1095275878906,0.0,0.0,1.5353381633758545,0.0,6.215831279754639,112.0,1.9446871280670166,27.669300079345703,0.0015920227160677314,73.5071029663086,7295.0
278.6009521484375,269.11126708984375,0.0,0.0,1.567301630973816,0.0,6.2192230224609375,127.0,2.492123603820801,27.64215660095215,0.0015979008749127388,73.460693359375,7290.0
278.6084289550781,269.11260986328125,0.0,0.0,1.6014503240585327,0.0,6.222901821136475,127.0,2.743248462677002,27.616220474243164,0.0016039040638133883,73.41312408447266,7505.0
278.6163330078125,269.1135559082031,0.0,0.0,1.6274278163909912,0.0,6.226863384246826,123.0,3.1167054176330566,27.59137725830078,0.001610006089322269,73.3648452758789,7283.0
278.62457275390625,269.1141357421875,0.0,0.0,1.6348774433135986,0.0,6.231104373931885,121.0,3.538529872894287,27.567516326904297,0.0016161807579919696,73.31629180908203,7113.0
278.6331481933594,269.1144104003906,0.0,0.0,1.613295316696167,0.0,6.235620975494385,138.0,3.9197001457214355,27.544525146484375,0.0016224017599597573,73.26791381835938,6501.0
278.64202880859375,269.1143798828125,0.0,0.0,1.5632317066192627,0.0,6.240408897399902,156.0,5.42356538772583,27.52229118347168,0.0016286429017782211,73.22015380859375,6501.0
278.6512145996094,269.11407470703125,0.0,0.0,1.4985066652297974,0.0,6.24546480178833,130.0,5.9632954597473145,27.500701904296875,0.0016348781064152718,73.1734619140625,7131.0
278.66064453125,269.113525390625,0.0,0.0,1.4334419965744019,0.0,6.250784397125244,129.0,6.070940971374512,27.47964859008789,0.0016410810640081763,73.1282730102539,6920.0
278.6703186035156,269.11273193359375,0.0,0.0,1.3823542594909668,0.0,6.256363868713379,127.0,6.268404006958008,27.459012985229492,0.001647225464694202,73.08503723144531,6434.0
278.6802062988281,269.1117248535156,0.0,0.0,1.348214864730835,0.0,6.262199401855469,127.0,6.268403053283691,27.438688278198242,0.0016532852314412594,73.04420471191406,7393.0
278.6902770996094,269.1105651855469,0.0,0.0,1.3222161531448364,0.0,6.268287181854248,116.0,6.268404006958008,27.418560028076172,0.0016592340543866158,73.0062026977539,5867.0
278.7005310058594,269.1092529296875,0.0,0.0,1.2998441457748413,0.0,6.274623394012451,106.0,6.268404006958008,27.398513793945312,0.0016650458564981818,72.97149658203125,5044.0
278.7109375,269.1078186035156,0.0,0.0,1.2765846252441406,0.0,6.281204700469971,109.0,14.102959632873535,27.378442764282227,0.0016706942114979029,72.94051361083984,5560.0
278.721435546875,269.1062927246094,0.0,0.0,1.2483934164047241,0.0,6.288025856018066,117.0,12.95020580291748,27.35822868347168,0.0016761530423536897,72.91370391845703,6728.0
278.7320251464844,269.1047058105469,0.0,0.0,1.2171146869659424,0.0,6.295084476470947,123.0,3.7294905185699463,27.337764739990234,0.0016813960392028093,72.89151000976562,7830.0
278.7427062988281,269.1030578613281,0.0,0.0,1.1845026016235352,0.0,6.302375793457031,115.0,6.34535551071167,27.31693458557129,0.0016863971250131726,72.87438201904297,7219.0
278.75341796875,269.10137939453125,0.0,0.0,1.1514769792556763,0.0,6.309895992279053,105.0,6.688361167907715,27.295629501342773,0.0016911299899220467,72.86276245117188,5540.0
278.7641296386719,269.0997314453125,0.0,0.0,1.1189576387405396,0.0,6.317641735076904,106.0,7.18448543548584,27.273733139038086,0.0016955684404820204,72.85709381103516,5540.0
278.7747802734375,269.0980529785156,0.0,0.0,1.0844801664352417,0.0,6.325520992279053,107.0,5.016363143920898,27.25201416015625,0.0016996796475723386,72.8572769165039,6944.0
278.7852478027344,269.0963134765625,0.0,0.0,1.0442930459976196,0.0,6.333364486694336,95.0,5.017116546630859,27.23217010498047,0.0017034535994753242,72.86224365234375,6373.0
278.7955322265625,269.0945129394531,0.0,0.0,1.0059707164764404,0.0,6.341214179992676,96.0,5.542919158935547,27.213947296142578,0.0017069210298359394,72.87174987792969,6179.0
278.8057556152344,269.09259033203125,0.0,0.0,0.9775413870811462,0.0,6.349118709564209,96.0,5.542919158935547,27.197017669677734,0.0017101134872063994,72.88557434082031,6415.0
278.8159484863281,269.090576171875,0.0,0.0,0.9670957326889038,0.0,6.357127666473389,103.0,5.1639933586120605,27.181055068969727,0.0017130629858002067,72.90353393554688,6646.0
278.826171875,269.08843994140625,0.0,0.0,0.9839671850204468,0.0,6.36529016494751,89.0,3.50008487701416,27.16573143005371,0.0017158010741695762,72.92540740966797,6018.0
278.83648681640625,269.086181640625,0.0,0.0,1.0200763940811157,0.0,6.373655319213867,82.0,3.8172991275787354,27.150718688964844,0.0017183594172820449,72.95098876953125,7181.0
278.8469543457031,269.08380126953125,0.0,0.0,1.0602823495864868,0.0,6.382272720336914,80.0,4.123025894165039,27.135692596435547,0.0017207696801051497,72.98008728027344,6867.0
278.857666015625,269.0812683105469,0.0,0.0,1.0894439220428467,0.0,6.391191005706787,85.0,2.271183490753174,27.120323181152344,0.0017230638768523932,73.01248168945312,6744.0
278.48883056640625,268.99932861328125,0.0,0.0,2.0235910415649414,0.0,6.38389778137207,91.0,8.719844818115234,29.10472297668457,0.0014330078847706318,75.93302917480469,5704.0
278.4894714355469,268.9942932128906,0.0,0.0,2.124067544937134,0.0,6.368658542633057,89.0,11.325861930847168,29.06324005126953,0.0014351826393976808,75.83809661865234,5278.0
278.49017333984375,268.9894714355469,0.0,0.0,2.223095655441284,0.0,6.353180885314941,89.0,11.417043685913086,29.020566940307617,0.001437353203073144,75.73821258544922,5507.0
278.4909362792969,268.98492431640625,0.0,0.0,2.303950548171997,0.0,6.337597846984863,83.0,12.078584671020508,28.97690773010254,0.0014395404141396284,75.63440704345703,6313.0
278.4918212890625,268.980712890625,0.0,0.0,2.359257936477661,0.0,6.322042942047119,82.0,4.367140769958496,28.932458877563477,0.0014417649945244193,75.52774047851562,6648.0
278.4927978515625,268.9768371582031,0.0,0.0,2.401803493499756,0.0,6.3066487312316895,88.0,1.6219112873077393,28.887420654296875,0.0014440476661548018,75.41923522949219,6648.0
278.4938659667969,268.97332763671875,0.0,0.0,2.431238889694214,0.0,6.291548728942871,80.0,0.5271275043487549,28.84199333190918,0.0014464095002040267,75.3099365234375,5361.0
278.4950866699219,268.9702453613281,0.0,0.0,2.4465248584747314,0.0,6.276875972747803,94.0,2.7007510662078857,28.796377182006836,0.0014488711021840572,75.20088958740234,5104.0
278.4964599609375,268.9676513671875,0.0,0.0,2.4465181827545166,0.0,6.262763977050781,96.0,9.421224594116211,28.750770568847656,0.0014514533104375005,75.0931396484375,6227.0
278.49798583984375,268.9655456542969,0.0,0.0,2.425013780593872,0.0,6.249344825744629,88.0,5.097939491271973,28.705373764038086,0.0014541768468916416,74.98771667480469,6488.0
278.4996643066406,268.9639587402344,0.0,0.0,2.385291814804077,0.0,6.236752510070801,104.0,1.8194797039031982,28.66038703918457,0.0014570626663044095,74.88567352294922,7181.0
278.50152587890625,268.96295166015625,0.0,0.0,2.336374521255493,0.0,6.225119590759277,114.0,1.8822014331817627,28.616010665893555,0.0014601314906030893,74.78804779052734,7068.0
278.5035705566406,268.96258544921875,0.0,0.0,2.2872848510742188,0.0,6.214580059051514,119.0,6.508109092712402,28.57244300842285,0.0014634040417149663,74.69586944580078,6453.0
278.5058288574219,268.9628601074219,0.0,0.0,2.2463226318359375,0.0,6.205265998840332,115.0,21.85645294189453,28.529882431030273,0.0014669011579826474,74.61019897460938,7428.0
278.5082702636719,268.96380615234375,0.0,0.0,2.2121527194976807,0.0,6.197310924530029,119.0,20.02737045288086,28.4885311126709,0.0014706436777487397,74.53205871582031,7200.0
278.51092529296875,268.96563720703125,0.0,0.0,2.1778080463409424,0.0,6.190669536590576,116.0,11.443206787109375,28.44792366027832,0.0014746399829164147,74.46054077148438,6466.0
278.51361083984375,268.96868896484375,0.0,0.0,2.136399984359741,0.0,6.184982776641846,129.0,16.41094207763672,28.40675926208496,0.0014788637636229396,74.3917465209961,6276.0
278.516357421875,268.9728088378906,0.0,0.0,2.081040382385254,0.0,6.180185794830322,136.0,24.75662612915039,28.3651065826416,0.001483298372477293,74.3254165649414,6276.0
278.5191955566406,268.9778747558594,0.0,0.0,2.004434823989868,0.0,6.176226615905762,135.0,11.526407241821289,28.32309341430664,0.0014879275113344193,74.26141357421875,6905.0
278.52215576171875,268.9837951660156,0.0,0.0,1.9092034101486206,0.0,6.1730523109436035,128.0,12.110111236572266,28.280841827392578,0.0014927353477105498,74.19963836669922,6874.0
278.52520751953125,268.99041748046875,0.0,0.0,1.8061566352844238,0.0,6.1706109046936035,120.0,7.133546352386475,28.23847770690918,0.0014977054670453072,74.13995361328125,6871.0
278.52838134765625,268.9976501464844,0.0,0.0,1.7061785459518433,0.0,6.168849468231201,119.0,12.659492492675781,28.196123123168945,0.0015028220368549228,74.08223724365234,6839.0
278.53173828125,269.0053405761719,0.0,0.0,1.6194126605987549,0.0,6.167716026306152,118.0,5.454486846923828,28.15390396118164,0.0015080688754096627,74.02638244628906,7166.0
278.5352478027344,269.01336669921875,0.0,0.0,1.5353477001190186,0.0,6.167158126831055,117.0,6.8291778564453125,28.1119441986084,0.001513429800979793,73.97225189208984,5978.0
278.5389404296875,269.0216369628906,0.0,0.0,1.4538617134094238,0.0,6.167123317718506,137.0,6.830984115600586,28.07036590576172,0.0015188887482509017,73.91973876953125,5799.0
278.5428161621094,269.0299987792969,0.0,0.0,1.3842759132385254,0.0,6.1675591468811035,143.0,5.250439643859863,28.029294967651367,0.0015244297683238983,73.86871337890625,5825.0
278.54693603515625,269.038330078125,0.0,0.0,1.335911750793457,0.0,6.168413162231445,136.0,4.453683853149414,27.988855361938477,0.0015300365630537271,73.81905364990234,7057.0
278.55126953125,269.0465393066406,0.0,0.0,1.3181843757629395,0.0,6.169632911682129,140.0,4.870454788208008,27.949172973632812,0.001535693067125976,73.77064514160156,5552.0
278.55584716796875,269.054443359375,0.0,0.0,1.3318066596984863,0.0,6.17116641998291,136.0,5.168472766876221,27.910367965698242,0.001541383215226233,73.7233657836914,6729.0
278.5606994628906,269.0619812011719,0.0,0.0,1.3650765419006348,0.0,6.1729607582092285,135.0,5.173035621643066,27.872568130493164,0.0015470910584554076,73.67709350585938,6729.0
