erc,elevation,th,NDVI,population,FireMask,pdsi,tmmx,sph,tmmn,vs,pr,PrevFireMask
64.45564270019531,2057.0,164.11000061035156,7301.0,0.0,0.0,-0.10217136144638062,298.4376220703125,0.0037953334394842386,275.0320129394531,3.0231478214263916,0.0,0.0
64.51649475097656,2042.0,162.7690887451172,6528.0,0.0,0.0,-0.09024123847484589,298.353515625,0.0038007094990462065,275.06707763671875,3.025207281112671,0.0,0.0
64.5740966796875,2157.0,161.41827392578125,6528.0,0.0,0.0,-0.08497194200754166,298.2743835449219,0.0038061055820435286,275.100830078125,3.027373790740967,0.0,0.0
64.6280288696289,2177.0,160.06719970703125,7235.0,0.0,0.0,-0.09571924805641174,298.201416015625,0.003811526345089078,275.1330871582031,3.029644250869751,0.0,0.0
64.6778793334961,2082.0,158.72552490234375,7738.0,0.0,0.0,-0.13262416422367096,298.13580322265625,0.0038169752806425095,275.16363525390625,3.0320146083831787,0.0,0.0
64.72322845458984,2184.0,157.40286254882812,6135.0,0.0,0.0,-0.19905704259872437,298.0787048339844,0.003822456579655409,275.1923522949219,3.0344817638397217,0.0,0.0
64.76366424560547,2330.0,156.10887145996094,6135.0,0.0,0.0,-0.28070884943008423,298.0312805175781,0.0038279742002487183,275.218994140625,3.0370419025421143,0.0,0.0
64.79875183105469,2499.0,154.85317993164062,5825.0,0.0,0.0,-0.3618452250957489,297.9947814941406,0.003833532566204667,275.243408203125,3.03969144821167,0.0,0.0
64.83061981201172,2413.0,153.6008758544922,6239.0,0.0,0.0,-0.4267318546772003,297.97021484375,0.0038391477428376675,275.26611328125,3.0425398349761963,0.0,0.0
64.86419677734375,2333.0,152.26498413085938,5023.0,0.0,0.0,-0.4703390598297119,297.95733642578125,0.0038448430132120848,275.28857421875,3.045804977416992,0.0,0.0
64.89884948730469,2211.0,150.8543701171875,5023.0,0.0,0.0,-0.5031898021697998,297.9549255371094,0.003850609064102173,275.31060791015625,3.0494418144226074,0.0,0.0
64.9337158203125,2143.0,149.38140869140625,4940.0,0.0,0.0,-0.5277420282363892,297.96173095703125,0.0038564347196370363,275.3320617675781,3.0533971786499023,0.0,0.0
64.96796417236328,2219.0,147.85850524902344,5105.0,0.0,0.0,-0.546363353729248,297.9765625,0.0038623097352683544,275.352783203125,3.0576164722442627,0.0,0.0
65.00074768066406,2105.0,146.2980194091797,5667.0,0.0,0.0,-0.5611013770103455,297.9981384277344,0.003868223400786519,275.3725891113281,3.062046527862549,0.0,0.0
65.03121948242188,2031.0,144.7123565673828,5667.0,0.0,0.0,-0.5683788061141968,298.0252990722656,0.0038741647731512785,275.39129638671875,3.0666327476501465,0.0,0.0
65.05853271484375,1892.0,143.11390686035156,6335.0,0.0,0.0,-0.5691882967948914,298.0567626953125,0.003880123607814312,275.4087219238281,3.071321964263916,0.0,0.0
65.08184051513672,1802.0,141.51502990722656,6042.0,0.0,0.0,-0.5670390725135803,298.09130859375,0.003886088728904724,275.42474365234375,3.0760598182678223,0.0,0.0
65.10031127929688,1660.0,139.9281463623047,5578.0,0.0,0.0,-0.5654404163360596,298.1277160644531,0.0038920496590435505,275.43914794921875,3.0807924270629883,0.0,0.0
65.11308288574219,1577.0,138.36563110351562,5578.0,0.0,0.0,-0.5660015940666199,298.1647644042969,0.003897995688021183,275.4517822265625,3.0854663848876953,0.0,0.0
65.11931610107422,1452.0,136.83985900878906,5518.0,0.0,0.0,-0.5647691488265991,298.2012023925781,0.0039039163384586573,275.46246337890625,3.090027332305908,0.0,0.0
65.11817169189453,1571.0,135.36322021484375,5713.0,0.0,0.0,-0.5636876225471497,298.23583984375,0.0039098006673157215,275.4710388183594,3.094421625137329,0.0,0.0
65.10880279541016,1697.0,133.94810485839844,6758.0,0.0,0.0,-0.5653439164161682,298.2674255371094,0.003915638197213411,275.4773254394531,3.098595380783081,0.0,0.0
65.09036254882812,1720.0,132.60691833496094,6758.0,0.0,0.0,-0.5723247528076172,298.2947082519531,0.003921417985111475,275.4811096191406,3.102494478225708,0.0,0.0
65.06200408935547,1878.0,131.3520050048828,6555.0,0.0,0.0,-0.5894656777381897,298.3164978027344,0.003927129786461592,275.4822998046875,3.106065511703491,0.0,0.0
65.02288055419922,2007.0,130.19578552246094,7054.0,0.0,0.0,-0.614858090877533,298.33154296875,0.003932762425392866,275.48065185546875,3.1092541217803955,0.0,0.0
64.97216033935547,2180.0,129.150634765625,7097.0,0.0,0.0,-0.6407397389411926,298.338623046875,0.00393830519169569,275.4760437011719,3.112006902694702,0.0,0.0
64.90898132324219,2256.0,128.22894287109375,7097.0,0.0,0.0,-0.6593478918075562,298.3365173339844,0.00394374830648303,275.4682922363281,3.114269495010376,0.0,0.0
64.83250427246094,2195.0,127.44309997558594,6398.0,0.0,0.0,-0.6638587713241577,298.323974609375,0.003949080128222704,275.4571838378906,3.1159884929656982,0.0,0.0
64.73600006103516,2244.0,126.79122161865234,5029.0,0.0,0.0,-0.6594324707984924,298.29962158203125,0.003954256884753704,275.44012451171875,3.117250442504883,-5.872784822713584e-05,0.0
64.60816955566406,2278.0,126.24456787109375,3814.0,0.0,0.0,-0.6472465395927429,298.26324462890625,0.003959215711802244,275.4122314453125,3.118333101272583,-0.00028952935826964676,0.0
64.45244598388672,2402.0,125.79605865478516,3814.0,0.0,0.0,-0.6257288455963135,298.2162170410156,0.003963981755077839,275.37481689453125,3.1192328929901123,-0.0006672035087831318,0.0
64.27275848388672,2342.0,125.4395980834961,4769.0,0.0,0.0,-0.5933071970939636,298.1599426269531,0.003968584351241589,275.3293151855469,3.119936227798462,-0.001161688705906272,0.0
64.07303619384766,2218.0,125.16909790039062,5930.0,0.0,0.0,-0.553490161895752,298.09588623046875,0.003973051439970732,275.2772216796875,3.120429277420044,-0.00174292316660285,0.0
63.857208251953125,2197.0,124.97846221923828,6577.0,0.0,0.0,-0.5131133794784546,298.0254211425781,0.003977411892265081,275.219970703125,3.1206982135772705,-0.002380845369771123,0.0
63.62920379638672,2235.0,124.86158752441406,6577.0,0.0,0.0,-0.4600450098514557,297.949951171875,0.003981694113463163,275.1590270996094,3.1207289695739746,-0.0030453933868557215,0.0
63.39295959472656,2263.0,124.81238555908203,6902.0,0.009515289217233658,0.0,-0.3811773955821991,297.8709411621094,0.003985926974564791,275.0958557128906,3.1205079555511475,-0.003706505987793207,0.0
63.152400970458984,2243.0,124.82475280761719,6826.0,0.018917951732873917,0.0,-0.26324647665023804,297.7897644042969,0.003990138880908489,275.0319519042969,3.120020866394043,-0.004334121011197567,0.0
62.022823333740234,1548.0,172.27908325195312,7768.0,0.016762614250183105,0.0,0.21985270082950592,299.2417297363281,0.0036266916431486607,273.7861328125,3.032402753829956,0.0,0.0
62.0964469909668,1402.0,173.05555725097656,8229.0,0.016642719507217407,0.0,0.0653308629989624,299.2430114746094,0.0036326814442873,273.82568359375,3.0309927463531494,0.0,0.0
62.17461013793945,1333.0,173.82583618164062,7907.0,0.008837835863232613,0.0,-0.06086304783821106,299.24932861328125,0.00363921164534986,273.8686828613281,3.0296270847320557,0.0,0.0
62.256568908691406,1328.0,174.5783233642578,7907.0,0.0021067196503281593,0.0,-0.1367889940738678,299.25946044921875,0.0036461912095546722,273.91461181640625,3.028318405151367,0.0,0.0
62.34157180786133,1460.0,175.3013916015625,7826.0,0.0,0.0,-0.15938283503055573,299.2721862792969,0.003653529565781355,273.96282958984375,3.027078866958618,0.0,0.0
62.428871154785156,1709.0,175.98345947265625,7518.0,0.0,0.0,-0.14823240041732788,299.2862243652344,0.003661135910078883,274.0128479003906,3.025921106338501,0.0,0.0
62.51771545410156,1928.0,176.61288452148438,7208.0,0.0,0.0,-0.12421384453773499,299.3003234863281,0.0036689196713268757,274.06402587890625,3.024857521057129,0.0,0.0
62.60736083984375,2034.0,177.17807006835938,7208.0,0.0,0.0,-0.10820337384939194,299.31329345703125,0.0036767900455743074,274.1158447265625,3.0239007472991943,0.0,0.0
62.697059631347656,2078.0,177.6674041748047,7497.0,0.0,0.0,-0.11205148696899414,299.3238525390625,0.003684656461700797,274.167724609375,3.0230634212493896,0.0,0.0
62.78605651855469,2149.0,178.06927490234375,6860.0,0.0,0.0,-0.1214136853814125,299.33074951171875,0.0036924276500940323,274.2190856933594,3.022357702255249,0.0,0.0
62.87360763549805,2264.0,178.3720703125,5279.0,0.0,0.0,-0.1323353499174118,299.3327941894531,0.003700013505294919,274.26934814453125,3.021796226501465,0.0,0.0
62.95896530151367,2285.0,178.5641632080078,5279.0,0.0,0.0,-0.14175419509410858,299.3287048339844,0.0037073229905217886,274.3179931640625,3.0213916301727295,0.0,0.0
63.041378021240234,2345.0,178.63397216796875,5045.0,0.0,0.0,-0.14661471545696259,299.3172607421875,0.0037142655346542597,274.36444091796875,3.0211563110351562,0.0,0.0
63.12009811401367,2289.0,178.5698699951172,5519.0,0.0,0.0,-0.14576630294322968,299.29718017578125,0.0037207501009106636,274.4080810546875,3.0211026668548584,0.0,0.0
63.19437789916992,2250.0,178.36024475097656,5918.0,0.0,0.0,-0.14131581783294678,299.26727294921875,0.003726686118170619,274.4483642578125,3.021243095397949,0.0,0.0
63.265838623046875,2198.0,177.9979248046875,5918.0,0.0,0.0,-0.13550123572349548,299.2265930175781,0.003732134588062763,274.4861755371094,3.0215702056884766,0.0,0.0
63.3391227722168,2087.0,177.49269104003906,7488.0,0.0,0.0,-0.1305605173110962,299.1759033203125,0.003737397026270628,274.5242614746094,3.022043228149414,0.0,0.0
63.41401672363281,1933.0,176.85498046875,7194.0,0.0,0.0,-0.12846501171588898,299.11639404296875,0.0037425048649311066,274.5626220703125,3.0226573944091797,0.0,0.0
63.490116119384766,1827.0,176.09507751464844,6199.0,0.0,0.0,-0.1284390538930893,299.0492248535156,0.0037474785931408405,274.6011657714844,3.023409843444824,0.0,0.0
63.5670166015625,1992.0,175.22325134277344,6199.0,0.0,0.0,-0.12935635447502136,298.9755859375,0.0037523391656577587,274.6397705078125,3.0242974758148193,0.0,0.0
63.644317626953125,2112.0,174.24977111816406,6036.0,0.0,0.0,-0.1303088665008545,298.8966369628906,0.0037571066059172153,274.6783142089844,3.0253169536590576,0.0,0.0
63.72161102294922,2278.0,173.1849365234375,5772.0,0.0,0.0,-0.130388543009758,298.8135681152344,0.0037618016358464956,274.71673583984375,3.026465654373169,0.0,0.0
63.798492431640625,2363.0,172.03900146484375,6286.0,0.0,0.0,-0.12896129488945007,298.7275695800781,0.003766444744542241,274.7548522949219,3.027740001678467,0.0,0.0
63.87456512451172,2211.0,170.82223510742188,6286.0,0.0,0.0,-0.1265113204717636,298.6397705078125,0.0037710564211010933,274.7926025390625,3.029136896133423,0.0,0.0
63.94941711425781,2159.0,169.54495239257812,7215.0,0.0,0.0,-0.12370140105485916,298.5513610839844,0.0037756573874503374,274.8298645019531,3.030653715133667,0.0,0.0
64.02265167236328,2057.0,168.21739196777344,7506.0,0.0,0.0,-0.12118957191705704,298.46356201171875,0.0037802678998559713,274.86651611328125,3.0322868824005127,0.0,0.0
64.09386444091797,2012.0,166.84983825683594,7265.0,0.0,0.0,-0.11934523284435272,298.3774719238281,0.0037849086802452803,274.9024658203125,3.0340335369110107,0.0,0.0
64.16265869140625,1972.0,165.4525909423828,7265.0,0.0,0.0,-0.10991545766592026,298.2943420410156,0.003789599984884262,274.9375915527344,3.0358903408050537,0.0,0.0
64.2286148071289,2005.0,164.03590393066406,6354.0,0.0,0.0,-0.09694010764360428,298.21527099609375,0.0037943627685308456,274.9718017578125,3.0378546714782715,0.0,0.0
64.29133605957031,2181.0,162.61004638671875,6604.0,0.0,0.0,-0.0914621353149414,298.1415100097656,0.003799217054620385,275.00494384765625,3.0399229526519775,0.0,0.0
64.35042572021484,2129.0,161.18531799316406,7414.0,0.0,0.0,-0.10452445596456528,298.07415771484375,0.0038041837979108095,275.0369567871094,3.0420920848846436,0.0,0.0
64.40547180175781,2013.0,159.77197265625,7414.0,0.0,0.0,-0.1486121118068695,298.01446533203125,0.0038092832546681166,275.0677185058594,3.0443592071533203,0.0,0.0
64.4560775756836,2081.0,158.38031005859375,7050.0,0.0,0.0,-0.22929811477661133,297.96356201171875,0.003814535913988948,275.09710693359375,3.0467212200164795,0.0,0.0
64.50183868408203,2181.0,157.0205841064453,6051.0,0.0,0.0,-0.3275894820690155,297.922607421875,0.0038199627306312323,275.125,3.0491750240325928,0.0,0.0
64.54235076904297,2357.0,155.70309448242188,5398.0,0.0,0.0,-0.42235878109931946,297.892822265625,0.0038255834951996803,275.15130615234375,3.0517172813415527,0.0,0.0
64.5799789428711,2419.0,154.3916473388672,5398.0,0.0,0.0,-0.49247848987579346,297.8755798339844,0.0038314221892505884,275.1766357421875,3.054452419281006,0.0,0.0
64.6201171875,2275.0,152.99557495117188,5790.0,0.0,0.0,-0.5284566879272461,297.8711242675781,0.0038374816067516804,275.202392578125,3.0575873851776123,0.0,0.0
64.6620101928711,2107.0,151.52386474609375,6104.0,0.0,0.0,-0.5437572002410889,297.878173828125,0.0038437391631305218,275.2283935546875,3.061079740524292,0.0,0.0
64.70467376708984,1984.0,149.98919677734375,7074.0,0.0,0.0,-0.547013521194458,297.8953552246094,0.0038501708768308163,275.25439453125,3.064877510070801,0.0,0.0
64.74711608886719,2022.0,148.4042205810547,7074.0,0.0,0.0,-0.5467758774757385,297.9212341308594,0.0038567534647881985,275.2801208496094,3.068929672241211,0.0,0.0
64.78836822509766,2030.0,146.78160095214844,6722.0,0.0,0.0,-0.5510774254798889,297.9544677734375,0.003863462945446372,275.30535888671875,3.0731844902038574,0.0,0.0
64.82743072509766,2056.0,145.13400268554688,6786.0,0.0,0.0,-0.5561772584915161,297.99365234375,0.0038702760357409716,275.3298034667969,3.0775904655456543,0.0,0.0
64.86333465576172,1932.0,143.47409057617188,6230.0,0.0,0.0,-0.5592779517173767,298.0374450683594,0.0038771689869463444,275.3532409667969,3.0820958614349365,0.0,0.0
64.89508819580078,1850.0,141.81454467773438,6230.0,0.0,0.0,-0.5607526302337646,298.0844421386719,0.0038841180503368378,275.3753967285156,3.0866496562957764,0.0,0.0
64.92170715332031,1738.0,140.1680145263672,5577.0,0.0,0.0,-0.56097412109375,298.1332702636719,0.0038910999428480864,275.3960266113281,3.0911998748779297,0.0,0.0
64.94221496582031,1617.0,138.5471649169922,5819.0,0.0,0.0,-0.5591740608215332,298.18255615234375,0.003898090682923794,275.4148864746094,3.0956950187683105,0.0,0.0
64.95562744140625,1447.0,136.9646453857422,5184.0,0.0,0.0,-0.553016722202301,298.23089599609375,0.0039050669874995947,275.4317321777344,3.100083827972412,0.0,0.0
64.96095275878906,1666.0,135.4331512451172,5184.0,0.0,0.0,-0.545857310295105,298.2769470214844,0.003912005107849836,275.4462890625,3.1043145656585693,0.0,0.0
64.95722198486328,1804.0,133.96533203125,5180.0,0.0,0.0,-0.5415289998054504,298.3193359375,0.003918881062418222,275.4582824707031,3.1083357334136963,0.0,0.0
64.94344329833984,1833.0,132.5738525390625,6076.0,0.0,0.0,-0.5438650250434875,298.35662841796875,0.003925671800971031,275.467529296875,3.112095832824707,0.0,0.0
64.91862487792969,1995.0,131.27137756347656,6534.0,0.0,0.0,-0.5577505230903625,298.38751220703125,0.00393235357478261,275.47369384765625,3.1155433654785156,0.0,0.0
64.88180541992188,2025.0,130.07057189941406,6534.0,0.0,0.0,-0.5805121064186096,298.4105529785156,0.003938902635127306,275.4765930175781,3.1186270713806152,0.0,0.0
64.83197784423828,2111.0,128.98410034179688,6691.0,0.0,0.0,-0.6044714450836182,298.4244079589844,0.003945295698940754,275.4759521484375,3.1212947368621826,0.0,0.0
64.76818084716797,2066.0,128.02462768554688,6578.0,0.0,0.0,-0.6219499111175537,298.42767333984375,0.003951508551836014,275.47149658203125,3.123495578765869,0.0,0.0
64.68941497802734,2220.0,127.20481872558594,5283.0,0.0,0.0,-0.6255826950073242,298.41900634765625,0.00395751791074872,275.4630126953125,3.1251776218414307,0.0,0.0
64.58863830566406,2315.0,126.52294921875,5283.0,0.0,0.0,-0.6153625249862671,298.39691162109375,0.003963293973356485,275.4478454589844,3.1264278888702393,-5.1618219004012644e-05,0.0
64.4542465209961,2349.0,125.94999694824219,4866.0,0.0,0.0,-0.5968316197395325,298.361328125,0.003968825563788414,275.4215087890625,3.127518892288208,-0.00025447874213568866,0.0
64.2898941040039,2390.0,125.4786605834961,4994.0,0.0,0.0,-0.5753831267356873,298.3138427734375,0.003974141553044319,275.3852844238281,3.128445863723755,-0.000586431473493576,0.0
64.09973907470703,2313.0,125.10259246826172,5640.0,0.0,0.0,-0.5564100742340088,298.25592041015625,0.003979270346462727,275.3406066894531,3.1291940212249756,-0.0010210538748651743,0.0
63.88795852661133,2305.0,124.81546783447266,5640.0,0.0,0.0,-0.5545890927314758,298.1891174316406,0.003984241280704737,275.28900146484375,3.1297478675842285,-0.0015319237718358636,0.0
63.65871047973633,2277.0,124.61095428466797,6624.0,0.0,0.0,-0.5811136960983276,298.114990234375,0.003989082295447588,275.23193359375,3.1300923824310303,-0.00209261872805655,0.0
63.41616439819336,2121.0,124.48271942138672,7030.0,0.0,0.0,-0.6028119921684265,298.0350341796875,0.003993823193013668,275.1708679199219,3.1302123069763184,-0.0026767163071781397,0.0
63.16448974609375,2066.0,124.4244384765625,7373.0,0.0,0.0,-0.5844623446464539,297.9508361816406,0.003998492378741503,275.1073303222656,3.1300926208496094,-0.0032577940728515387,0.0
62.9078483581543,2009.0,124.42976379394531,7373.0,0.0007039662450551987,0.0,-0.4906901717185974,297.8638916015625,0.0040031191892921925,275.0427551269531,3.1297178268432617,-0.003809429705142975,0.0
61.558555603027344,1685.0,174.18551635742188,8102.0,0.016762614250183105,0.0,0.3436393737792969,299.08428955078125,0.003619884606450796,273.6268005371094,3.046351432800293,0.0,0.0
61.63961410522461,1560.0,174.99005126953125,8102.0,0.016762614250183105,0.0,0.15350858867168427,299.082275390625,0.0036264134105294943,273.6711120605469,3.045022487640381,0.0,0.0
61.72535705566406,1575.0,175.7891845703125,7610.0,0.016762614250183105,0.0,-0.007972445338964462,299.0854187011719,0.0036335554905235767,273.71929931640625,3.0437259674072266,0.0,0.0
61.81500244140625,1396.0,176.57057189941406,7685.0,0.010051965713500977,0.0,-0.11240263283252716,299.0925598144531,0.0036412023473531008,273.7707214355469,3.0424752235412598,0.0,0.0
61.907772064208984,1412.0,177.3218994140625,7927.0,5.250512003840413e-06,0.0,-0.16688042879104614,299.1024169921875,0.0036492454819381237,273.8246765136719,3.041283130645752,0.0,0.0
62.00287628173828,1740.0,178.0308074951172,7927.0,0.0,0.0,-0.18799057602882385,299.11383056640625,0.003657576162368059,273.8805236816406,3.0401628017425537,0.0,0.0
62.09953308105469,1881.0,178.6849365234375,7422.0,0.0,0.0,-0.18874549865722656,299.12554931640625,0.003666085423901677,273.9375915527344,3.0391273498535156,0.0,0.0
62.19696044921875,2011.0,179.27197265625,7134.0,0.0,0.0,-0.18215759098529816,299.13641357421875,0.003674664767459035,273.9952087402344,3.0381898880004883,0.0,0.0
62.29437255859375,2070.0,179.77955627441406,6577.0,0.0,0.0,-0.16998888552188873,299.1451721191406,0.00368320569396019,274.052734375,3.0373635292053223,0.0,1.0
62.390987396240234,2151.0,180.19534301757812,6577.0,0.0,0.0,-0.13686314225196838,299.1506042480469,0.0036915994714945555,274.1094970703125,3.036661148071289,0.0,1.0
62.486019134521484,2142.0,180.5070037841797,6140.0,0.0,0.0,-0.09539880603551865,299.1515197753906,0.0036997373681515455,274.164794921875,3.0360960960388184,0.0,1.0
62.57868957519531,2084.0,180.70216369628906,5801.0,0.0,0.0,-0.05968831852078438,299.1466979980469,0.0037075106520205736,274.218017578125,3.0356814861297607,0.0,1.0
62.66820526123047,2283.0,180.76852416992188,4943.0,0.0,0.0,-0.04379040747880936,299.13494873046875,0.003714810824021697,274.26849365234375,3.0354299545288086,0.0,0.0
62.75379180908203,2310.0,180.69369506835938,4943.0,0.0,0.0,-0.05275086686015129,299.11505126953125,0.0037215291522443295,274.3155212402344,3.0353550910949707,0.0,0.0
62.834659576416016,2224.0,180.4653778076172,5714.0,0.0,0.0,-0.07696313410997391,299.08575439453125,0.0037275569047778845,274.35845947265625,3.0354695320129395,0.0,0.0
62.912445068359375,2132.0,180.07582092285156,7015.0,0.0,0.0,-0.10649027675390244,299.0461730957031,0.003732942743226886,274.39813232421875,3.035763740539551,0.0,0.0
62.99188995361328,2030.0,179.5352325439453,7324.0,0.0,0.0,-0.1313953399658203,298.9969482421875,0.003738001687452197,274.4374694824219,3.03619122505188,0.0,0.0
63.072792053222656,1976.0,178.854736328125,7324.0,0.0,0.0,-0.14314262568950653,298.939208984375,0.0037427812349051237,274.47650146484375,3.036748170852661,0.0,0.0
63.15475845336914,1921.0,178.0453338623047,6433.0,0.0,0.0,-0.14619825780391693,298.8741760253906,0.003747318871319294,274.5152282714844,3.0374321937561035,0.0,0.0
63.237403869628906,2004.0,177.1179962158203,5791.0,0.0,0.0,-0.14445385336875916,298.8030090332031,0.003751651383936405,274.5535888671875,3.038241147994995,0.0,0.0
63.32033920288086,2245.0,176.08367919921875,4924.0,0.0,0.0,-0.140455961227417,298.72686767578125,0.0037558157928287983,274.591552734375,3.039172649383545,0.0,0.0
63.40317153930664,2416.0,174.95338439941406,4924.0,0.0,0.0,-0.13675111532211304,298.64691162109375,0.003759848652407527,274.62908935546875,3.040224552154541,0.0,0.0
63.48550796508789,2306.0,173.73806762695312,6528.0,0.0,0.0,-0.1339440494775772,298.5643310546875,0.0037637874484062195,274.6661682128906,3.0413942337036133,0.0,0.0
63.56696701049805,2162.0,172.44871520996094,7104.0,0.0,0.0,-0.12993134558200836,298.48028564453125,0.0037676687352359295,274.70269775390625,3.042680025100708,0.0,0.0
63.64715576171875,2034.0,171.09629821777344,7718.0,0.0,0.0,-0.1255245953798294,298.39593505859375,0.003771529532968998,274.7386779785156,3.044078826904297,0.0,0.0
63.72568130493164,1980.0,169.69180297851562,7718.0,0.0,0.0,-0.12161994725465775,298.3124694824219,0.003775406861677766,274.7740783691406,3.0455892086029053,0.0,0.0
63.802154541015625,1907.0,168.24618530273438,7729.0,0.0,0.0,-0.11883661150932312,298.2310791015625,0.0037793375086039305,274.808837890625,3.047208070755005,0.0,0.0
63.876190185546875,1866.0,166.7704315185547,5936.0,0.0,0.0,-0.10939504951238632,298.1528625488281,0.003783358493819833,274.8429260253906,3.048933744430542,0.0,0.0
63.94739532470703,1954.0,165.27552795410156,5890.0,0.0,0.0,-0.09694523364305496,298.07904052734375,0.003787506837397814,274.87628173828125,3.0507636070251465,0.0,0.0
64.015380859375,2137.0,163.77244567871094,5890.0,0.0,0.0,-0.09179286658763885,298.0107727050781,0.0037918193265795708,274.9089050292969,3.0526955127716064,0.0,0.0
64.07975769042969,2024.0,162.2721405029297,6783.0,0.0,0.0,-0.10424365848302841,297.9492492675781,0.0037963332142680883,274.94073486328125,3.054727077484131,0.0,0.0
64.14012908935547,1948.0,160.78561401367188,6620.0,0.0,0.0,-0.1458098292350769,297.8955993652344,0.00380108505487442,274.9717102050781,3.056856155395508,0.0,0.0
