pr,pdsi,population,tmmx,vs,FireMask,sph,th,PrevFireMask,elevation,NDVI,tmmn,erc
3.170788288116455,2.3136770725250244,0.4110255539417267,298.754638671875,3.1809935569763184,0.0,0.004968925844877958,213.2484130859375,0.0,7.0,2702.0,281.3583679199219,66.11288452148438
3.1856186389923096,2.331186056137085,0.41334646940231323,298.7633972167969,3.1670925617218018,0.0,0.004968075081706047,211.5016632080078,0.0,6.0,2702.0,281.3578186035156,66.00968170166016
3.1993906497955322,2.3437626361846924,0.4163149297237396,298.7727966308594,3.154040813446045,0.0,0.0049666063860058784,209.68692016601562,0.0,7.0,2503.0,281.354736328125,65.90560913085938
3.212296962738037,2.3488078117370605,0.41967707872390747,298.7825927734375,3.1418206691741943,0.0,0.0049645910039544106,207.81773376464844,0.0,7.0,2532.0,281.34954833984375,65.8012466430664
3.2245304584503174,2.3500804901123047,0.1571321189403534,298.79248046875,3.1304149627685547,0.0,0.0049621001817286015,205.90768432617188,0.0,7.0,2404.0,281.34271240234375,65.69717407226562
3.2362842559814453,2.346688985824585,0.0,298.8022766113281,3.1198062896728516,0.0,0.0049592056311666965,203.97030639648438,0.0,7.0,2288.0,281.3345642089844,65.59395599365234
3.247751235961914,2.336693048477173,0.0,298.8116455078125,3.1099777221679688,0.0,0.004955978598445654,202.01918029785156,0.0,7.0,2665.0,281.3255920410156,65.4921646118164
3.259124279022217,2.3181519508361816,0.0,298.8204040527344,3.100911855697632,0.0,0.004952490329742432,200.06787109375,0.0,7.0,2665.0,281.316162109375,65.39237976074219
3.2705962657928467,2.284714460372925,0.0,298.8282165527344,3.0925912857055664,0.0,0.004948812536895275,198.1299285888672,0.0,8.0,2201.0,281.30670166015625,65.29517364501953
3.282360076904297,2.2353672981262207,0.0,298.8348388671875,3.084998846054077,0.0,0.00494501693174243,196.21890258789062,0.0,8.0,2203.0,281.2976379394531,65.20111083984375
3.2946088314056396,2.1821653842926025,0.0,298.8400573730469,3.0781171321868896,0.0,0.004941174294799566,194.34837341308594,0.0,8.0,2067.0,281.2893981933594,65.11077880859375
3.30753493309021,2.1373133659362793,0.0,298.84356689453125,3.071929454803467,0.0,0.004937356803566217,192.53189086914062,0.0,8.0,2870.0,281.2823486328125,65.02474212646484
3.3213319778442383,2.1125969886779785,0.0,298.84515380859375,3.066417932510376,0.0,0.004933635238558054,190.7830352783203,0.0,9.0,3683.0,281.2769775390625,64.9435806274414
3.3361923694610596,2.1055519580841064,0.0,298.844482421875,3.061565399169922,0.0,0.004930081311613321,189.11534118652344,0.0,10.0,3842.0,281.2736511230469,64.86785888671875
3.352308988571167,2.1103861331939697,0.028646226972341537,298.84136962890625,3.0573549270629883,0.0,0.0049267662689089775,187.54237365722656,0.0,9.0,3842.0,281.27276611328125,64.79815673828125
3.369875192642212,2.1247315406799316,0.2518574595451355,298.83551025390625,3.0537688732147217,0.0,0.004923761822283268,186.0777130126953,0.0,10.0,3646.0,281.2747802734375,64.73505401611328
3.3890833854675293,2.1462199687957764,0.31068146228790283,298.82666015625,3.050790309906006,0.0,0.004921139217913151,184.73489379882812,0.0,9.0,2631.0,281.2801208496094,64.67910766601562
3.408951997756958,2.174617290496826,2.527109146118164,298.814697265625,3.0485501289367676,0.0,0.004918958526104689,183.4977264404297,0.0,9.0,1909.0,281.2881164550781,64.62847900390625
3.4271934032440186,2.2151448726654053,12.981082916259766,298.7999572753906,3.0473358631134033,0.0,0.00491719227284193,182.30735778808594,0.0,10.0,-425.0,281.29681396484375,64.57845306396484
3.4441070556640625,2.2628769874572754,8.933572769165039,298.7825927734375,3.047102451324463,0.0,0.004915768280625343,181.1621551513672,0.0,10.0,2112.0,281.3061218261719,64.52944946289062
3.460085153579712,2.311739683151245,8.778688430786133,298.76287841796875,3.047792673110962,0.0,0.004914614837616682,180.06268310546875,0.0,11.0,2112.0,281.3161926269531,64.4820785522461
3.4755210876464844,2.3556578159332275,9.092185974121094,298.740966796875,3.049349308013916,0.0,0.004913661163300276,179.009521484375,0.0,10.0,5855.0,281.3270568847656,64.43697357177734
3.490807294845581,2.403271198272705,6.8973894119262695,298.7170715332031,3.051715135574341,0.0,0.004912835080176592,178.00323486328125,0.0,11.0,6069.0,281.3388366699219,64.39474487304688
3.5063369274139404,2.459228277206421,0.3046669363975525,298.6914367675781,3.054833173751831,0.0,0.004912065342068672,177.04443359375,0.0,12.0,6485.0,281.3515625,64.35600280761719
3.522502899169922,2.506260871887207,30.503896713256836,298.66424560546875,3.058645725250244,0.0,0.004911280237138271,176.13368225097656,0.0,13.0,5720.0,281.3653259277344,64.32138061523438
3.5396978855133057,2.5270557403564453,27.80160140991211,298.6357116699219,3.063096046447754,0.0,0.004910408053547144,175.27154541015625,0.0,13.0,6423.0,281.3802490234375,64.2914810180664
3.558314800262451,2.5042812824249268,10.252899169921875,298.6060485839844,3.068126916885376,0.0,0.004909377079457045,174.4586181640625,0.0,15.0,6423.0,281.3963317871094,64.26692962646484
3.578746795654297,2.4310805797576904,28.906478881835938,298.575439453125,3.073680877685547,0.0,0.004908116068691015,173.69546508789062,0.0,13.0,5996.0,281.4137268066406,64.24834442138672
3.601386308670044,2.324479579925537,52.86109161376953,298.5440979003906,3.0797009468078613,0.0,0.004906552843749523,172.98268127441406,0.0,13.0,5296.0,281.4324645996094,64.23634338378906
3.6266262531280518,2.2045416831970215,75.13130950927734,298.51226806640625,3.086129665374756,0.0,0.004904616624116898,172.32083129882812,0.0,14.0,4767.0,281.45263671875,64.2315444946289
3.654859781265259,2.0913302898406982,14.480777740478516,298.4801025390625,3.092910051345825,0.0,0.004902235697954893,171.7104949951172,0.0,16.0,2739.0,281.4743347167969,64.23455810546875
3.6864795684814453,1.997361421585083,10.675895690917969,298.4478454589844,3.099984645843506,0.0,0.004899337887763977,171.1522674560547,0.0,17.0,2696.0,281.49761962890625,64.24601745605469
3.7218785285949707,1.9085824489593506,10.445536613464355,298.4156799316406,3.1072967052459717,0.0,0.004895851947367191,170.64671325683594,0.0,17.0,2696.0,281.5225830078125,64.26652526855469
3.7614495754241943,1.821908712387085,10.77224349975586,298.3838195800781,3.114788770675659,0.0,0.0048917061649262905,170.1944122314453,0.0,18.0,2589.0,281.54925537109375,64.29670715332031
3.8055853843688965,1.7356436252593994,8.069036483764648,298.3525085449219,3.122403383255005,0.0,0.004886828828603029,169.79592895507812,0.0,19.0,2614.0,281.5777893066406,64.33717346191406
3.8546791076660156,1.6480828523635864,6.386928725987673e-05,298.3218994140625,3.1300837993621826,0.0,0.004881149157881737,169.45187377929688,0.0,19.0,2726.0,281.60821533203125,64.38855743408203
3.909123420715332,1.5532443523406982,1.1711339950561523,298.292236328125,3.137772560119629,0.0,0.004874594509601593,169.1627960205078,0.0,21.0,2527.0,281.640625,64.45146179199219
3.9704067707061768,1.453318476676941,3.510256290435791,298.2633972167969,3.145860433578491,0.0,0.004867322277277708,168.95404052734375,0.0,21.0,2391.0,281.6770324707031,64.52644348144531
4.0406036376953125,1.3576704263687134,0.9497252106666565,298.2348937988281,3.155217409133911,0.0,0.004859780892729759,168.87332153320312,0.0,23.0,2391.0,281.7211608886719,64.61331176757812
4.118825912475586,1.2756657600402832,2.6231601238250732,298.2065734863281,3.165712833404541,0.0,0.004851947538554668,168.9093780517578,0.0,23.0,2643.0,281.77215576171875,64.71144104003906
4.204087734222412,1.2150633335113525,0.9184144735336304,298.1783752441406,3.1771786212921143,0.0,0.004843783564865589,169.04891967773438,0.0,24.0,2693.0,281.8288879394531,64.82019805908203
4.295404434204102,1.1681773662567139,0.3826274871826172,298.1502380371094,3.1894476413726807,0.0,0.004835248924791813,169.27867126464844,0.0,25.0,2699.0,281.8902587890625,64.93894958496094
2.58632755279541,2.1495254039764404,2.511183738708496,298.7623596191406,3.7677230834960938,0.0,0.00480550155043602,234.9605255126953,0.0,18.0,4722.0,280.614990234375,68.00104522705078
2.612175941467285,2.1643121242523193,0.8392479419708252,298.7744445800781,3.751305103302002,0.0,0.00481394724920392,234.5751953125,0.0,15.0,4722.0,280.6322937011719,67.8739013671875
2.6397972106933594,2.1710822582244873,4.75505256652832,298.7828674316406,3.731215000152588,0.0,0.004822402726858854,234.1007537841797,0.0,15.0,5144.0,280.65625,67.75956726074219
2.6689562797546387,2.1707966327667236,9.544039726257324,298.7880554199219,3.7078816890716553,0.0,0.004830827470868826,233.54161071777344,0.0,13.0,5945.0,280.6860046386719,67.65678405761719
2.699418306350708,2.1669414043426514,9.260700225830078,298.7903137207031,3.6817331314086914,0.0,0.004839180503040552,232.90211486816406,0.0,11.0,4653.0,280.7207946777344,67.56430053710938
2.730947732925415,2.163041591644287,7.81339168548584,298.7900390625,3.6531975269317627,0.0,0.004847422242164612,232.18667602539062,0.0,10.0,3623.0,280.75982666015625,67.48086547851562
2.7633097171783447,2.162613868713379,1.2838701009750366,298.78759765625,3.6227035522460938,0.0,0.004855510778725147,231.39964294433594,0.0,8.0,4435.0,280.80230712890625,67.40523529052734
2.796269178390503,2.165757417678833,0.870181679725647,298.7833251953125,3.5906789302825928,0.0,0.004863406531512737,230.54541015625,0.0,8.0,4435.0,280.847412109375,67.33615112304688
2.8295907974243164,2.170466423034668,0.0012405061861500144,298.77764892578125,3.5575523376464844,0.0,0.004871067591011524,229.62835693359375,0.0,6.0,2853.0,280.8943786621094,67.27237701416016
2.863039255142212,2.1763124465942383,0.0,298.7709045410156,3.523752212524414,0.0,0.004878454841673374,228.65284729003906,0.0,6.0,2243.0,280.9423828125,67.212646484375
2.8963799476623535,2.1828672885894775,0.0,298.7634582519531,3.489706516265869,0.0,0.0048855263739824295,227.623291015625,0.0,6.0,2548.0,280.9906311035156,67.15572357177734
2.929377555847168,2.1898856163024902,0.0,298.75567626953125,3.455843448638916,0.0,0.004892242141067982,226.54403686523438,0.0,6.0,2660.0,281.038330078125,67.10034942626953
2.961796760559082,2.198309898376465,0.0,298.7479248046875,3.4225916862487793,0.0,0.004898561164736748,225.41949462890625,0.0,6.0,2607.0,281.084716796875,67.04527282714844
2.9934024810791016,2.207551956176758,0.005527142435312271,298.7406005859375,3.3903791904449463,0.0,0.004904442932456732,224.25401306152344,0.0,7.0,2607.0,281.1289367675781,66.98925018310547
3.0239596366882324,2.216639280319214,0.22861063480377197,298.7340087890625,3.3596343994140625,0.0,0.004909847397357225,223.05198669433594,0.0,7.0,2222.0,281.17022705078125,66.9310302734375
3.0532331466674805,2.2245991230010986,0.22861060500144958,298.7286071777344,3.3307857513427734,0.0,0.004914732649922371,221.8177947998047,0.0,9.0,2422.0,281.2077941894531,66.8693618774414
3.0809879302978516,2.2302327156066895,0.6739842295646667,298.72467041015625,3.3042612075805664,0.0,0.004919059108942747,220.55581665039062,0.0,11.0,3948.0,281.2408142089844,66.80298614501953
3.1069886684417725,2.2336080074310303,1.9424729347229004,298.7226257324219,3.280489444732666,0.0,0.004922785796225071,219.2704315185547,0.0,12.0,6700.0,281.2685241699219,66.73067474365234
3.131000518798828,2.2366278171539307,1.0918211936950684,298.72283935546875,3.2598981857299805,0.0,0.004925872199237347,217.96600341796875,0.0,10.0,4673.0,281.29010009765625,66.65115356445312
3.152925968170166,2.2412350177764893,0.12542927265167236,298.7253723144531,3.2420551776885986,0.0,0.004928246606141329,216.6105499267578,0.0,9.0,3354.0,281.3056335449219,66.56451416015625
3.1730544567108154,2.249427080154419,0.24311870336532593,298.7297668457031,3.225254774093628,0.0,0.0049298545345664024,215.13333129882812,0.0,9.0,3354.0,281.3168640136719,66.47343444824219
3.191577196121216,2.2648046016693115,0.6519041061401367,298.7356872558594,3.2094106674194336,0.0,0.004930752329528332,213.54534912109375,0.0,7.0,2405.0,281.32427978515625,66.3786849975586
3.2086782455444336,2.2846434116363525,0.6519042253494263,298.7428894042969,3.194500684738159,0.0,0.004930999130010605,211.86045837402344,0.0,7.0,2694.0,281.32830810546875,66.28092956542969
3.2245407104492188,2.3033392429351807,0.6519042253494263,298.7510986328125,3.1805026531219482,0.0,0.0049306550063192844,210.09259033203125,0.0,7.0,2443.0,281.329345703125,66.18084716796875
3.239348888397217,2.3152878284454346,0.6519042253494263,298.7600402832031,3.1673941612243652,0.0,0.004929780028760433,208.25563049316406,0.0,7.0,2479.0,281.32781982421875,66.0791015625
3.253286123275757,2.3157284259796143,0.5678883790969849,298.76947021484375,3.1551530361175537,0.0,0.004928432404994965,206.3634796142578,0.0,6.0,2501.0,281.3241271972656,65.97637176513672
3.266535997390747,2.3069708347320557,0.02045414224267006,298.77911376953125,3.1437571048736572,0.0,0.004926673136651516,204.43002319335938,0.0,7.0,2501.0,281.3187255859375,65.87333679199219
3.279282569885254,2.291651487350464,0.0,298.7886962890625,3.1331841945648193,0.0,0.004924561362713575,202.4691619873047,0.0,7.0,2468.0,281.3119812011719,65.7706527709961
3.2917094230651855,2.2719027996063232,0.0,298.7979431152344,3.1234118938446045,0.0,0.004922156222164631,200.4947967529297,0.0,7.0,2438.0,281.3043212890625,65.66900634765625
3.30400013923645,2.2498576641082764,0.0,298.8066101074219,3.114417791366577,0.0,0.004919517785310745,198.52084350585938,0.0,7.0,2188.0,281.29620361328125,65.5690689086914
3.316338300704956,2.2228450775146484,0.0,298.8144226074219,3.106180191040039,0.0,0.004916705656796694,196.5611572265625,0.0,8.0,2055.0,281.28802490234375,65.47150421142578
3.3289079666137695,2.187957286834717,0.0,298.82110595703125,3.0986762046813965,-1.0,0.004913779441267252,194.6296844482422,0.0,8.0,2434.0,281.2801513671875,65.37699127197266
3.3418924808502197,2.1521594524383545,0.0,298.826416015625,3.091884136199951,-1.0,0.004910798743367195,192.7402801513672,0.0,9.0,2434.0,281.2730712890625,65.28619384765625
3.355475902557373,2.122549295425415,0.0,298.8300476074219,3.0857815742492676,0.0,0.004907822702080011,190.90687561035156,0.0,10.0,3645.0,281.26715087890625,65.19979858398438
3.3698415756225586,2.1059176921844482,0.0,298.8317565917969,3.08034610748291,0.0,0.004904911853373051,189.14334106445312,0.0,10.0,3537.0,281.2628479003906,65.11847686767578
3.3851733207702637,2.0996015071868896,0.039934366941452026,298.8312683105469,3.0755555629730225,0.0,0.004902124870568514,187.4635772705078,0.0,10.0,3901.0,281.2605285644531,65.04288482666016
3.4016549587249756,2.1009960174560547,0.26552218198776245,298.8283386230469,3.071387767791748,0.0,0.004899521823972464,185.88150024414062,0.0,10.0,2753.0,281.2606506347656,64.97370910644531
3.4194700717926025,2.1103811264038086,0.31068146228790283,298.8226623535156,3.0678205490112305,-1.0,0.004897162318229675,184.41099548339844,0.0,10.0,2533.0,281.2636413574219,64.91162109375
3.4388022422790527,2.128037452697754,0.31068146228790283,298.8139953613281,3.064831495285034,-1.0,0.004895105957984924,183.06594848632812,0.0,10.0,2533.0,281.2698669433594,64.85729217529297
3.458536386489868,2.1563572883605957,3.543391466140747,298.80230712890625,3.062556028366089,0.0,0.004893445875495672,181.83059692382812,0.0,9.0,1386.0,281.27874755859375,64.8087158203125
3.476147413253784,2.2006075382232666,18.52914810180664,298.7880554199219,3.061300039291382,0.0,0.00489224074408412,180.64620971679688,0.0,9.0,1127.0,281.2882995605469,64.76065063476562
3.491997003555298,2.2526934146881104,13.006446838378906,298.7713623046875,3.0610198974609375,0.0,0.004891413263976574,179.51072692871094,0.0,11.0,2772.0,281.2985534667969,64.71353912353516
3.5065512657165527,2.303213596343994,13.006444931030273,298.7524719238281,3.0616588592529297,0.0,0.004890881013125181,178.4243621826172,0.0,11.0,4892.0,281.30950927734375,64.66801452636719
3.5202765464782715,2.342766284942627,15.467740058898926,298.7315368652344,3.0631604194641113,0.0,0.004890562500804663,177.3872528076172,0.0,11.0,5265.0,281.3212890625,64.6247329711914
3.5336389541625977,2.3750979900360107,2.8752236366271973,298.708740234375,3.0654680728912354,0.0,0.004890376701951027,176.39956665039062,0.0,12.0,5265.0,281.3338928222656,64.58433532714844
3.547105073928833,2.406723737716675,0.3050227761268616,298.6842346191406,3.0685253143310547,0.0,0.00489024119451642,175.46151733398438,0.0,13.0,5317.0,281.34747314453125,64.54745483398438
3.561141014099121,2.4282290935516357,1.5196107625961304,298.6582336425781,3.072275400161743,0.0,0.0048900749534368515,174.57322692871094,0.0,12.0,5290.0,281.3620300292969,64.5147476196289
3.5762126445770264,2.4301631450653076,13.551887512207031,298.630859375,3.076662063598633,0.0,0.0048897964879870415,173.7349090576172,0.0,12.0,5858.0,281.3776550292969,64.48684692382812
3.5927867889404297,2.4029042720794678,27.540857315063477,298.6023254394531,3.0816283226013184,0.0,0.004889323376119137,172.9467010498047,0.0,15.0,5411.0,281.3944396972656,64.46440124511719
3.6113293170928955,2.3410048484802246,19.46253204345703,298.57281494140625,3.087117910385132,0.0,0.004888574127107859,172.20880126953125,0.0,14.0,5775.0,281.4123840332031,64.44805908203125
3.6323068141937256,2.25508713722229,36.11212158203125,298.54248046875,3.093074321746826,0.0,0.0048874677158892155,171.52137756347656,0.0,14.0,5401.0,281.4316101074219,64.4384536743164
3.6561851501464844,2.158395528793335,32.12058639526367,298.5115051269531,3.099440813064575,0.0,0.004885922186076641,170.8845977783203,0.0,15.0,5401.0,281.4521789550781,64.43624114990234
3.6834306716918945,2.064173698425293,52.078704833984375,298.48004150390625,3.106160879135132,0.0,0.004883856046944857,170.2986297607422,0.0,16.0,5915.0,281.4741516113281,64.44205474853516
3.714509963989258,1.9807029962539673,22.688236236572266,298.4483337402344,3.11317777633667,0.0,0.004881186876446009,169.76365661621094,0.0,17.0,5393.0,281.4975891113281,64.45654296875
3.7498886585235596,1.898736834526062,18.88967514038086,298.4164733886719,3.1204354763031006,0.0,0.004877834115177393,169.27984619140625,0.0,17.0,4865.0,281.5225524902344,64.4803466796875
3.7900335788726807,1.8161823749542236,17.14775276184082,298.3846740722656,3.1278769969940186,0.0,0.004873715806752443,168.8473663330078,0.0,18.0,3358.0,281.5491027832031,64.51411437988281
3.8354108333587646,1.7318570613861084,15.590919494628906,298.3531188964844,3.1354458332061768,0.0,0.004868749529123306,168.46640014648438,0.0,19.0,2941.0,281.57733154296875,64.55848693847656
3.886486530303955,1.644569993019104,0.0,298.3219909667969,3.143085479736328,0.0,0.004862854722887278,168.13711547851562,0.0,21.0,2941.0,281.6072998046875,64.61410522460938
3.9437267780303955,1.5478965044021606,3.981722354888916,298.2914123535156,3.1507394313812256,0.0,0.004855949431657791,167.8596649169922,0.0,21.0,1828.0,281.6390686035156,64.68161010742188
4.008717060089111,1.4438227415084839,0.0,298.2613525390625,3.15879487991333,0.0,0.004848157986998558,167.65908813476562,0.0,22.0,688.0,281.6746520996094,64.761962890625
4.083569526672363,1.342396855354309,2.565042450441979e-06,298.231201171875,3.1681149005889893,0.0,0.004839886911213398,167.58326721191406,0.0,22.0,881.0,281.7178955078125,64.85567474365234
4.1673078536987305,1.253666639328003,1.4094514846801758,298.200927734375,3.1785688400268555,0.0,0.004831134807318449,167.62135314941406,0.0,22.0,1746.0,281.7678527832031,64.96192932128906
4.258854866027832,1.1858255863189697,0.8639229536056519,298.17047119140625,3.189990758895874,0.0,0.004821884445846081,167.76048278808594,0.0,22.0,2307.0,281.82342529296875,65.07987213134766
4.3571343421936035,1.1297787427902222,0.0,298.1397705078125,3.202214479446411,0.0,0.0048121181316673756,167.9877166748047,0.0,23.0,2307.0,281.8835754394531,65.20866394042969
2.6018853187561035,2.107435941696167,2.838423728942871,298.7869567871094,3.795508861541748,0.0,0.004778278525918722,233.5442352294922,0.0,15.0,4541.0,280.5346374511719,67.88626861572266
2.6289844512939453,2.1161704063415527,0.557753324508667,298.7966613769531,3.7786669731140137,0.0,0.004785866942256689,233.11080932617188,0.0,12.0,5281.0,280.55450439453125,67.77305603027344
2.6578280925750732,2.1221938133239746,2.137471914291382,298.802734375,3.758056640625,0.0,0.004793435335159302,232.599853515625,0.0,10.0,4069.0,280.58099365234375,67.67352294921875
2.6881825923919678,2.1242387294769287,4.073066234588623,298.8055725097656,3.7341184616088867,0.0,0.004800952505320311,232.01461791992188,0.0,9.0,3356.0,280.61334228515625,67.58625793457031
2.7198140621185303,2.124368667602539,5.176603317260742,298.8055419921875,3.7072927951812744,0.0,0.004808386787772179,231.35833740234375,0.0,9.0,3356.0,280.6507263183594,67.5098876953125
2.752488374710083,2.124842643737793,9.73870849609375,298.80303955078125,3.6780202388763428,0.0,0.004815706983208656,230.63427734375,0.0,8.0,4177.0,280.69232177734375,67.44300079345703
2.7859718799591064,2.127912998199463,0.6883119344711304,298.79840087890625,3.6467411518096924,0.0,0.004822881892323494,229.84567260742188,0.0,7.0,3977.0,280.7373352050781,67.38422393798828
2.8200302124023438,2.133561134338379,0.00700306287035346,298.7920227050781,3.613896369934082,0.0,0.004829879850149155,228.9958038330078,0.0,6.0,2094.0,280.7850036621094,67.33214569091797
2.8544297218322754,2.1405234336853027,0.0,298.7842712402344,3.579926013946533,0.0,0.0048366691917181015,228.08787536621094,0.0,6.0,2194.0,280.83447265625,67.2853775024414
2.8889362812042236,2.1486501693725586,0.0,298.7755126953125,3.5452709197998047,0.0,0.004843219183385372,227.12518310546875,0.0,6.0,2797.0,280.8849792480469,67.2425308227539
2.92331600189209,2.15779185295105,0.0,298.7661437988281,3.510371446609497,0.0,0.004849497694522142,226.11094665527344,0.0,7.0,2797.0,280.9356994628906,67.20220184326172
2.9573352336883545,2.1681251525878906,0.0,298.75653076171875,3.47566819190979,0.0,0.00485547399148345,225.04843139648438,0.0,6.0,2092.0,280.98583984375,67.16300964355469
2.9907596111297607,2.1814944744110107,0.0,298.74700927734375,3.4416017532348633,0.0,0.004861116409301758,223.94088745117188,0.0,7.0,2436.0,281.0345764160156,67.1235580444336
3.023355484008789,2.1961896419525146,0.001326053636148572,298.7380065917969,3.4086122512817383,0.0,0.004866393283009529,222.7915496826172,0.0,6.0,2547.0,281.08111572265625,67.08244323730469
3.0548887252807617,2.209737777709961,0.05928945541381836,298.7298583984375,3.377140760421753,0.0,0.004871273413300514,221.6036834716797,0.0,7.0,2598.0,281.1246643066406,67.03828430175781
3.08512544631958,2.2196662425994873,0.055681534111499786,298.7229309082031,3.3476271629333496,0.0,0.0048757256008684635,220.38052368164062,0.0,8.0,3413.0,281.1644287109375,66.98967742919922
3.1138317584991455,2.2233355045318604,0.15826158225536346,298.7176208496094,3.320512533187866,0.0,0.00487971818074584,219.12535095214844,0.0,9.0,3413.0,281.1995849609375,66.93523406982422
3.1407737731933594,2.2212681770324707,1.3738784790039062,298.71429443359375,3.2962372303009033,0.0,0.004883219953626394,217.84136962890625,0.0,10.0,3066.0,281.22930908203125,66.87356567382812
3.165717363357544,2.217299699783325,1.282995343208313,298.71331787109375,3.2752413749694824,0.0,0.0048861997202038765,216.53187561035156,0.0,12.0,2946.0,281.25286865234375,66.80326843261719
3.1885831356048584,2.21532940864563,0.3135837912559509,298.7148132324219,3.257089614868164,0.0,0.004888599272817373,215.1654510498047,0.0,11.0,2582.0,281.270263671875,66.72438049316406
3.2096917629241943,2.2193057537078857,0.5622801184654236,298.71826171875,3.2400457859039307,0.0,0.004890372510999441,213.67489624023438,0.0,10.0,2269.0,281.2833251953125,66.63978576660156
3.229226589202881,2.2336676120758057,0.6519042253494263,298.723388671875,3.2240171432495117,0.0,0.004891563672572374,212.0716094970703,0.0,8.0,2105.0,281.29254150390625,66.55035400390625
3.247361421585083,2.2542171478271484,0.6519041657447815,298.7298583984375,3.2089760303497314,0.0,0.004892219789326191,210.36984252929688,0.0,8.0,2105.0,281.29827880859375,66.45686340332031
3.264270305633545,2.2736077308654785,0.6519042253494263,298.73748779296875,3.194894790649414,0.0,0.004892388358712196,208.5837860107422,0.0,7.0,2328.0,281.3009948730469,66.36009979248047
